cohort_definition_id,condition_concept_id,concept_name,num_females_COHORT,num_males_COHORT,num_females_this_symptom,num_males_this_symptom,avg_TTD_females_days,avg_TTD_males_days,std_TTD_females_days,std_TTD_males_days
11157,196613,Neuroma of amputation stump,57543,43080,2,1,409.0,532.0,399.0,0.0
11157,196620,Viral enteritis,57543,43080,23,33,315.8695652173913,460.1515151515151,278.30329160324766,313.2801168102013
11157,4227086,Hemorrhage of blood vessel,57543,43080,1,2,22.0,101.0,0.0,101.0
11157,196625,Viral hepatitis A without hepatic coma,57543,43080,15,19,502.06666666666666,487.2631578947368,349.9701828568955,369.92785101753117
11157,196653,Malignant tumor of kidney,57543,43080,35,83,350.22857142857146,270.12048192771084,303.22316964942655,300.70296746246385
11157,196654,Lipoma of intra-abdominal organs,57543,43080,25,11,464.72,478.54545454545456,321.1902265013678,317.55811598004135
11157,4128827,Voice production finding,57543,43080,89,59,442.7752808988764,398.9830508474576,321.1716525476711,347.44088591334736
11157,4030563,Para 1,57543,43080,86,64,312.1860465116279,302.515625,290.49374614522463,330.10268251842393
11157,4096099,Phlebitis of deep veins of lower extremity,57543,43080,14,10,437.64285714285717,608.8,353.21939906742244,360.7549861055284
11157,196715,Budd-Chiari syndrome,57543,43080,9,15,347.8888888888889,292.06666666666666,361.1424601777114,244.1899442829063
11157,196724,Disorder of diaphragm,57543,43080,184,234,243.69565217391303,259.2264957264957,328.96353171512453,314.0842134589549
11157,196726,Gallbladder calculus with acute cholecystitis and no obstruction,57543,43080,179,102,456.8882681564246,418.0980392156863,332.88333861119224,369.1043613993182
11157,196732,Blind loop syndrome,57543,43080,1,1,20.0,27.0,0.0,0.0
11157,196733,Urethral syndrome,57543,43080,3,3,327.6666666666667,822.3333333333334,92.18218675837299,108.01954555645115
11157,196734,Disorder of prostate,57543,43080,1,92,0.0,436.64130434782606,0.0,345.0696710219086
11157,196735,Acute pyelonephritis without medullary necrosis,57543,43080,143,23,454.3776223776224,488.0869565217391,351.56244268640756,324.78085093523526
11157,196738,Disorder of male genital organ,57543,43080,2,567,458.5,446.80599647266314,51.5,356.4326648184482
11157,4227210,Retinopathy due to type 1 diabetes mellitus,57543,43080,26,8,299.6923076923077,363.375,313.8595679637103,328.367910087146
11157,4161682,Hypesthesia,57543,43080,3,2,438.0,750.5,330.03131164582953,160.5
11157,4128914,Fracture of multiple ribs,57543,43080,26,28,164.30769230769232,197.10714285714286,199.508968225408,277.9810295795784
11157,4194462,Chorioretinal tumor,57543,43080,5,3,521.4,304.3333333333333,241.6506569409651,394.8791657653713
11157,4161701,Pericardial effusion,57543,43080,11,6,403.3636363636364,522.8333333333334,328.57412965369923,297.26386520321563
11157,4096185,Pituitary dependent hypercortisolism,57543,43080,5,2,350.2,220.5,362.58483145327517,216.5
11157,4096196,Mild protein-calorie malnutrition,57543,43080,35,47,310.45714285714286,372.48936170212767,256.7389271900424,310.0393161300694
11157,4096201,Dietary calcium deficiency,57543,43080,4,1,257.75,75.0,397.31119730005094,0.0
11157,4096204,Disorders of amino acid transport and metabolism,57543,43080,14,11,540.5714285714286,424.54545454545456,297.88054036229124,303.23119401669976
11157,196813,Simple renal cyst,57543,43080,4,4,697.25,557.75,328.68022073133636,404.96072340413457
