cohort_definition_id,condition_concept_id,concept_name,num_females_COHORT,num_males_COHORT,num_females_this_symptom,num_males_this_symptom,avg_TTD_females_days,avg_TTD_males_days,std_TTD_females_days,std_TTD_males_days
11124,253954,Pulmonary tuberculosis,5244,3563,5,1,760.6,8.0,291.52605372419123,0.0
11124,4341763,Gallstone acute pancreatitis,5244,3563,3,1,330.0,207.0,201.35706261928502,0.0
11124,81931,Psoriasis with arthropathy,5244,3563,6,5,111.33333333333333,703.8,110.63855064528317,167.39820787571173
11124,196620,Viral enteritis,5244,3563,2,1,56.0,244.0,6.0,0.0
11124,4153359,Arthritis of spine,5244,3563,2,1,172.0,0.0,41.0,0.0
11124,81942,Enthesopathy of ankle AND/OR tarsus,5244,3563,13,1,548.0769230769231,397.0,358.3703416511304,0.0
11124,73754,Restless legs,5244,3563,6,3,478.8333333333333,624.3333333333334,336.7681777655893,359.75948755924264
11124,24602,Benign neoplasm of esophagus,5244,3563,2,1,264.0,854.0,240.0,0.0
11124,24609,Hypoglycemia,5244,3563,18,11,547.9444444444445,450.09090909090907,303.6901696397209,345.9580780030106
11124,4153380,Disorder of carotid artery,5244,3563,6,11,631.1666666666666,666.3636363636364,405.8034896624501,311.8120858137223
11124,434219,Food anaphylaxis,5244,3563,8,7,455.75,135.42857142857142,358.5929970035667,156.03832600894393
11124,40484908,Imaging of brain abnormal,5244,3563,19,6,457.2105263157895,581.5,285.5193935614935,325.6034141917639
11124,434223,Poisoning by psychotropic agent,5244,3563,4,1,641.25,319.0,154.300639985711,0.0
11124,434228,Passenger in vehicular AND/OR traffic accident,5244,3563,2,2,372.5,284.5,7.5,178.5
11124,442425,Lumbar post-laminectomy syndrome,5244,3563,2,3,668.0,492.0,423.0,287.0435507026765
11124,4210746,Localized amyloidosis,5244,3563,4,1,268.25,152.0,373.2488278615219,0.0
11124,4128827,Voice production finding,5244,3563,6,5,370.1666666666667,290.4,283.9163120044747,236.3494023686119
11124,441260,Drug withdrawal,5244,3563,2,3,424.0,540.6666666666666,151.0,406.1734714243274
11124,4038720,Exercises regularly,5244,3563,2,1,287.5,424.0,96.5,0.0
11124,81984,Sprain of shoulder and upper arm,5244,3563,11,3,365.90909090909093,400.0,367.4547478745338,195.97959077414157
11124,4145220,"Drug abuse, continuous",5244,3563,5,6,461.4,250.33333333333334,160.29422946569224,247.34838229150037
11124,434247,Poisoning by antirheumatic,5244,3563,2,2,245.0,492.5,189.0,379.5
11124,4309063,Behavior finding,5244,3563,15,25,342.0,346.56,328.2503109924904,262.48795477126185
11124,4317258,Disorder of skin,5244,3563,53,25,405.8867924528302,512.6,315.4175226571054,341.20117233092856
11124,24660,Acute tonsillitis,5244,3563,25,12,476.36,488.75,336.83870086437514,312.10177960616204
11124,376918,Primary malignant neoplasm of nervous system,5244,3563,1,1,4.0,119.0,0.0,0.0
11124,73819,Pain of breast,5244,3563,60,6,470.26666666666665,509.6666666666667,289.65518964604945,306.9221761655912
11124,4317278,Calcific tendinitis,5244,3563,1,1,476.0,1052.0,0.0,0.0
11124,434272,Varicella,5244,3563,15,12,463.3333333333333,340.5833333333333,287.68678956269247,360.79459953768094
11124,4186208,Cellulitis of buttock,5244,3563,2,2,243.0,10.0,99.0,9.0
11124,4030563,Para 1,5244,3563,2,1,321.0,15.0,321.0,0.0
11124,4317288,Pulmonary artery stenosis,5244,3563,1,3,144.0,396.0,0.0,302.0507683596694
11124,434281,Aspergillosis,5244,3563,1,3,294.0,421.0,0.0,188.90385561620138
11124,376938,Neurofibromatosis syndrome,5244,3563,1,2,63.0,304.5,0.0,218.5
11124,254058,Acute bronchiolitis due to respiratory syncytial virus,5244,3563,14,18,668.5,655.5555555555555,298.86206804190743,361.61754232003216
11124,45768812,Anemia in chronic kidney disease,5244,3563,13,13,470.2307692307692,548.3076923076923,339.32198320183096,330.78447192077397
11124,254061,Pleural effusion,5244,3563,70,54,425.51428571428573,426.0740740740741,336.3913852666751,316.69554557509275
11124,254062,Acute chest syndrome,5244,3563,2,1,306.0,950.0,3.0,0.0
11124,4218991,Subluxation of radial head,5244,3563,6,11,681.1666666666666,617.1818181818181,346.2780273454009,214.23641069953885
11124,73840,"Localized, primary osteoarthritis of the shoulder region",5244,3563,21,8,455.1904761904762,581.625,301.7442340235185,286.40135190847127
11124,73841,Multiple stiff joints,5244,3563,1,1,542.0,610.0,0.0,0.0
11124,36716659,Recurrent aphthous stomatitis,5244,3563,8,5,222.75,264.2,165.99152839828906,233.00506432264515
11124,196724,Disorder of diaphragm,5244,3563,2,4,668.0,380.5,137.0,283.6234299207313
11124,254068,Disorder of upper respiratory system,5244,3563,7,5,592.2857142857143,390.6,392.90046514378685,358.2209374115366
11124,73843,Synovial cyst of popliteal space,5244,3563,12,1,533.8333333333334,190.0,306.9252985481791,0.0
11124,4243575,Benign neoplasm of rectosigmoid junction,5244,3563,1,3,76.0,582.6666666666666,0.0,349.4083888835845
11124,196726,Gallbladder calculus with acute cholecystitis and no obstruction,5244,3563,8,5,382.75,614.8,250.91420346405263,357.86276699315897
11124,434300,Neuroendocrine tumor,5244,3563,7,1,662.8571428571429,364.0,265.26236530834825,0.0
11124,196735,Acute pyelonephritis without medullary necrosis,5244,3563,8,2,574.375,500.0,322.6088721269147,168.0
