cohort_definition_id,condition_concept_id,concept_name,num_females_COHORT,num_males_COHORT,num_females_this_symptom,num_males_this_symptom,avg_TTD_females_days,avg_TTD_males_days,std_TTD_females_days,std_TTD_males_days
11155,253954,Pulmonary tuberculosis,2730,407,4,2,636.25,600.5,321.71755858205813,404.5
11155,4104196,Familial dysautonomia,2730,407,1,1,217.0,461.0,0.0,0.0
11155,81931,Psoriasis with arthropathy,2730,407,12,3,226.83333333333334,383.6666666666667,244.87133809864767,85.98578693921196
11155,73754,Restless legs,2730,407,3,2,310.6666666666667,90.0,366.3025464770284,90.0
11155,24609,Hypoglycemia,2730,407,13,2,332.46153846153845,277.5,255.3355606270111,276.5
11155,4153380,Disorder of carotid artery,2730,407,9,4,277.3333333333333,548.0,355.4483866267444,291.4798449292849
11155,40484908,Imaging of brain abnormal,2730,407,27,8,176.11111111111111,56.625,263.71973525967314,115.67404365284375
11155,434228,Passenger in vehicular AND/OR traffic accident,2730,407,1,1,686.0,19.0,0.0,0.0
11155,4128827,Voice production finding,2730,407,7,1,441.0,199.0,381.1006616180485,0.0
11155,4145220,"Drug abuse, continuous",2730,407,9,2,442.44444444444446,393.0,372.86044786253063,41.0
11155,4317258,Disorder of skin,2730,407,15,3,486.3333333333333,431.3333333333333,364.48331771000016,350.0231738359936
11155,434272,Varicella,2730,407,5,1,411.2,21.0,270.05510548775044,0.0
11155,434281,Aspergillosis,2730,407,1,1,319.0,21.0,0.0,0.0
11155,45768812,Anemia in chronic kidney disease,2730,407,36,18,208.19444444444446,221.72222222222223,254.1781767278445,273.4613126315546
11155,254061,Pleural effusion,2730,407,104,36,221.68269230769232,204.27777777777777,312.99389476790475,271.41784219488665
11155,73840,"Localized, primary osteoarthritis of the shoulder region",2730,407,22,4,320.3181818181818,348.5,268.7141750098786,216.3729419312868
11155,254068,Disorder of upper respiratory system,2730,407,4,1,616.75,0.0,301.85872109316307,0.0
