cohort_definition_id,condition_concept_id,concept_name,num_females_COHORT,num_males_COHORT,num_females_this_symptom,num_males_this_symptom,avg_TTD_females_days,avg_TTD_males_days,std_TTD_females_days,std_TTD_males_days
11158,313878,Respiratory symptom,18,15,2,1,974.5,1074.0,91.5,0.0
11158,321052,Peripheral vascular disease,18,15,5,4,221.8,383.0,273.46473264390056,428.5907138518052
11158,435243,Alcohol dependence,18,15,1,1,681.0,1068.0,0.0,0.0
11158,46271022,Chronic kidney disease,18,15,2,1,396.5,918.0,396.5,0.0
11158,4090425,Altered sensation of skin,18,15,1,1,17.0,436.0,0.0,0.0
11158,378425,Blepharitis,18,15,1,1,1063.0,949.0,0.0,0.0
11158,4066371,Cellulitis and abscess of lower leg,18,15,1,1,677.0,875.0,0.0,0.0
11158,4108356,Cerebral infarction due to embolism of cerebral arteries,18,15,1,1,0.0,1050.0,0.0,0.0
11158,437827,Pure hypercholesterolemia,18,15,1,3,63.0,347.0,0.0,325.53136049644536
11158,4206148,Syncope and collapse,18,15,2,1,598.0,846.0,67.0,0.0
11158,316998,Left bundle branch block,18,15,1,1,531.0,1048.0,0.0,0.0
11158,319049,Acute respiratory failure,18,15,2,1,873.0,1004.0,116.0,0.0
11158,317002,Low blood pressure,18,15,3,1,242.0,843.0,199.40578393483642,0.0
11158,134736,Backache,18,15,1,1,0.0,889.0,0.0,0.0
11158,42872402,Coronary arteriosclerosis in native artery,18,15,1,2,605.0,516.0,0.0,516.0
11158,433753,Alcohol abuse,18,15,2,1,264.0,303.0,264.0,0.0
11158,438878,Liver function tests abnormal,18,15,1,1,25.0,1.0,0.0,0.0
11158,4346975,Lumbar spondylosis,18,15,1,1,955.0,390.0,0.0,0.0
11158,440417,Pulmonary embolism,18,15,1,1,62.0,1005.0,0.0,0.0
11158,201826,Type 2 diabetes mellitus,18,15,3,2,201.66666666666666,738.0,284.4929212163674,306.0
11158,312934,Atherosclerosis of aorta,18,15,3,2,218.66666666666666,127.0,225.95919002234797,126.0
11158,312939,Thromboangiitis obliterans,18,15,18,15,0.0,0.0,0.0,0.0
11158,254061,Pleural effusion,18,15,3,2,607.0,472.5,396.1691557908061,59.5
11158,4272240,Malaise,18,15,1,1,0.0,1.0,0.0,0.0
11158,439408,Graft complications,18,15,1,1,520.0,412.0,0.0,0.0
11158,374384,Cerebral ischemia,18,15,1,1,17.0,1005.0,0.0,0.0
11158,312437,Dyspnea,18,15,2,1,507.0,30.0,286.0,0.0
11158,439928,Gangrenous disorder,18,15,2,1,280.0,0.0,248.0,0.0
11158,40481919,Coronary atherosclerosis,18,15,2,1,280.5,700.0,217.5,0.0
11158,320128,Essential hypertension,18,15,4,3,154.5,144.33333333333334,129.37059171233622,203.41146040039686
11158,317576,Coronary arteriosclerosis,18,15,3,3,349.0,619.6666666666666,220.94946631903565,449.46808068599887
11158,138384,Acquired hypothyroidism,18,15,1,1,0.0,1065.0,0.0,0.0
11158,443537,Deep venous thrombosis of lower extremity,18,15,1,2,992.0,299.0,0.0,72.0
11158,372887,Disorder of brain,18,15,1,2,63.0,3.0,0.0,2.0
11158,442019,Complication of procedure,18,15,2,2,758.0,839.0,227.0,56.0
11158,433316,Dizziness and giddiness,18,15,5,4,246.6,329.0,270.3061967473184,331.4460740452359
11158,315558,Atherosclerosis of arteries of the extremities,18,15,1,1,63.0,785.0,0.0,0.0
11158,444070,Tachycardia,18,15,2,1,527.0,599.0,465.0,0.0
11158,4204199,Hand pain,18,15,1,1,5.0,83.0,0.0,0.0
11158,4188331,Chronic pulmonary edema,18,15,1,1,62.0,27.0,0.0,0.0
11158,78508,Arthralgia of the ankle and/or foot,18,15,2,1,200.0,877.0,165.0,0.0
11158,4233903,Mass of thoracic structure,18,15,1,1,531.0,1.0,0.0,0.0
11158,133299,Swelling of limb,18,15,3,4,572.6666666666666,737.5,399.5533617539576,431.03857135991905
11158,4305080,Abnormal breathing,18,15,1,1,62.0,754.0,0.0,0.0
11158,132797,Sepsis,18,15,1,1,32.0,980.0,0.0,0.0
11158,314054,Aortic valve disorder,18,15,1,2,585.0,907.5,0.0,124.5
11158,315078,Palpitations,18,15,1,1,53.0,82.0,0.0,0.0
11158,201418,"Flatulence, eructation and gas pain",18,15,1,1,598.0,889.0,0.0,0.0
11158,45768910,Uncomplicated asthma,18,15,1,1,1.0,404.0,0.0,0.0
11158,764123,Atherosclerosis of coronary artery without angina pectoris,18,15,1,3,53.0,474.0,0.0,169.99607838614003
11158,442077,Anxiety disorder,18,15,2,1,143.5,429.0,83.5,0.0
11158,437474,Postoperative infection,18,15,1,1,531.0,985.0,0.0,0.0
11158,432867,Hyperlipidemia,18,15,4,4,263.25,484.0,241.35904271437605,379.6531311605371
11158,437992,Renal function tests abnormal,18,15,2,2,428.0,996.5,365.0,78.5
11158,4282096,"Major depression, single episode",18,15,1,1,53.0,58.0,0.0,0.0
11158,4024561,Pain in lower limb,18,15,1,1,50.0,339.0,0.0,0.0
11158,134898,Non-toxic uninodular goiter,18,15,1,1,510.0,1.0,0.0,0.0
11158,261880,Atelectasis,18,15,2,2,527.0,872.5,465.0,202.5
11158,373503,Transient cerebral ischemia,18,15,2,2,78.5,791.0,15.5,260.0
11158,4209423,Nicotine dependence,18,15,4,1,258.75,429.0,293.2928357461191,0.0
11158,138525,Pain in limb,18,15,1,1,847.0,388.0,0.0,0.0
11158,433440,Dysthymia,18,15,1,2,577.0,453.0,0.0,390.0
11158,254761,Cough,18,15,2,1,365.0,1074.0,365.0,0.0
11158,374060,Acute ill-defined cerebrovascular disease,18,15,1,2,0.0,524.0,0.0,524.0
11158,376115,Cystoid macular retinal degeneration,18,15,1,1,805.0,1082.0,0.0,0.0
11158,4288310,Carotid artery obstruction,18,15,2,3,91.0,2.6666666666666665,28.0,3.091206165165235
11158,44784439,Benign hypertensive renal disease with renal failure,18,15,1,1,750.0,1027.0,0.0,0.0
11158,134460,Plantar fascial fibromatosis,18,15,1,1,0.0,159.0,0.0,0.0
11158,73026,Abnormal breath sounds,18,15,2,1,892.5,785.0,99.5,0.0
11158,312648,Benign essential hypertension,18,15,2,2,544.5,905.0,521.5,170.0
11158,77646,Disorder of bone and articular cartilage,18,15,1,1,365.0,78.0,0.0,0.0
11158,318800,Gastroesophageal reflux disease,18,15,4,1,534.75,663.0,258.4515186645263,0.0
11158,73553,Arthropathy,18,15,1,1,472.0,608.0,0.0,0.0
11158,443732,Disorder due to type 2 diabetes mellitus,18,15,1,1,7.0,325.0,0.0,0.0
11158,37311319,Hypovolemia,18,15,1,1,585.0,843.0,0.0,0.0
11158,73560,Calcaneal spur,18,15,1,1,35.0,187.0,0.0,0.0
11158,321882,Generalized atherosclerosis,18,15,1,1,141.0,784.0,0.0,0.0
11158,4306267,Coag./bleeding tests abnormal,18,15,1,1,945.0,105.0,0.0,0.0
11158,77670,Chest pain,18,15,3,2,340.0,522.0,333.4556442267347,514.0
11158,140648,Onychomycosis due to dermatophyte,18,15,2,1,634.0,215.0,24.0,0.0
11158,138604,"Contusion of face, scalp and neck, excluding eye(s)",18,15,1,1,685.0,5.0,0.0,0.0
11158,4110192,Cerebral infarction due to thrombosis of cerebral arteries,18,15,1,3,227.0,350.6666666666667,0.0,495.2106173695749
11158,257907,Disorder of lung,18,15,2,1,680.5,1.0,75.5,0.0
11158,4111231,Pain in toe,18,15,1,1,12.0,83.0,0.0,0.0
11158,436096,Chronic pain,18,15,2,1,591.5,948.0,6.5,0.0
11158,313217,Atrial fibrillation,18,15,1,1,32.0,979.0,0.0,0.0
11158,314754,Wheezing,18,15,1,1,1066.0,884.0,0.0,0.0
11158,201603,Disorder of teeth AND/OR supporting structures,18,15,1,1,33.0,946.0,0.0,0.0
