cohort_definition_id,condition_concept_id,concept_name,num_females_COHORT,num_males_COHORT,num_females_this_symptom,num_males_this_symptom,avg_TTD_females_days,avg_TTD_males_days,std_TTD_females_days,std_TTD_males_days
11115,196620,Viral enteritis,37790,20861,32,17,365.4375,422.8235294117647,334.7651170503731,349.64574261489264
11115,196625,Viral hepatitis A without hepatic coma,37790,20861,11,11,297.3636363636364,514.7272727272727,379.2078520301529,402.77697210267416
11115,196653,Malignant tumor of kidney,37790,20861,35,56,274.34285714285716,377.85714285714283,341.33267750787337,375.2135310427264
11115,196654,Lipoma of intra-abdominal organs,37790,20861,20,5,515.05,699.8,394.2767397399953,213.54100308839986
11115,4128827,Voice production finding,37790,20861,54,39,465.7962962962963,409.0,329.6298923219927,279.75822895254873
11115,4030563,Para 1,37790,20861,52,31,322.09615384615387,329.48387096774195,337.8760161551859,359.71977184467266
11115,4096099,Phlebitis of deep veins of lower extremity,37790,20861,12,10,411.5833333333333,427.3,297.6078119307728,359.2804058113941
11115,196715,Budd-Chiari syndrome,37790,20861,14,11,444.7857142857143,362.27272727272725,366.4761108120397,339.5652543819392
11115,196724,Disorder of diaphragm,37790,20861,118,134,256.52542372881356,274.6119402985075,313.36202358966585,287.6429666710794
11115,196726,Gallbladder calculus with acute cholecystitis and no obstruction,37790,20861,244,105,250.47131147540983,319.4761904761905,326.5359845054884,364.7193596971081
11115,196733,Urethral syndrome,37790,20861,9,2,359.44444444444446,53.0,380.31890452066995,6.0
11115,196734,Disorder of prostate,37790,20861,1,66,658.0,370.42424242424244,0.0,344.7237392202658
11115,196735,Acute pyelonephritis without medullary necrosis,37790,20861,171,50,356.09941520467834,426.86,350.4959669741652,372.71265124757974
11115,196738,Disorder of male genital organ,37790,20861,2,508,23.5,335.4665354330709,22.5,339.60286101685216
11115,4227210,Retinopathy due to type 1 diabetes mellitus,37790,20861,24,12,282.9166666666667,492.5833333333333,311.77621737750013,241.94229970984588
11115,4161682,Hypesthesia,37790,20861,2,1,142.0,13.0,64.0,0.0
11115,4128914,Fracture of multiple ribs,37790,20861,14,18,282.64285714285717,163.88888888888889,274.68595240561467,166.19262214166122
11115,4194462,Chorioretinal tumor,37790,20861,6,1,547.3333333333334,269.0,220.55057369128642,0.0
11115,4161701,Pericardial effusion,37790,20861,6,1,483.1666666666667,107.0,285.01076977701894,0.0
11115,196796,Congenital biliary atresia,37790,20861,6,5,805.0,605.6,367.18660106272944,321.4968740127966
11115,4096196,Mild protein-calorie malnutrition,37790,20861,68,58,214.38235294117646,265.1034482758621,264.7350523143383,313.83680635418176
11115,4096201,Dietary calcium deficiency,37790,20861,1,1,1.0,0.0,0.0,0.0
11115,4096204,Disorders of amino acid transport and metabolism,37790,20861,14,13,439.35714285714283,614.8461538461538,214.67437372610146,355.66164693510564
11115,196813,Simple renal cyst,37790,20861,3,1,644.6666666666666,770.0,454.57770390648164,0.0
11115,40403168,Congenital glaucoma,37790,20861,2,2,265.5,417.5,174.5,406.5
11115,196858,Late effect of fracture of neck of femur,37790,20861,21,7,430.3333333333333,265.85714285714283,311.88479761624643,328.50371973168126
11115,196895,Viral gastroenteritis due to Norwalk-like agent,37790,20861,26,37,340.7692307692308,394.86486486486484,301.130729046923,337.42323748958773
11115,4096313,Multiple injuries,37790,20861,25,24,418.6,461.875,292.764615348235,315.3506398307552
11115,196925,Secondary malignant neoplasm of retroperitoneum and peritoneum,37790,20861,181,130,197.27624309392266,162.87692307692308,273.3179819731288,235.733650722251
11115,196931,Neoplasm of digestive tract,37790,20861,101,88,399.8514851485148,371.8181818181818,347.56999113188425,324.81944444199047
11115,196943,Red blood cell sequestration in spleen,37790,20861,3,10,435.3333333333333,552.7,329.97205268864144,338.4178039051728
11115,196951,Chronic congestive splenomegaly,37790,20861,4,7,321.5,222.0,299.4215256123046,310.00783400239607
11115,4096343,Bleeding from ear,37790,20861,10,4,322.4,403.5,238.78953075878346,122.73243255146538
11115,4096347,Gouty arthropathy,37790,20861,53,104,536.6981132075472,439.46153846153845,336.69260292492993,371.8296477988926
