cohort_definition_id,condition_concept_id,concept_name,num_females_COHORT,num_males_COHORT,num_females_this_symptom,num_males_this_symptom,avg_TTD_females_days,avg_TTD_males_days,std_TTD_females_days,std_TTD_males_days
11140,81931,Psoriasis with arthropathy,837,1888,1,3,0.0,223.0,0.0,157.74874537271816
11140,73754,Restless legs,837,1888,1,4,537.0,368.0,0.0,400.23742953402046
11140,24609,Hypoglycemia,837,1888,5,4,213.4,412.0,175.31069562351294,439.05295808136856
11140,4153380,Disorder of carotid artery,837,1888,3,14,189.33333333333334,344.2142857142857,183.16173787727126,334.81085888078627
11140,40484908,Imaging of brain abnormal,837,1888,18,33,275.6111111111111,231.57575757575756,321.88820331304277,219.89791437309768
11140,196653,Malignant tumor of kidney,837,1888,9,17,182.66666666666666,275.3529411764706,240.0208324291873,288.72354804766417
11140,434228,Passenger in vehicular AND/OR traffic accident,837,1888,3,2,22.666666666666668,249.5,20.17148702720969,81.5
11140,442425,Lumbar post-laminectomy syndrome,837,1888,1,2,798.0,799.5,0.0,83.5
11140,4128827,Voice production finding,837,1888,2,2,676.0,493.5,376.0,335.5
11140,4038720,Exercises regularly,837,1888,14,19,115.21428571428571,157.57894736842104,250.83722057240584,247.25893433689768
11140,81984,Sprain of shoulder and upper arm,837,1888,2,3,535.5,757.3333333333334,393.5,143.36511275605218
11140,4145220,"Drug abuse, continuous",837,1888,1,5,20.0,316.6,0.0,304.3035326774896
11140,4317258,Disorder of skin,837,1888,2,9,731.0,566.1111111111111,269.0,357.269411087439
11140,36716624,Neoplasm of uncertain behavior of bone and articular cartilage,837,1888,1,1,616.0,716.0,0.0,0.0
11140,37109843,Absence of lower limb,837,1888,2,4,375.0,220.0,308.0,85.6883889450607
11140,73819,Pain of breast,837,1888,8,3,555.375,114.66666666666667,432.6256862173119,108.9964321536362
11140,434272,Varicella,837,1888,2,4,836.0,102.5,133.0,80.96449839281412
11140,4030563,Para 1,837,1888,3,10,17.333333333333332,341.4,24.51303508113365,311.4877846722083
11140,376938,Neurofibromatosis syndrome,837,1888,1,1,183.0,792.0,0.0,0.0
11140,45768812,Anemia in chronic kidney disease,837,1888,6,36,470.0,305.1111111111111,293.0,345.4240371371089
11140,254061,Pleural effusion,837,1888,45,105,322.26666666666665,288.85714285714283,326.65131936737134,339.2737180836631
11140,73840,"Localized, primary osteoarthritis of the shoulder region",837,1888,10,9,413.2,479.6666666666667,354.8607614262247,313.7961121492744
11140,73843,Synovial cyst of popliteal space,837,1888,1,2,1089.0,349.5,0.0,255.5
11140,4243575,Benign neoplasm of rectosigmoid junction,837,1888,1,1,405.0,140.0,0.0,0.0
11140,434298,Secondary malignant neoplasm of lymph nodes of upper limb,837,1888,4,1,209.5,11.0,145.25925099627906,0.0
11140,434303,Benign neoplasm of rectum and anal canal,837,1888,2,9,711.5,715.2222222222222,303.5,295.2843367098445
11140,196735,Acute pyelonephritis without medullary necrosis,837,1888,5,2,571.6,522.5,369.6942520516109,471.5
11140,376961,Disturbance of consciousness,837,1888,3,10,295.3333333333333,633.2,212.33045523952097,337.93987630938136
11140,4079749,Osteoarthritis of hip,837,1888,5,16,487.4,389.375,422.9532361857514,298.79735503347416
11140,376966,Exudative age-related macular degeneration,837,1888,4,7,307.5,714.4285714285714,214.41723344917963,279.8652007882454
11140,4079750,Osteoarthritis of knee,837,1888,14,42,448.64285714285717,457.8809523809524,350.18823655344016,318.40197731954765
11140,376965,Hypertensive retinopathy,837,1888,2,3,313.0,468.3333333333333,52.0,428.02518098303
11140,434327,Cannabis abuse,837,1888,1,5,0.0,360.6,0.0,330.8368782345765
11140,4169883,Emphysema,837,1888,2,1,192.5,672.0,141.5,0.0
