cohort_definition_id,condition_concept_id,concept_name,num_females_COHORT,num_males_COHORT,num_females_this_symptom,num_males_this_symptom,avg_TTD_females_days,avg_TTD_males_days,std_TTD_females_days,std_TTD_males_days
11199,196620,Viral enteritis,14788,9115,7,5,344.57142857142856,536.6,215.3355236720176,386.6520916793287
11199,196625,Viral hepatitis A without hepatic coma,14788,9115,1,5,196.0,217.4,0.0,404.98967888083274
11199,196653,Malignant tumor of kidney,14788,9115,4,6,154.25,420.1666666666667,181.6361404016282,340.8745696326176
11199,196654,Lipoma of intra-abdominal organs,14788,9115,10,3,340.2,231.66666666666666,265.6884641831482,259.071847606455
11199,4128827,Voice production finding,14788,9115,19,27,424.10526315789474,471.8888888888889,323.6544445021316,215.65616208889926
11199,4030563,Para 1,14788,9115,22,6,396.8636363636364,135.16666666666666,346.2042612329718,130.87706275568516
11199,4096099,Phlebitis of deep veins of lower extremity,14788,9115,3,4,502.3333333333333,879.25,138.1239379044133,163.60986370020603
11199,196715,Budd-Chiari syndrome,14788,9115,5,2,458.2,118.0,389.56971134830286,110.0
11199,196724,Disorder of diaphragm,14788,9115,24,22,283.0416666666667,302.6818181818182,280.2340508644317,286.07570300750757
11199,196726,Gallbladder calculus with acute cholecystitis and no obstruction,14788,9115,34,17,558.7058823529412,478.88235294117646,373.02779658387584,400.03792207782755
11199,196735,Acute pyelonephritis without medullary necrosis,14788,9115,16,9,556.0,421.0,312.0594895208284,348.6532820885401
11199,4227210,Retinopathy due to type 1 diabetes mellitus,14788,9115,5,2,426.4,112.0,413.16563264627905,112.0
11199,4161682,Hypesthesia,14788,9115,2,1,188.0,785.0,188.0,0.0
11199,4128914,Fracture of multiple ribs,14788,9115,3,6,288.3333333333333,430.6666666666667,227.94346277579933,246.82629969722072
11199,4161701,Pericardial effusion,14788,9115,2,2,332.0,881.0,48.0,70.0
11199,4096204,Disorders of amino acid transport and metabolism,14788,9115,2,7,418.5,678.8571428571429,418.5,212.1895571494161
11199,196821,Urethral discharge,14788,9115,1,6,1050.0,358.3333333333333,0.0,334.46557703629566
11199,40403168,Congenital glaucoma,14788,9115,13,16,0.0,0.0,0.0,0.0
11199,196858,Late effect of fracture of neck of femur,14788,9115,2,1,662.5,205.0,117.5,0.0
11199,196895,Viral gastroenteritis due to Norwalk-like agent,14788,9115,3,3,192.33333333333334,581.6666666666666,144.59675730189187,277.65726274591765
11199,4096313,Multiple injuries,14788,9115,20,14,308.75,323.42857142857144,407.7400979790925,292.2549557897581
11199,196925,Secondary malignant neoplasm of retroperitoneum and peritoneum,14788,9115,14,5,360.85714285714283,91.2,334.1577593940702,154.45568943875134
11199,196931,Neoplasm of digestive tract,14788,9115,29,12,429.62068965517244,506.25,406.8905990213317,360.4865057576127
11199,4096347,Gouty arthropathy,14788,9115,16,41,400.3125,485.5853658536585,312.2610523964684,352.6407676451405
11199,4096359,Benign neoplasm of skin of auricle,14788,9115,6,3,784.6666666666666,499.3333333333333,271.8232677474261,136.95822558559803
11199,4227449,Spondylosis,14788,9115,14,7,454.5,564.4285714285714,412.5095236995834,326.4321662821749
11199,197006,Residual hemorrhoidal skin tags,14788,9115,61,37,407.9016393442623,433.81081081081084,321.2379081053012,336.47134232717457
11199,197018,Chronic gastric ulcer with hemorrhage but without obstruction,14788,9115,8,6,331.75,396.1666666666667,329.0614494285224,250.4438837122777
11199,197023,Bilateral inguinal hernia,14788,9115,6,42,320.8333333333333,319.4761904761905,342.1975144399633,301.09065539541393
11199,197034,Intussusception of intestine,14788,9115,5,1,370.8,188.0,305.11728892345644,0.0
11199,197035,Acute pyelonephritis with medullary necrosis,14788,9115,2,1,218.0,130.0,185.0,0.0
11199,4096435,Drug groups primarily affecting central nervous system adverse reaction,14788,9115,2,1,613.0,386.0,255.0,0.0
11199,4194739,Late effect of fracture of cervical vertebra,14788,9115,1,2,172.0,298.5,0.0,131.5
11199,197087,Vascular hamartomas,14788,9115,2,2,542.5,396.0,491.5,396.0
11199,4030977,Cellulitis of periorbital region,14788,9115,9,4,147.33333333333334,133.5,186.7345114802772,125.06898096650504
11199,4227594,Acne vulgaris,14788,9115,25,14,486.64,481.64285714285717,260.6247693524159,301.6925130807518
11199,197150,Late effect of fracture of lower extremities,14788,9115,12,8,368.4166666666667,553.375,315.2106328402574,405.8299944250055
11199,4031019,Allergic contact dermatitis,14788,9115,23,6,319.8695652173913,669.1666666666666,191.03432524431335,304.0616256981835
11199,4293175,"Mental state, behavior and/or psychosocial function finding",14788,9115,7,9,450.85714285714283,330.55555555555554,334.31184269072094,379.9959388996768
11199,4162118,Malignant neoplasm of border of tongue,14788,9115,1,1,87.0,36.0,0.0,0.0
11199,4194889,Enthesopathy of lower limb,14788,9115,18,8,405.55555555555554,502.875,272.7117367441759,387.1296415608084
11199,4194891,Spinal dislocation with lumbar cord lesion,14788,9115,3,1,50.333333333333336,2.0,41.96294661828324,0.0
11199,4194893,Dislocation of metacarpophalangeal joint,14788,9115,2,1,656.0,585.0,156.0,0.0
11199,4194894,Muscle and tendon injury,14788,9115,5,4,248.8,386.75,122.27738956978105,166.127022184833
11199,4096616,Diffuse brain injury,14788,9115,1,1,236.0,10.0,0.0,0.0
11199,4129392,Injury of pharynx,14788,9115,1,1,177.0,0.0,0.0,0.0
11199,4129393,Fracture of cervical spine,14788,9115,4,7,617.25,257.0,179.78928638826062,191.21192431435858
11199,4129394,Fracture of lumbar spine,14788,9115,1,2,363.0,184.0,0.0,152.0
11199,197239,Hemangioma of intra-abdominal structure,14788,9115,19,13,284.36842105263156,445.46153846153845,295.0832550718911,362.11507210248374
