cohort_definition_id,condition_concept_id,concept_name,num_females_COHORT,num_males_COHORT,num_females_this_symptom,num_males_this_symptom,avg_TTD_females_days,avg_TTD_males_days,std_TTD_females_days,std_TTD_males_days
11117,196620,Viral enteritis,22274,4320,12,7,278.25,347.14285714285717,247.70988575347573,354.8446052535546
11117,196625,Viral hepatitis A without hepatic coma,22274,4320,10,5,476.4,528.0,404.23611911851714,168.9106272559545
11117,196653,Malignant tumor of kidney,22274,4320,9,7,437.44444444444446,320.7142857142857,329.1096106200321,190.82056963524232
11117,4128827,Voice production finding,22274,4320,42,11,424.64285714285717,342.8181818181818,286.475364305103,321.3312700687049
11117,4030563,Para 1,22274,4320,33,6,229.8181818181818,316.1666666666667,285.1653910899464,338.5298690252047
11117,4096099,Phlebitis of deep veins of lower extremity,22274,4320,11,7,439.6363636363636,558.8571428571429,251.1226693098859,358.8614649421252
11117,196715,Budd-Chiari syndrome,22274,4320,4,3,497.0,125.33333333333333,410.40285086729114,140.80088383560982
11117,196724,Disorder of diaphragm,22274,4320,29,25,300.62068965517244,341.2,351.0923263771279,238.32431684576378
11117,196726,Gallbladder calculus with acute cholecystitis and no obstruction,22274,4320,50,16,536.9,396.4375,356.87719176209623,311.38058881977537
11117,196733,Urethral syndrome,22274,4320,3,2,541.0,547.5,237.94677275951162,154.5
11117,196734,Disorder of prostate,22274,4320,1,14,796.0,425.57142857142856,0.0,348.6626929704234
11117,196735,Acute pyelonephritis without medullary necrosis,22274,4320,39,8,345.4871794871795,337.5,308.62207174628287,310.30468897520706
11117,4227210,Retinopathy due to type 1 diabetes mellitus,22274,4320,3,2,228.0,471.0,140.23076219812353,459.0
11117,4128914,Fracture of multiple ribs,22274,4320,12,2,157.58333333333334,167.0,130.56381475057407,128.0
11117,4161701,Pericardial effusion,22274,4320,3,1,796.0,265.0,152.7896157029877,0.0
11117,4096185,Pituitary dependent hypercortisolism,22274,4320,4,1,222.5,707.0,287.1502220093169,0.0
11117,4096196,Mild protein-calorie malnutrition,22274,4320,2,8,647.0,379.25,304.0,243.20503181472213
11117,4096204,Disorders of amino acid transport and metabolism,22274,4320,11,8,478.0,732.375,334.1741516580294,231.77410203687555
11117,196813,Simple renal cyst,22274,4320,4,2,480.25,404.5,325.4084932819056,6.5
11117,196821,Urethral discharge,22274,4320,3,4,202.33333333333334,462.75,174.6946542462654,259.170190222564
11117,196858,Late effect of fracture of neck of femur,22274,4320,27,10,154.11111111111111,100.5,223.87237325354116,166.24635334346434
11117,196895,Viral gastroenteritis due to Norwalk-like agent,22274,4320,6,6,482.5,342.5,367.5326516107106,300.62033087157187
11117,4096313,Multiple injuries,22274,4320,41,7,277.8292682926829,213.57142857142858,324.91964503355734,314.42049058221255
11117,196925,Secondary malignant neoplasm of retroperitoneum and peritoneum,22274,4320,16,8,229.375,368.0,294.20929518796646,339.1983195713092
11117,196931,Neoplasm of digestive tract,22274,4320,50,24,455.5,363.5833333333333,344.1427174879631,295.35062731532423
11117,196951,Chronic congestive splenomegaly,22274,4320,1,7,159.0,439.2857142857143,0.0,254.04314272844866
11117,4096343,Bleeding from ear,22274,4320,2,1,294.0,189.0,294.0,0.0
11117,4096347,Gouty arthropathy,22274,4320,22,50,339.40909090909093,400.96,315.9619739909606,350.757064647314
11117,4096359,Benign neoplasm of skin of auricle,22274,4320,6,3,428.0,550.3333333333334,360.51352263126,264.55161227169936
11117,4227449,Spondylosis,22274,4320,31,9,398.16129032258067,451.3333333333333,392.87756418131687,391.3310618900575
11117,197006,Residual hemorrhoidal skin tags,22274,4320,79,19,340.43037974683546,388.42105263157896,322.0973468521945,305.1424716060341
11117,197018,Chronic gastric ulcer with hemorrhage but without obstruction,22274,4320,7,5,337.14285714285717,424.0,393.01415044369537,214.55348983412037
11117,197023,Bilateral inguinal hernia,22274,4320,15,18,383.6,380.5,335.4079704876834,314.8950883495433
11117,197034,Intussusception of intestine,22274,4320,4,8,347.5,305.25,271.5036832162687,311.0445104804134
11117,197036,Vesicoureteric reflux,22274,4320,3,5,334.3333333333333,560.0,355.7005607092697,299.9859996733181
11117,4194739,Late effect of fracture of cervical vertebra,22274,4320,3,1,22.666666666666668,1.0,18.83849486792639,0.0
11117,197084,"Congenital absence, atresia and stenosis of small intestine",22274,4320,1,3,742.0,315.0,0.0,220.37392465232057
11117,4030977,Cellulitis of periorbital region,22274,4320,1,1,60.0,364.0,0.0,0.0
11117,4227594,Acne vulgaris,22274,4320,16,4,489.4375,554.5,371.46180300772517,374.657510267711
11117,197150,Late effect of fracture of lower extremities,22274,4320,41,10,354.7560975609756,188.1,354.455458723543,195.73985286599148
11117,4031019,Allergic contact dermatitis,22274,4320,24,4,355.9583333333333,423.25,279.4602653876854,376.7999303343885
11117,4293175,"Mental state, behavior and/or psychosocial function finding",22274,4320,7,5,155.28571428571428,483.8,271.1861323286037,381.9551806167839
11117,4194889,Enthesopathy of lower limb,22274,4320,26,5,311.46153846153845,546.6,289.13468125654776,179.40078037734398
11117,4194891,Spinal dislocation with lumbar cord lesion,22274,4320,18,9,71.5,51.55555555555556,118.21743150276575,54.32435735900735
11117,4194893,Dislocation of metacarpophalangeal joint,22274,4320,4,1,244.25,204.0,337.5873035231035,0.0
11117,4194894,Muscle and tendon injury,22274,4320,17,1,348.6470588235294,166.0,271.5116596297089,0.0
11117,4129364,Chronic thyroiditis with transient thyrotoxicosis,22274,4320,2,1,359.5,0.0,290.5,0.0
11117,4129393,Fracture of cervical spine,22274,4320,10,4,123.7,195.75,255.6533003894141,142.00770225589878
11117,4129394,Fracture of lumbar spine,22274,4320,4,3,290.75,252.0,454.68196302470585,213.54780885475427
11117,197236,Uterine leiomyoma,22274,4320,337,1,474.45697329376856,725.0,353.2257271502309,0.0
11117,197239,Hemangioma of intra-abdominal structure,22274,4320,58,14,347.8448275862069,401.35714285714283,326.29739987149964,265.736068615582
11117,4129405,Open wound of hand,22274,4320,1,1,1.0,721.0,0.0,0.0
11117,4129407,Open wound of knee,22274,4320,5,1,217.8,511.0,144.93088007736654,0.0
11117,4129408,Open wound of ankle,22274,4320,5,1,264.6,139.0,237.14940438466212,0.0
11117,4031106,Melanocytic nevus of face,22274,4320,17,2,397.94117647058823,51.5,288.61259818987463,12.5
11117,4129420,Fracture of sacrum,22274,4320,9,1,217.88888888888889,2.0,272.1312773254214,0.0
11117,4031128,Lipoma of skin and subcutaneous tissue of limb,22274,4320,10,4,474.0,356.0,316.1838073020185,314.9579336990894
11117,4194981,"Pain due to any device, implant AND/OR graft",22274,4320,17,5,275.88235294117646,469.2,203.94113405384786,412.884681236783
11117,4096682,Bleeding from nose,22274,4320,146,39,431.8424657534247,439.3076923076923,321.81266754306046,306.58450575917504
11117,4260535,Diverticulitis of large intestine,22274,4320,72,8,373.84722222222223,595.125,307.72194608671487,282.20402083421845
11117,197304,Ulcer of lower extremity,22274,4320,46,26,447.82608695652175,410.5769230769231,353.2366065246295,285.4947356482081
11117,4031164,Non-scarring alopecia,22274,4320,182,7,401.7912087912088,317.0,328.37411713141387,313.42531577941907
11117,197311,Pelvic varices,22274,4320,1,1,496.0,498.0,0.0,0.0
11117,4260546,Ulcerative stomatitis,22274,4320,24,11,462.9166666666667,560.3636363636364,319.963138067844,254.18936131348747
11117,197318,Cholesterolosis of gallbladder,22274,4320,53,6,481.1698113207547,98.16666666666667,367.62161308796624,117.65828582051593
11117,197319,Nephrotic syndrome with proliferative glomerulonephritis,22274,4320,7,2,387.85714285714283,609.0,236.45200574410057,139.0
11117,197320,Acute renal failure syndrome,22274,4320,658,347,334.468085106383,387.7780979827089,336.2331832831348,330.30320501570156
11117,197324,Disorder of peritoneum,22274,4320,19,8,398.42105263157896,439.5,332.9244130729145,342.06432143677307
11117,197328,Abscess of intestine,22274,4320,15,7,475.8666666666667,420.2857142857143,345.0253839292923,337.72884909377234
11117,197329,Acute renal failure due to acute cortical necrosis,22274,4320,16,8,287.75,264.25,297.34355130051165,337.6739366607971
11117,197331,Disorder of urinary tract,22274,4320,8,5,628.125,588.0,417.7015793302678,275.1624974446917
11117,4195039,Osteopenia,22274,4320,161,21,408.4099378881988,290.9047619047619,349.8337754709293,266.67528047312425
11117,4195061,Microalbuminuria,22274,4320,3,2,586.3333333333334,534.5,193.4482417139588,173.5
11117,197377,Abnormal bowel sounds,22274,4320,11,6,519.3636363636364,693.3333333333334,284.6172143031513,422.0215897584177
11117,197378,Overflow incontinence of urine,22274,4320,5,2,329.2,347.0,239.98033252748024,292.0
11117,197381,Epigastric pain,22274,4320,758,146,453.3073878627968,478.4109589041096,329.21521655423953,341.45706465555827
11117,4195085,Nasal congestion,22274,4320,147,34,370.3333333333333,371.05882352941177,312.26548388559354,313.352924612683
11117,4064028,Allergic contact dermatitis due to drug in contact with skin,22274,4320,2,2,624.5,516.5,429.5,187.5
11117,4064031,"Allergic contact dermatitis due to plants, except food",22274,4320,2,3,258.5,474.0,99.5,390.0880242543555
11117,4064036,Generalized skin eruption caused by drug and medicament,22274,4320,28,7,440.25,431.7142857142857,254.0412825000805,391.7038656528002
