cohort_definition_id,condition_concept_id,concept_name,num_females_COHORT,num_males_COHORT,num_females_this_symptom,num_males_this_symptom,avg_TTD_females_days,avg_TTD_males_days,std_TTD_females_days,std_TTD_males_days
11144,196620,Viral enteritis,80092,46418,21,20,317.76190476190476,174.3,320.1904053709448,332.6441191423651
11144,196625,Viral hepatitis A without hepatic coma,80092,46418,12,10,226.41666666666666,482.2,275.9044092716816,418.77316055353884
11144,196653,Malignant tumor of kidney,80092,46418,25,45,231.52,286.46666666666664,282.4946187098084,302.2776942555379
11144,196654,Lipoma of intra-abdominal organs,80092,46418,20,9,448.05,433.55555555555554,355.9596149846215,389.0978486222574
11144,4128827,Voice production finding,80092,46418,62,45,456.0806451612903,410.5777777777778,323.67338666979316,285.53119999894847
11144,4030563,Para 1,80092,46418,60,39,368.15,378.61538461538464,340.2200672603935,340.31679173627714
11144,4096099,Phlebitis of deep veins of lower extremity,80092,46418,10,14,338.4,307.85714285714283,366.62220336471717,289.7116441130626
11144,196715,Budd-Chiari syndrome,80092,46418,11,7,427.3636363636364,437.85714285714283,384.845960383035,446.3270513140491
11144,196724,Disorder of diaphragm,80092,46418,75,114,225.22666666666666,193.19298245614036,282.34733093990616,269.47466362669235
11144,196726,Gallbladder calculus with acute cholecystitis and no obstruction,80092,46418,235,108,82.57021276595745,54.27777777777778,224.6663681663571,169.60153919928155
11144,196733,Urethral syndrome,80092,46418,7,5,331.7142857142857,438.2,327.0263048771958,440.01790872645165
11144,196735,Acute pyelonephritis without medullary necrosis,80092,46418,298,21,156.28859060402684,187.52380952380952,292.37871449306573,340.06576661519864
11144,4227210,Retinopathy due to type 1 diabetes mellitus,80092,46418,15,13,400.46666666666664,451.53846153846155,343.66240540520124,405.276470759751
11144,4161682,Hypesthesia,80092,46418,1,2,163.0,381.0,0.0,14.0
11144,4128914,Fracture of multiple ribs,80092,46418,9,15,227.11111111111111,231.2,283.9023480175473,259.8623225222669
11144,196758,Tumor of body of uterus affecting pregnancy,80092,46418,167,1,192.7245508982036,119.0,262.1294799284369,0.0
11144,4194462,Chorioretinal tumor,80092,46418,6,3,484.0,810.6666666666666,308.379095703108,74.8168133213087
11144,4161701,Pericardial effusion,80092,46418,11,3,478.54545454545456,680.6666666666666,304.7491855866107,340.88153693361306
11144,4096185,Pituitary dependent hypercortisolism,80092,46418,6,2,592.8333333333334,106.0,246.56129506113123,34.0
11144,196796,Congenital biliary atresia,80092,46418,5,6,150.8,584.1666666666666,174.22904465099955,423.395959934538
11144,4096196,Mild protein-calorie malnutrition,80092,46418,19,36,177.52631578947367,303.75,177.23412063709839,345.9349148001366
11144,4096204,Disorders of amino acid transport and metabolism,80092,46418,11,14,295.1818181818182,558.5,361.5996827688216,401.92407776309483
11144,196813,Simple renal cyst,80092,46418,3,2,267.0,1062.0,377.59502115361636,12.0
11144,40403168,Congenital glaucoma,80092,46418,3,5,624.3333333333334,384.8,296.31327266181574,239.03422349111435
11144,196858,Late effect of fracture of neck of femur,80092,46418,16,5,480.625,395.2,291.33290129163237,273.7541963148693
11144,196895,Viral gastroenteritis due to Norwalk-like agent,80092,46418,20,19,260.05,280.7368421052632,301.38737116873364,306.4993933376435
11144,4161830,Acute hemorrhagic conjunctivitis,80092,46418,1,1,484.0,1011.0,0.0,0.0
11144,196907,Trichuriasis,80092,46418,1,1,48.0,23.0,0.0,0.0
11144,4096313,Multiple injuries,80092,46418,36,36,432.97222222222223,462.8333333333333,328.57879877766436,330.73667773623174
11144,196925,Secondary malignant neoplasm of retroperitoneum and peritoneum,80092,46418,116,62,149.63793103448276,142.38709677419354,222.79418353361254,235.4199648150232
11144,196931,Neoplasm of digestive tract,80092,46418,122,97,220.08196721311475,309.89690721649487,289.57938944195024,331.1025780735172
11144,196943,Red blood cell sequestration in spleen,80092,46418,4,4,476.75,489.0,364.73989019573935,433.3791642430448
11144,196951,Chronic congestive splenomegaly,80092,46418,3,1,578.6666666666666,590.0,412.3140658392445,0.0
11144,4096343,Bleeding from ear,80092,46418,5,8,525.0,527.375,398.9491195628836,329.99126408891493
11144,4096347,Gouty arthropathy,80092,46418,26,112,531.9230769230769,425.51785714285717,320.6526905064015,330.8129052085952
11144,4063581,Drug-induced systemic lupus erythematosus,80092,46418,13,2,302.6923076923077,159.0,223.91426402338928,159.0
11144,4096359,Benign neoplasm of skin of auricle,80092,46418,10,10,469.2,474.7,266.90964763380134,284.5101228427558
11144,4227449,Spondylosis,80092,46418,38,18,411.5263157894737,344.05555555555554,327.3845909020625,268.6510483926485
11144,4030856,"Severe bipolar I disorder, single manic episode without psychotic features",80092,46418,3,3,380.3333333333333,476.6666666666667,472.1739321714216,98.7803399242762
11144,197006,Residual hemorrhoidal skin tags,80092,46418,230,131,295.9217391304348,341.96946564885496,310.3644463004907,344.8154487898446
11144,197018,Chronic gastric ulcer with hemorrhage but without obstruction,80092,46418,10,25,270.2,399.88,319.98243701803386,354.2196290439026
11144,197023,Bilateral inguinal hernia,80092,46418,34,265,185.91176470588235,228.26415094339623,256.4434770478969,311.41312431858745
11144,197028,Calculus of lower urinary tract,80092,46418,1,4,0.0,31.5,0.0,32.283896914715854
11144,197034,Intussusception of intestine,80092,46418,31,44,114.3225806451613,96.93181818181819,255.1595815774113,238.32058219275606
11144,197035,Acute pyelonephritis with medullary necrosis,80092,46418,3,1,443.3333333333333,0.0,397.40016216515176,0.0
11144,197036,Vesicoureteric reflux,80092,46418,38,30,281.1578947368421,387.1666666666667,299.68769062368466,365.3218748203045
11144,197037,Nontraumatic rupture of bladder,80092,46418,2,1,547.5,60.0,547.5,0.0
11144,4096435,Drug groups primarily affecting central nervous system adverse reaction,80092,46418,2,1,147.5,1014.0,147.5,0.0
11144,4194739,Late effect of fracture of cervical vertebra,80092,46418,3,4,95.66666666666667,212.5,70.34360114624657,126.16754733290173
11144,40599994,X chromosome-linked sideroblastic anemia,80092,46418,1,1,724.0,267.0,0.0,0.0
11144,197084,"Congenital absence, atresia and stenosis of small intestine",80092,46418,3,1,218.0,105.0,308.2985565973347,0.0
11144,4096477,Burn of face,80092,46418,1,2,26.0,871.5,0.0,221.5
11144,197087,Vascular hamartomas,80092,46418,14,10,611.7142857142857,483.3,349.7228348628236,356.9002801904196
11144,4030977,Cellulitis of periorbital region,80092,46418,20,11,419.8,347.45454545454544,237.53980719028968,289.45257537018006
