cohort_definition_id,condition_concept_id,concept_name,num_females_COHORT,num_males_COHORT,num_females_this_symptom,num_males_this_symptom,avg_TTD_females_days,avg_TTD_males_days,std_TTD_females_days,std_TTD_males_days
11214,253954,Pulmonary tuberculosis,2818,3988,5,6,640.2,424.5,338.75324352690706,266.8300020612375
11214,4341763,Gallstone acute pancreatitis,2818,3988,6,9,166.66666666666666,295.77777777777777,291.6868564440678,325.55722411404037
11214,4145158,Right hypoplastic heart syndrome,2818,3988,1,5,848.0,172.2,0.0,92.6982200476363
11214,81931,Psoriasis with arthropathy,2818,3988,1,5,948.0,414.0,0.0,368.2700096396664
11214,196620,Viral enteritis,2818,3988,5,3,309.2,63.333333333333336,268.05850107765656,69.84427121978024
11214,196625,Viral hepatitis A without hepatic coma,2818,3988,1,3,1057.0,242.33333333333334,0.0,224.11653714579435
11214,4153362,Extravasation injury,2818,3988,3,4,0.3333333333333333,150.75,0.4714045207910317,180.93282593272014
11214,81942,Enthesopathy of ankle AND/OR tarsus,2818,3988,2,4,801.0,816.0,199.0,184.09644211662538
11214,4177944,Panacinar emphysema,2818,3988,1,1,63.0,102.0,0.0,0.0
11214,73754,Restless legs,2818,3988,10,10,333.7,365.8,358.89442737384485,285.83519727283414
11214,24602,Benign neoplasm of esophagus,2818,3988,1,3,982.0,576.0,0.0,242.69047502254114
11214,40484892,Imaging of biliary tract abnormal,2818,3988,5,5,200.6,216.4,190.66263398998765,111.1370325319153
11214,24609,Hypoglycemia,2818,3988,65,85,309.44615384615383,297.88235294117646,330.4708077771763,340.29618281949985
11214,4153380,Disorder of carotid artery,2818,3988,45,76,354.24444444444447,328.60526315789474,334.3436127070841,344.6859775653688
11214,434219,Food anaphylaxis,2818,3988,3,4,84.0,588.0,114.57748469922004,344.64401924304445
11214,40484908,Imaging of brain abnormal,2818,3988,297,416,162.4882154882155,135.82692307692307,248.16809097117383,222.94211443900082
11214,196653,Malignant tumor of kidney,2818,3988,2,10,22.0,242.2,2.0,299.6417193916762
11214,196654,Lipoma of intra-abdominal organs,2818,3988,1,3,243.0,421.6666666666667,0.0,446.8290749517339
11214,434223,Poisoning by psychotropic agent,2818,3988,4,5,43.5,253.6,60.27229877812858,222.91218001715384
11214,442425,Lumbar post-laminectomy syndrome,2818,3988,1,3,0.0,699.0,0.0,361.34286580291945
11214,442426,Thoracic post-laminectomy syndrome,2818,3988,1,1,59.0,1022.0,0.0,0.0
11214,4128827,Voice production finding,2818,3988,1,5,585.0,381.2,0.0,308.04700939953955
11214,4210746,Localized amyloidosis,2818,3988,8,23,73.5,306.8695652173913,91.81503144910424,326.08578550514375
11214,4038720,Exercises regularly,2818,3988,1,11,628.0,387.3636363636364,0.0,302.2820094268604
11214,81984,Sprain of shoulder and upper arm,2818,3988,12,2,568.25,945.5,417.09353966866155,40.5
11214,4145220,"Drug abuse, continuous",2818,3988,20,67,448.8,410.35820895522386,361.2230059118605,359.33768683354344
