cohort_definition_id,condition_concept_id,concept_name,num_females_COHORT,num_males_COHORT,num_females_this_symptom,num_males_this_symptom,avg_TTD_females_days,avg_TTD_males_days,std_TTD_females_days,std_TTD_males_days
11222,253954,Pulmonary tuberculosis,2243,2133,1,4,49.0,82.5,0.0,61.455268285151924
11222,4341763,Gallstone acute pancreatitis,2243,2133,4,3,640.25,20.666666666666668,289.4264803019931,29.227080289043965
11222,81931,Psoriasis with arthropathy,2243,2133,1,5,25.0,480.0,0.0,301.53076128315666
11222,196620,Viral enteritis,2243,2133,2,1,632.5,19.0,387.5,0.0
11222,196625,Viral hepatitis A without hepatic coma,2243,2133,4,2,452.5,385.5,387.90494969773204,360.5
11222,81942,Enthesopathy of ankle AND/OR tarsus,2243,2133,2,2,964.0,416.5,12.0,3.5
11222,4177944,Panacinar emphysema,2243,2133,2,2,249.0,338.0,47.0,155.0
11222,73754,Restless legs,2243,2133,6,6,393.0,456.0,366.61060177432586,442.79001795433464
11222,24602,Benign neoplasm of esophagus,2243,2133,3,3,301.3333333333333,817.6666666666666,267.13958066066425,280.6864601096549
11222,40484892,Imaging of biliary tract abnormal,2243,2133,19,16,241.26315789473685,145.9375,264.3717163997181,264.73252273521285
11222,24609,Hypoglycemia,2243,2133,29,12,303.51724137931035,253.66666666666666,337.3994481823723,268.135330673814
11222,4153380,Disorder of carotid artery,2243,2133,9,11,356.77777777777777,449.09090909090907,256.00337574934775,389.49651755835083
11222,40484908,Imaging of brain abnormal,2243,2133,95,90,141.05263157894737,180.04444444444445,230.6329673983525,250.4807781984749
11222,196653,Malignant tumor of kidney,2243,2133,12,26,432.0,240.07692307692307,342.66504539175475,250.64761090437509
11222,434228,Passenger in vehicular AND/OR traffic accident,2243,2133,1,1,503.0,1084.0,0.0,0.0
11222,442425,Lumbar post-laminectomy syndrome,2243,2133,1,2,916.0,472.0,0.0,467.0
11222,4210746,Localized amyloidosis,2243,2133,2,2,458.5,431.5,197.5,131.5
11222,4128827,Voice production finding,2243,2133,2,1,455.0,849.0,266.0,0.0
11222,4038720,Exercises regularly,2243,2133,2,5,1.0,443.2,1.0,309.0678889823399
11222,81984,Sprain of shoulder and upper arm,2243,2133,2,1,492.5,12.0,361.5,0.0
11222,4145220,"Drug abuse, continuous",2243,2133,5,14,284.6,242.14285714285714,215.50554517227624,259.18246665314416
11222,4079687,Tumor lysis syndrome,2243,2133,2,4,12.5,14.25,7.5,11.121488209767612
11222,4317258,Disorder of skin,2243,2133,15,7,503.8,425.0,424.44555206370893,341.63179845307974
11222,36716624,Neoplasm of uncertain behavior of bone and articular cartilage,2243,2133,3,1,432.6666666666667,42.0,223.644559265118,0.0
11222,37109843,Absence of lower limb,2243,2133,2,5,254.0,139.4,36.0,131.2274361557064
11222,73819,Pain of breast,2243,2133,32,3,389.6875,491.0,312.85074691256534,169.49336270190642
11222,434272,Varicella,2243,2133,11,2,389.72727272727275,958.0,383.4854722646172,126.0
11222,4030563,Para 1,2243,2133,8,4,536.125,467.75,302.76700509632815,383.05768168775836
11222,4317284,Respiratory tract hemorrhage,2243,2133,1,2,29.0,259.0,0.0,109.0
11222,434281,Aspergillosis,2243,2133,9,3,532.5555555555555,507.0,382.3172362525687,176.58425750898635
11222,376938,Neurofibromatosis syndrome,2243,2133,1,1,952.0,755.0,0.0,0.0
11222,254058,Acute bronchiolitis due to respiratory syncytial virus,2243,2133,1,1,786.0,960.0,0.0,0.0
11222,45768812,Anemia in chronic kidney disease,2243,2133,34,53,356.0882352941176,352.3207547169811,371.3918469477201,312.19652576753185
11222,254061,Pleural effusion,2243,2133,432,388,195.64583333333334,204.8556701030928,282.0620614517604,314.1082858686716
11222,254062,Acute chest syndrome,2243,2133,1,1,327.0,0.0,0.0,0.0
11222,36716654,Obstruction co-occurrent and due to parastomal hernia,2243,2133,1,1,423.0,3.0,0.0,0.0
11222,73840,"Localized, primary osteoarthritis of the shoulder region",2243,2133,30,19,201.03333333333333,424.05263157894734,223.76378666402263,293.4336603380576
11222,196715,Budd-Chiari syndrome,2243,2133,5,1,170.4,67.0,302.61566383781263,0.0
11222,376946,Senile dementia with delirium,2243,2133,4,2,267.75,258.5,460.87111810136247,251.5
11222,36716659,Recurrent aphthous stomatitis,2243,2133,4,2,222.75,491.5,151.3891921505627,491.5
11222,196724,Disorder of diaphragm,2243,2133,12,10,160.5,261.2,160.05962430711043,270.24611005526054
11222,434293,Primary malignant neoplasm of body of pancreas,2243,2133,42,33,165.6904761904762,240.06060606060606,259.28569351523817,276.7612404324227
11222,73843,Synovial cyst of popliteal space,2243,2133,15,3,318.6,237.33333333333334,309.34744220697866,275.3256657527994
11222,4243575,Benign neoplasm of rectosigmoid junction,2243,2133,1,3,308.0,330.6666666666667,0.0,412.4918854420721
11222,196726,Gallbladder calculus with acute cholecystitis and no obstruction,2243,2133,18,19,307.55555555555554,344.05263157894734,357.60705036273515,340.3211291032742
11222,434298,Secondary malignant neoplasm of lymph nodes of upper limb,2243,2133,48,5,464.3125,233.2,420.4715188655271,195.04502044399902
11222,45768827,Viral hepatitis D,2243,2133,1,1,979.0,0.0,0.0,0.0
11222,73851,Effusion of joint of multiple sites,2243,2133,1,1,848.0,720.0,0.0,0.0
11222,434300,Neuroendocrine tumor,2243,2133,13,20,153.46153846153845,207.85,151.24489330711066,335.51799877204803
11222,196735,Acute pyelonephritis without medullary necrosis,2243,2133,7,3,648.0,388.3333333333333,398.8755624072679,420.09073094061745
11222,434303,Benign neoplasm of rectum and anal canal,2243,2133,12,8,458.8333333333333,208.25,335.15738425733997,203.00354060951744
11222,376961,Disturbance of consciousness,2243,2133,24,31,380.25,222.0,355.6392425384653,276.3926613096058
11222,4243587,Benign neoplasm of skin of upper limb,2243,2133,1,1,212.0,282.0,0.0,0.0
11222,376965,Hypertensive retinopathy,2243,2133,7,5,361.7142857142857,346.2,271.9630827287905,182.16300392780087
11222,376966,Exudative age-related macular degeneration,2243,2133,2,2,341.5,193.5,266.5,11.5
11222,4079750,Osteoarthritis of knee,2243,2133,70,43,425.87142857142857,396.7906976744186,349.6525181796747,317.47906417988645
11222,434311,Disorder of the urea cycle metabolism,2243,2133,2,3,96.5,130.66666666666666,73.5,94.70069810842062
11222,4079749,Osteoarthritis of hip,2243,2133,38,39,330.60526315789474,337.6923076923077,289.70607059694174,301.13232067682975
11222,4227210,Retinopathy due to type 1 diabetes mellitus,2243,2133,1,2,225.0,31.5,0.0,31.5
11222,376977,Heteronymous bilateral visual field defects,2243,2133,2,2,415.5,469.5,399.5,469.5
11222,376979,Cataract due to diabetes mellitus,2243,2133,1,1,20.0,152.0,0.0,0.0
11222,376981,Amblyopia,2243,2133,3,3,717.0,372.6666666666667,166.51926815436906,399.03995901273953
11222,434327,Cannabis abuse,2243,2133,8,23,270.125,434.0,314.4381646285959,388.10632787823806
11222,36716700,Perforation and abscess of large intestine co-occurrent and due to diverticulitis,2243,2133,2,1,238.5,736.0,129.5,0.0
11222,434337,Retinal vascular disorder,2243,2133,2,1,240.0,293.0,214.0,0.0
11222,377001,Nonruptured cerebral aneurysm,2243,2133,13,9,323.53846153846155,540.0,289.8982886315117,323.3810961285977
11222,4153517,Radiation sickness,2243,2133,3,2,218.66666666666666,531.5,123.85295941379663,393.5
11222,4309167,Malfunction of external stoma of urinary tract,2243,2133,1,1,0.0,22.0,0.0,0.0
11222,4169905,Foot pain,2243,2133,22,19,408.22727272727275,465.05263157894734,330.4238231310842,324.895363509418
11222,4038835,Hodgkin's disease,2243,2133,3,2,633.3333333333334,86.0,433.34461523775224,84.0
11222,4038838,Non-Hodgkin's lymphoma,2243,2133,13,24,398.9230769230769,277.625,369.2675622693912,302.8035408891382
11222,442555,Breathing painful,2243,2133,29,24,502.55172413793105,370.8333333333333,346.9011174032854,335.86066886268316
11222,4055231,Accidental laceration during a procedure,2243,2133,5,3,216.8,62.666666666666664,60.98983521866574,60.024069246335586
11222,73923,Contusion of upper arm,2243,2133,4,3,606.5,561.3333333333334,243.0272618452506,332.1569240919452
11222,4096196,Mild protein-calorie malnutrition,2243,2133,2,4,223.0,270.25,128.0,261.515176423855
11222,434374,Anisocoria,2243,2133,1,2,274.0,566.5,0.0,447.5
11222,40485064,Latent syphilis,2243,2133,1,1,437.0,0.0,0.0,0.0
11222,434376,Acute myocardial infarction of anterior wall,2243,2133,1,3,0.0,331.6666666666667,0.0,71.20081148101863
11222,45768910,Uncomplicated asthma,2243,2133,95,39,360.61052631578946,342.56410256410254,336.2717664952385,338.60155806143376
11222,442588,Obstructive sleep apnea syndrome,2243,2133,34,55,387.79411764705884,407.6727272727273,390.14791911392706,342.51280292171447
11222,434402,Acute duodenal ulcer with hemorrhage but without obstruction,2243,2133,1,4,709.0,124.5,0.0,200.65579981650168
11222,442609,Friction blister without infection,2243,2133,1,1,1007.0,832.0,0.0,0.0
11222,24818,Injury of neck,2243,2133,2,2,68.0,260.0,55.0,260.0
11222,4088051,Closed fracture of phalanx of finger,2243,2133,1,1,389.0,299.0,0.0,0.0
11222,196858,Late effect of fracture of neck of femur,2243,2133,1,3,475.0,279.0,0.0,311.6632798389955
11222,442623,Abrasion and/or friction burn of scalp without infection,2243,2133,2,3,614.0,543.6666666666666,398.0,344.93896400506696
11222,45768963,Uncomplicated mild persistent asthma,2243,2133,3,4,245.33333333333334,312.5,143.03690277531723,373.3299479013169
11222,377091,Seizure,2243,2133,39,46,247.97435897435898,218.84782608695653,304.6853347122103,281.7315996376774
11222,45768965,Uncomplicated severe persistent asthma,2243,2133,3,1,341.6666666666667,339.0,185.8751074123578,0.0
11222,45768964,Uncomplicated moderate persistent asthma,2243,2133,5,1,552.8,88.0,202.53138028463636,0.0
11222,4309257,Refractory localization-related epilepsy,2243,2133,1,1,882.0,401.0,0.0,0.0
11222,434449,Degeneration of thoracolumbar intervertebral disc,2243,2133,1,3,2.0,535.3333333333334,0.0,276.2442558477712
11222,196895,Viral gastroenteritis due to Norwalk-like agent,2243,2133,4,3,276.0,323.6666666666667,397.19705436974226,385.61149129949723
11222,434467,Ostium secundum type atrial septal defect,2243,2133,6,4,625.0,363.75,367.0749242320973,318.55719659113026
11222,434489,Dead,2243,2133,17,24,367.7647058823529,268.625,361.3156562622323,258.14753735348063
11222,434490,Chill,2243,2133,7,6,375.7142857142857,175.66666666666666,298.3759442073584,196.09748142753446
11222,4096313,Multiple injuries,2243,2133,1,1,518.0,478.0,0.0,0.0
11222,4211001,Chronic gastric ulcer with hemorrhage,2243,2133,4,3,323.75,149.0,207.56730836044485,210.71782079359116
11222,196925,Secondary malignant neoplasm of retroperitoneum and peritoneum,2243,2133,179,95,171.43016759776538,135.93684210526317,273.9340731058329,245.78504988693362
11222,434494,Closed fracture of upper end of humerus,2243,2133,8,5,624.375,396.2,335.7640307939491,330.4653688361309
11222,434492,Abnormal histology findings,2243,2133,12,6,621.25,352.8333333333333,290.6283781165677,216.6005668403376
11222,4079936,Convalescence after chemotherapy,2243,2133,19,11,413.94736842105266,355.45454545454544,195.10819500019133,234.57635455369854
11222,4055361,Generalized epilepsy,2243,2133,1,2,240.0,159.0,0.0,1.0
11222,196931,Neoplasm of digestive tract,2243,2133,76,87,188.67105263157896,161.54022988505747,274.43776919740816,257.34233224979374
11222,434500,Closed fracture of neck of femur,2243,2133,21,13,429.76190476190476,415.3076923076923,323.0417789229517,391.90312472803487
11222,434502,Closed fracture of phalanx of foot,2243,2133,7,2,462.2857142857143,503.5,280.0590316781264,236.5
11222,37396808,Cancer-related fatigue,2243,2133,12,9,224.66666666666666,229.88888888888889,329.60793207823275,263.9437837639946
11222,24909,Hereditary spherocytosis,2243,2133,1,1,951.0,494.0,0.0,0.0
11222,319825,Rheumatic heart disease,2243,2133,1,1,70.0,0.0,0.0,0.0
11222,319826,Secondary hypertension,2243,2133,5,6,206.6,507.8333333333333,294.3437446252255,341.577915302237
11222,196951,Chronic congestive splenomegaly,2243,2133,1,1,0.0,79.0,0.0,0.0
11222,319835,Congestive heart failure,2243,2133,118,131,335.47457627118644,327.90076335877865,337.85343607678203,330.35603867568943
11222,4096347,Gouty arthropathy,2243,2133,6,18,503.6666666666667,433.3333333333333,345.13266370419876,380.5450769035852
11222,4112734,Malignant tumor of endocrine pancreas,2243,2133,2,5,211.0,44.4,65.0,67.565079737983
11222,762207,Adhesive capsulitis of left shoulder,2243,2133,4,1,392.5,307.0,159.31180119501505,0.0
11222,4186463,Exocrine pancreatic insufficiency,2243,2133,4,7,64.75,110.71428571428571,104.77923219798855,159.03792385619786
11222,762206,Adhesive capsulitis of right shoulder,2243,2133,3,1,270.0,107.0,179.87217683677486,0.0
11222,319843,Mitral valve disorder,2243,2133,39,41,594.4615384615385,559.219512195122,380.7417757519673,362.454203142096
11222,319844,Acute ischemic heart disease,2243,2133,8,10,222.125,325.0,305.0046874639798,404.35974082492436
11222,762213,Bursitis of left shoulder,2243,2133,1,2,928.0,398.0,0.0,3.0
11222,4249735,Febrile transfusion reaction,2243,2133,3,2,61.666666666666664,5.5,54.72557801329182,2.5
11222,4301167,Stomatitis due to cytotoxic therapy,2243,2133,1,1,123.0,93.0,0.0,0.0
11222,4112752,Basal cell carcinoma of skin,2243,2133,6,13,344.0,225.92307692307693,260.8722548170528,292.9632325417335
11222,434547,Complication of surgical procedure,2243,2133,67,61,334.5074626865672,303.26229508196724,295.1259975365103,302.55371568272153
11222,4227449,Spondylosis,2243,2133,5,4,349.0,460.75,292.24852437608644,204.28335101030626
11222,442750,Calculus of bile duct with acute cholecystitis without obstruction,2243,2133,2,2,20.5,15.5,7.5,7.5
11222,442752,Muscle pain,2243,2133,48,26,409.7083333333333,335.88461538461536,329.12282144698236,284.0510960160671
11222,74114,Cellulitis and abscess of foot excluding toe,2243,2133,6,4,441.5,524.25,403.1789305010866,317.4439911228436
11222,24966,Esophageal varices,2243,2133,17,32,242.58823529411765,324.25,262.12885444410716,322.43981996645516
11222,24970,Chronic laryngitis,2243,2133,4,8,301.25,353.375,343.18535443692815,328.4615416985678
11222,442764,Anal pain,2243,2133,7,5,241.85714285714286,189.2,341.2910063573433,161.60866313412782
11222,74125,Inflammatory polyarthropathy,2243,2133,4,5,512.0,383.0,293.11516508021214,330.637565923777
11222,197006,Residual hemorrhoidal skin tags,2243,2133,16,15,235.5625,185.66666666666666,254.6708583520109,224.6697329167614
11222,74130,Thoracic spondylosis without myelopathy,2243,2133,43,54,299.8837209302326,229.25925925925927,328.4403035420681,284.99975212368594
11222,74132,Degeneration of lumbosacral intervertebral disc,2243,2133,69,48,457.3768115942029,324.2916666666667,345.2695691837421,357.97968740868833
11222,442774,Intermittent claudication,2243,2133,7,5,705.2857142857143,474.8,327.5086538816142,221.09491174606438
11222,442775,Degeneration of thoracic intervertebral disc,2243,2133,33,19,390.72727272727275,346.2631578947368,365.7870114438822,344.58225541650063
11222,434584,Kaposi's sarcoma,2243,2133,5,1,488.8,371.0,309.0471808640228,0.0
11222,4170137,Non-suppurative otitis media,2243,2133,3,1,640.6666666666666,198.0,230.63005489793005,0.0
11222,197018,Chronic gastric ulcer with hemorrhage but without obstruction,2243,2133,4,3,24.75,33.0,25.936219847926953,45.963753835676506
11222,74138,Pathological fracture of vertebra,2243,2133,30,22,299.76666666666665,203.95454545454547,315.86343919836975,314.74079916839037
11222,197023,Bilateral inguinal hernia,2243,2133,1,12,119.0,288.3333333333333,0.0,290.80988444151774
11222,434592,B-cell lymphoma,2243,2133,6,3,165.0,27.666666666666668,192.59889234710914,32.96799795087485
11222,4170145,Absence of lung,2243,2133,3,6,395.0,153.16666666666666,390.64817931228094,177.46400260960593
11222,4333986,Benign tumor of eyelid,2243,2133,2,1,620.5,119.0,395.5,0.0
11222,377254,"Multi-infarct dementia, uncomplicated",2243,2133,6,5,516.6666666666666,180.6,397.25628447584756,173.00820789777575
11222,442793,Complication due to diabetes mellitus,2243,2133,23,27,403.3478260869565,392.44444444444446,300.2680843767351,314.8481507404663
11222,197034,Intussusception of intestine,2243,2133,5,1,227.8,1.0,339.84843680676244,0.0
11222,4284844,Subacute osteomyelitis,2243,2133,1,1,571.0,799.0,0.0,0.0
11222,377263,Myoneural disorder,2243,2133,1,2,560.0,189.5,0.0,180.5
11222,762289,Pain in left knee,2243,2133,11,11,366.6363636363636,347.1818181818182,294.34959818286353,308.63801043877163
11222,434610,Hyperkalemia,2243,2133,89,129,278.3258426966292,234.19379844961242,334.1504328952233,307.2277915985678
11222,434613,Generalized anxiety disorder,2243,2133,30,19,358.2,364.5263157894737,309.62002519217003,357.6186396326992
11222,434614,Disorder of iron metabolism,2243,2133,5,6,565.6,245.16666666666666,377.806617199858,259.4695978765571
11222,377270,Hereditary retinal dystrophy,2243,2133,1,1,85.0,62.0,0.0,0.0
11222,762296,Pain in right hand,2243,2133,6,4,408.8333333333333,422.0,319.68182967166314,314.11224108588954
11222,254390,Neoplastic pleural effusion,2243,2133,78,32,185.46153846153845,126.34375,254.67705504592263,252.3271201950704
11222,377274,Nonsenile cataract,2243,2133,7,4,466.0,949.5,395.26446842588825,95.83710137519812
11222,762297,Pain in right knee,2243,2133,23,15,404.04347826086956,467.8,296.6310075352541,268.6117892672124
11222,762294,Pain in right foot,2243,2133,9,8,381.1111111111111,436.25,218.0195936375365,388.0888268167482
11222,74174,Urinary symptoms,2243,2133,4,3,367.75,281.3333333333333,404.03117144596655,198.7633992688012
11222,434622,Deficiency anemias,2243,2133,25,17,392.68,321.7647058823529,322.15086155402406,259.2186289174732
11222,377280,Disorder of cornea,2243,2133,2,2,696.5,702.5,101.5,50.5
11222,377285,Mature cataract,2243,2133,6,4,674.6666666666666,400.25,233.53562659450674,146.25042734980298
11222,377286,Visual field defect,2243,2133,7,7,414.42857142857144,235.0,356.1315395600167,177.31731041110615
11222,434633,Disorder of autonomic nervous system,2243,2133,1,2,499.0,127.5,0.0,127.5
11222,377290,Legal blindness USA,2243,2133,6,7,384.3333333333333,151.28571428571428,238.4733854239411,194.88217266976932
11222,74188,Closed fracture of rib,2243,2133,3,6,279.3333333333333,547.3333333333334,141.83166861537737,352.4801018812583
11222,74189,Sprain of cruciate ligament of knee,2243,2133,1,1,455.0,790.0,0.0,0.0
11222,377298,Chronic otitis externa,2243,2133,2,4,346.5,654.25,63.5,146.8321746076111
11222,74194,Sprain of spinal ligament,2243,2133,5,2,572.0,992.5,302.58684703734235,89.5
11222,4112852,Benign lipomatous tumor,2243,2133,3,4,555.0,183.25,374.87420112174516,248.93209415420904
11222,4137430,Idiopathic thrombocytopenic purpura,2243,2133,8,9,301.375,255.0,202.53267483297603,257.10309216343546
11222,4145627,Biliary calculus,2243,2133,5,1,26.4,148.0,14.513442045221389,0.0
11222,434657,Weakness of face muscles,2243,2133,17,20,347.52941176470586,455.55,309.44658717041733,340.91574838953983
11222,139750,Primary malignant neoplasm of skin,2243,2133,18,23,318.77777777777777,308.0,292.18193638658994,375.42462915199513
11222,37110250,Atherosclerosis of artery of lower limb,2243,2133,10,12,500.3,358.75,269.94853213158984,344.6604911600206
11222,254443,Sj̦gren's syndrome,2243,2133,4,2,535.25,901.0,294.4353706673164,75.0
11222,434675,Complication of gastrostomy,2243,2133,6,6,290.1666666666667,168.16666666666666,240.54203836797888,209.79546918103094
11222,4317685,Neoplasm of uncertain behavior of respiratory tract,2243,2133,8,8,395.375,428.375,330.3176264975879,408.1341499740006
11222,139766,Carcinoma in situ of scalp and skin of neck,2243,2133,1,3,57.0,176.33333333333334,0.0,135.75058829420306
11222,4137468,Abscess of skin and/or subcutaneous tissue,2243,2133,6,3,452.0,158.66666666666666,448.02046084228493,132.72611733273231
11222,40485376,Infection of gastrostomy site,2243,2133,1,2,16.0,378.5,0.0,274.5
11222,4309525,Cyst of nasal sinus,2243,2133,1,2,9.0,8.0,0.0,8.0
11222,4153877,Post-traumatic wound infection,2243,2133,4,3,428.5,388.3333333333333,395.30905630911116,293.7133901536591
11222,4153882,Malignant neoplasm of soft tissue,2243,2133,17,24,197.94117647058823,157.25,275.1567404842375,283.5951119113304
11222,139803,Acute transverse myelitis,2243,2133,1,1,1001.0,352.0,0.0,0.0
