cohort_definition_id,condition_concept_id,concept_name,num_females_COHORT,num_males_COHORT,num_females_this_symptom,num_males_this_symptom,avg_TTD_females_days,avg_TTD_males_days,std_TTD_females_days,std_TTD_males_days
11230,253954,Pulmonary tuberculosis,159,54,1,1,406.0,20.0,0.0,0.0
11230,436230,Blood chemistry abnormal,159,54,2,5,260.5,110.6,236.5,84.83772745659799
11230,440329,Herpes zoster without complication,159,54,2,1,474.5,84.0,474.5,0.0
11230,436238,Elevated levels of transaminase & lactic acid dehydrogenase,159,54,3,1,156.66666666666666,83.0,218.73169764703871,0.0
11230,4296728,Polyneuritis,159,54,1,1,686.0,4.0,0.0,0.0
11230,260123,Acute sinusitis,159,54,7,2,338.14285714285717,2.5,297.9700025992207,1.5
11230,79903,Effusion of joint,159,54,1,1,590.0,3.0,0.0,0.0
11230,30753,Esophagitis,159,54,2,1,266.5,290.0,116.5,0.0
11230,24609,Hypoglycemia,159,54,3,2,464.0,80.5,317.80182504195915,17.5
11230,79908,Muscle weakness,159,54,2,4,519.5,348.5,133.5,245.86632546975602
11230,440360,Pure hyperglyceridemia,159,54,1,1,530.0,158.0,0.0,0.0
11230,260139,Acute bronchitis,159,54,5,1,582.6,150.0,349.53431877284953,0.0
11230,40484908,Imaging of brain abnormal,159,54,2,1,294.0,725.0,7.0,0.0
11230,440371,Disorder of immune function,159,54,2,1,315.0,22.0,315.0,0.0
11230,321588,Heart disease,159,54,5,2,377.0,58.0,367.35868031121845,4.0
11230,4298809,Nephritic syndrome,159,54,2,1,63.5,2.0,63.5,0.0
11230,137275,Disorder of muscle,159,54,7,1,312.0,240.0,327.7873875373661,0.0
11230,440383,Depressive disorder,159,54,8,1,221.0,0.0,279.86871922385325,0.0
11230,75860,Constipation,159,54,4,1,422.25,622.0,344.2828597243842,0.0
11230,440417,Pulmonary embolism,159,54,3,3,616.6666666666666,277.6666666666667,454.79470337969224,241.82132981926048
11230,4317284,Respiratory tract hemorrhage,159,54,1,1,15.0,63.0,0.0,0.0
11230,4302954,Disorder characterized by eosinophilia,159,54,3,4,59.666666666666664,128.25,78.79227260475625,117.23347431514601
11230,45768812,Anemia in chronic kidney disease,159,54,9,2,161.88888888888889,477.0,293.75025085358345,319.0
11230,254061,Pleural effusion,159,54,19,8,287.7894736842105,175.0,400.08546178448165,300.0358311935426
11230,4272240,Malaise,159,54,7,2,176.14285714285714,388.5,173.63955159338272,387.5
11230,313459,Sleep apnea,159,54,3,1,329.6666666666667,90.0,331.40341311190843,0.0
11230,4085877,Persistent hematuria,159,54,2,4,194.0,442.75,27.0,188.5290097040771
11230,40480893,Nonspecific tuberculin test reaction,159,54,3,2,619.6666666666666,97.5,329.0768231819974,9.5
11230,194686,Acquired renal cystic disease,159,54,4,1,241.0,178.0,302.6227023869822,0.0
11230,438398,Leukocytosis,159,54,7,3,146.42857142857142,72.66666666666667,232.4575888463203,71.95060033723756
11230,194690,Nontraumatic hemoperitoneum,159,54,1,1,47.0,90.0,0.0,0.0
11230,258180,Pneumonia due to Gram negative bacteria,159,54,1,1,19.0,170.0,0.0,0.0
