cohort_definition_id,condition_concept_id,concept_name,num_females_COHORT,num_males_COHORT,num_females_this_symptom,num_males_this_symptom,avg_TTD_females_days,avg_TTD_males_days,std_TTD_females_days,std_TTD_males_days
11184,253954,Pulmonary tuberculosis,565,446,1,2,307.0,564.5,0.0,227.5
11184,196620,Viral enteritis,565,446,1,1,1007.0,31.0,0.0,0.0
11184,24609,Hypoglycemia,565,446,3,1,123.0,217.0,145.26527458412076,0.0
11184,4153380,Disorder of carotid artery,565,446,1,7,663.0,395.7142857142857,0.0,444.4234513182587
11184,40484908,Imaging of brain abnormal,565,446,30,16,146.1,25.625,244.82147917751553,45.586284944048685
11184,196653,Malignant tumor of kidney,565,446,1,2,46.0,199.0,0.0,155.0
11184,4038720,Exercises regularly,565,446,1,2,1041.0,343.0,0.0,2.0
11184,4079687,Tumor lysis syndrome,565,446,1,3,140.0,612.3333333333334,0.0,203.12448290532473
11184,4317258,Disorder of skin,565,446,3,4,703.6666666666666,317.25,277.44348773919506,383.99894205583433
11184,73819,Pain of breast,565,446,5,1,781.6,259.0,176.59173253581267,0.0
11184,434272,Varicella,565,446,5,3,692.6,223.0,380.0845169169615,315.3696244092002
11184,4030563,Para 1,565,446,1,1,55.0,205.0,0.0,0.0
11184,4317288,Pulmonary artery stenosis,565,446,1,1,546.0,75.0,0.0,0.0
11184,434281,Aspergillosis,565,446,2,4,522.5,187.5,295.5,123.70630541730684
11184,376938,Neurofibromatosis syndrome,565,446,1,1,224.0,0.0,0.0,0.0
11184,45768812,Anemia in chronic kidney disease,565,446,22,15,327.90909090909093,400.3333333333333,296.24650501826545,398.3933845947858
11184,254061,Pleural effusion,565,446,60,72,239.55,219.30555555555554,343.31163806858245,309.7244132956878
11184,73840,"Localized, primary osteoarthritis of the shoulder region",565,446,2,4,750.5,154.5,36.5,87.86495319523024
11184,36716659,Recurrent aphthous stomatitis,565,446,2,2,107.0,212.0,87.0,114.0
11184,196724,Disorder of diaphragm,565,446,1,4,190.0,353.25,0.0,289.40488506588827
11184,254068,Disorder of upper respiratory system,565,446,1,3,143.0,46.0,0.0,54.46099521676041
11184,434293,Primary malignant neoplasm of body of pancreas,565,446,2,2,5.0,94.5,5.0,94.5
11184,73843,Synovial cyst of popliteal space,565,446,4,1,206.75,7.0,91.84327683614082,0.0
