cohort_definition_id,condition_concept_id,concept_name,num_females_COHORT,num_males_COHORT,num_females_this_symptom,num_males_this_symptom,avg_TTD_females_days,avg_TTD_males_days,std_TTD_females_days,std_TTD_males_days
11126,253954,Pulmonary tuberculosis,1296,1546,6,2,286.5,469.5,307.0677178300144,448.5
11126,4341763,Gallstone acute pancreatitis,1296,1546,4,9,30.25,366.77777777777777,31.56243811875122,370.5418788080738
11126,81931,Psoriasis with arthropathy,1296,1546,1,5,603.0,246.6,0.0,337.8790316074675
11126,196620,Viral enteritis,1296,1546,2,2,157.0,70.0,90.0,70.0
11126,196625,Viral hepatitis A without hepatic coma,1296,1546,9,3,259.6666666666667,575.3333333333334,355.33802373389636,437.1668890582736
11126,81942,Enthesopathy of ankle AND/OR tarsus,1296,1546,1,2,956.0,726.0,0.0,78.0
11126,73754,Restless legs,1296,1546,2,2,638.5,6.0,104.5,6.0
11126,40484892,Imaging of biliary tract abnormal,1296,1546,10,16,206.1,228.3125,355.91135132220774,327.23342562114584
11126,24609,Hypoglycemia,1296,1546,16,15,390.5,397.3333333333333,306.31682944298046,330.13121970244225
11126,4153380,Disorder of carotid artery,1296,1546,4,15,115.25,426.3333333333333,164.5651466745009,369.7284889693456
11126,40484908,Imaging of brain abnormal,1296,1546,41,57,195.0487804878049,168.78947368421052,291.2484440422805,261.6184939571833
11126,196653,Malignant tumor of kidney,1296,1546,2,6,823.0,263.3333333333333,122.0,201.8032595265883
11126,434223,Poisoning by psychotropic agent,1296,1546,1,1,567.0,244.0,0.0,0.0
11126,4210746,Localized amyloidosis,1296,1546,3,2,346.6666666666667,318.5,314.9500842285259,223.5
11126,4128827,Voice production finding,1296,1546,1,2,570.0,541.0,0.0,281.0
11126,4038720,Exercises regularly,1296,1546,1,2,0.0,926.0,0.0,102.0
11126,81984,Sprain of shoulder and upper arm,1296,1546,3,2,404.3333333333333,232.5,387.74676730510026,226.5
11126,4145220,"Drug abuse, continuous",1296,1546,5,25,354.0,466.52,351.3055650000438,296.11526404425695
11126,40484933,Inconclusive evaluation finding,1296,1546,1,1,0.0,152.0,0.0,0.0
11126,4079687,Tumor lysis syndrome,1296,1546,2,8,372.0,176.875,17.0,170.829181860126
11126,4309063,Behavior finding,1296,1546,1,3,357.0,317.3333333333333,0.0,311.1455536490206
11126,4317258,Disorder of skin,1296,1546,11,9,345.27272727272725,400.22222222222223,327.1810982840851,227.03048144725597
11126,37109843,Absence of lower limb,1296,1546,1,2,193.0,525.5,0.0,14.5
11126,24660,Acute tonsillitis,1296,1546,5,2,385.8,223.0,359.4698318357189,193.0
11126,73819,Pain of breast,1296,1546,11,1,473.1818181818182,15.0,285.9681540381148,0.0
11126,434272,Varicella,1296,1546,8,3,281.5,790.3333333333334,275.28530654577264,143.7806972054625
11126,4030563,Para 1,1296,1546,2,2,206.0,576.0,206.0,248.0
11126,4317284,Respiratory tract hemorrhage,1296,1546,1,1,141.0,26.0,0.0,0.0
11126,4096099,Phlebitis of deep veins of lower extremity,1296,1546,1,1,53.0,279.0,0.0,0.0
11126,4317288,Pulmonary artery stenosis,1296,1546,2,1,365.5,0.0,362.5,0.0
11126,434281,Aspergillosis,1296,1546,9,7,303.44444444444446,400.7142857142857,399.2618497820172,270.07867334522797
11126,196715,Budd-Chiari syndrome,1296,1546,3,3,51.0,460.6666666666667,38.49675310984031,290.7603060177843
11126,45768812,Anemia in chronic kidney disease,1296,1546,26,52,345.46153846153845,388.15384615384613,344.97917782975634,354.48518384007275
11126,254061,Pleural effusion,1296,1546,247,323,238.32388663967612,222.89473684210526,324.94490401297776,313.4686914168861
11126,254062,Acute chest syndrome,1296,1546,12,12,454.0,429.75,374.4286758961356,365.7617906506911
11126,73840,"Localized, primary osteoarthritis of the shoulder region",1296,1546,16,16,331.5,419.8125,313.097029688881,321.9433604591808
11126,376946,Senile dementia with delirium,1296,1546,3,4,184.66666666666666,341.0,260.45131769466803,181.46487263379655
11126,36716659,Recurrent aphthous stomatitis,1296,1546,1,2,863.0,946.0,0.0,129.0
11126,196724,Disorder of diaphragm,1296,1546,5,12,461.2,303.0833333333333,387.8115006030636,328.5593448002287
11126,434293,Primary malignant neoplasm of body of pancreas,1296,1546,10,12,562.2,257.5833333333333,419.01952221823746,291.4785464756464
11126,73843,Synovial cyst of popliteal space,1296,1546,2,3,495.5,402.6666666666667,495.5,148.63901088057455
11126,4243575,Benign neoplasm of rectosigmoid junction,1296,1546,1,1,116.0,798.0,0.0,0.0
11126,196726,Gallbladder calculus with acute cholecystitis and no obstruction,1296,1546,39,29,147.2051282051282,184.41379310344828,242.14608638833852,300.1427840948922
11126,434298,Secondary malignant neoplasm of lymph nodes of upper limb,1296,1546,5,2,758.8,622.5,257.9336348753299,6.5
11126,434300,Neuroendocrine tumor,1296,1546,2,5,251.5,178.4,228.5,154.56338505609924
11126,434303,Benign neoplasm of rectum and anal canal,1296,1546,5,3,461.6,588.3333333333334,258.97459334845956,281.7579733664259
11126,196735,Acute pyelonephritis without medullary necrosis,1296,1546,8,5,317.0,148.6,360.9335118827289,264.9087390026988
11126,376961,Disturbance of consciousness,1296,1546,25,34,336.8,179.7941176470588,352.8895577939365,233.01120642222148
11126,4243587,Benign neoplasm of skin of upper limb,1296,1546,1,1,709.0,553.0,0.0,0.0
11126,4079749,Osteoarthritis of hip,1296,1546,20,21,292.0,302.2857142857143,225.55442802126498,257.70528439564873
11126,4079750,Osteoarthritis of knee,1296,1546,37,18,454.4054054054054,444.5,371.5605119288589,308.64619262550804
11126,434311,Disorder of the urea cycle metabolism,1296,1546,3,8,94.33333333333333,239.875,99.8710279421526,365.3417706408617
11126,376965,Hypertensive retinopathy,1296,1546,1,2,861.0,387.0,0.0,61.0
11126,434309,Precocious sexual development,1296,1546,1,1,0.0,840.0,0.0,0.0
11126,434316,von Willebrand disorder,1296,1546,2,1,822.0,0.0,228.0,0.0
11126,4128914,Fracture of multiple ribs,1296,1546,1,3,854.0,357.3333333333333,0.0,215.21668667234476
11126,376981,Amblyopia,1296,1546,4,2,587.5,483.0,241.56831331944178,370.0
11126,434327,Cannabis abuse,1296,1546,9,29,450.77777777777777,351.13793103448273,458.8296168339078,326.34672952487426
11126,377001,Nonruptured cerebral aneurysm,1296,1546,10,4,263.1,420.0,313.8714545797372,307.4727630213772
11126,372897,Homonymous hemianopia,1296,1546,1,4,106.0,293.25,0.0,248.53407714033904
11126,4169905,Foot pain,1296,1546,11,18,311.90909090909093,411.6111111111111,279.8075489739509,269.17077166919086
11126,4038835,Hodgkin's disease,1296,1546,2,5,662.5,348.2,313.5,317.95182024954664
11126,4038838,Non-Hodgkin's lymphoma,1296,1546,9,14,352.6666666666667,288.2142857142857,304.4627326218359,329.48708593193504
11126,4055224,Toxic liver disease,1296,1546,4,1,7.0,0.0,11.554220008291344,0.0
11126,442553,Injury of bladder,1296,1546,1,1,329.0,70.0,0.0,0.0
11126,442555,Breathing painful,1296,1546,30,28,454.96666666666664,357.57142857142856,366.32749312906094,306.1285244295078
11126,73923,Contusion of upper arm,1296,1546,2,2,138.5,544.0,68.5,544.0
11126,4096196,Mild protein-calorie malnutrition,1296,1546,2,5,82.0,169.8,50.0,150.3122084196756
11126,434374,Anisocoria,1296,1546,5,1,127.6,27.0,173.73151700252893,0.0
11126,40493255,Viral syndrome,1296,1546,2,1,118.5,394.0,56.5,0.0
11126,434376,Acute myocardial infarction of anterior wall,1296,1546,2,3,45.5,165.33333333333334,45.5,223.2940263917112
11126,45768910,Uncomplicated asthma,1296,1546,45,41,458.44444444444446,395.9512195121951,321.8124751090337,384.4494924624174
11126,4014295,Single live birth,1296,1546,20,1,338.7,1066.0,310.5482410190082,0.0
11126,442588,Obstructive sleep apnea syndrome,1296,1546,31,44,433.5483870967742,338.84090909090907,317.27090680339757,314.56043957342774
11126,434402,Acute duodenal ulcer with hemorrhage but without obstruction,1296,1546,1,2,19.0,507.5,0.0,490.5
11126,442601,Sedative abuse,1296,1546,2,2,409.5,416.0,409.5,342.0
11126,4104431,Alcohol intoxication,1296,1546,4,10,487.25,433.4,434.114832158497,277.3161372873926
11126,4088051,Closed fracture of phalanx of finger,1296,1546,3,2,440.3333333333333,626.0,313.1616550956107,251.0
11126,377085,Congenital anomaly of brain,1296,1546,1,1,0.0,1092.0,0.0,0.0
11126,442623,Abrasion and/or friction burn of scalp without infection,1296,1546,1,3,331.0,604.0,0.0,189.44832188928638
11126,45768963,Uncomplicated mild persistent asthma,1296,1546,4,4,207.0,287.5,164.4855616763976,261.49617588026024
11126,377091,Seizure,1296,1546,40,47,228.45,314.0851063829787,265.76389427459856,360.17477021208623
11126,45768964,Uncomplicated moderate persistent asthma,1296,1546,3,3,141.66666666666666,121.0,176.6245232752865,114.12566173594205
11126,4112662,"Influenza with pneumonia, influenza virus identified",1296,1546,1,1,644.0,650.0,0.0,0.0
11126,434462,Ventricular septal defect,1296,1546,1,1,728.0,630.0,0.0,0.0
