cohort_definition_id,condition_concept_id,concept_name,num_females_COHORT,num_males_COHORT,num_females_this_symptom,num_males_this_symptom,avg_TTD_females_days,avg_TTD_males_days,std_TTD_females_days,std_TTD_males_days
11161,196620,Viral enteritis,7787,8421,2,3,1006.5,248.0,43.5,231.26752185870515
11161,196625,Viral hepatitis A without hepatic coma,7787,8421,3,4,394.0,172.0,429.75884710691724,222.22623607486133
11161,196653,Malignant tumor of kidney,7787,8421,4,18,522.75,235.88888888888889,428.5477657157951,334.8216588123841
11161,196654,Lipoma of intra-abdominal organs,7787,8421,6,1,675.3333333333334,964.0,315.54908052824715,0.0
11161,4128827,Voice production finding,7787,8421,27,24,471.6296296296296,352.8333333333333,375.23534818763073,321.58638894635385
11161,4030563,Para 1,7787,8421,21,17,351.42857142857144,365.47058823529414,315.94718838809143,384.501069783115
11161,196715,Budd-Chiari syndrome,7787,8421,3,1,712.0,0.0,503.5023998618742,0.0
11161,196724,Disorder of diaphragm,7787,8421,26,34,279.3076923076923,182.91176470588235,337.90380620602764,268.79955003103305
11161,196726,Gallbladder calculus with acute cholecystitis and no obstruction,7787,8421,48,21,420.1875,242.23809523809524,377.90379376734234,274.44904198045754
11161,196735,Acute pyelonephritis without medullary necrosis,7787,8421,20,6,282.3,481.0,321.7724506541851,206.09787318973804
11161,4227210,Retinopathy due to type 1 diabetes mellitus,7787,8421,4,4,17.5,0.0,30.31088913245535,0.0
11161,4128914,Fracture of multiple ribs,7787,8421,2,5,12.5,86.6,12.5,110.57052048353576
11161,4194462,Chorioretinal tumor,7787,8421,2,1,766.0,1094.0,228.0,0.0
11161,4161701,Pericardial effusion,7787,8421,2,2,652.0,512.0,197.0,505.0
11161,4096196,Mild protein-calorie malnutrition,7787,8421,6,4,276.3333333333333,610.5,171.09029454907397,370.17597166753006
11161,4096204,Disorders of amino acid transport and metabolism,7787,8421,2,8,466.5,389.0,289.5,238.4460106606944
11161,196858,Late effect of fracture of neck of femur,7787,8421,1,2,321.0,349.5,0.0,300.5
11161,196895,Viral gastroenteritis due to Norwalk-like agent,7787,8421,3,3,330.0,352.3333333333333,399.5405694878389,336.42169305137793
11161,4096313,Multiple injuries,7787,8421,6,10,376.0,389.0,298.7540794700551,376.63218131221873
11161,196925,Secondary malignant neoplasm of retroperitoneum and peritoneum,7787,8421,8,2,85.5,267.0,152.75061374672117,57.0
11161,196931,Neoplasm of digestive tract,7787,8421,13,14,446.3076923076923,407.14285714285717,400.0235348105994,370.0563387885026
11161,196951,Chronic congestive splenomegaly,7787,8421,1,4,328.0,268.0,0.0,339.03023463992116
11161,4096343,Bleeding from ear,7787,8421,3,3,411.6666666666667,390.3333333333333,30.158838763380057,391.7570108569285
11161,4096347,Gouty arthropathy,7787,8421,17,44,468.0,346.8863636363636,369.56062942841925,351.84204978351823
11161,4096359,Benign neoplasm of skin of auricle,7787,8421,2,1,898.0,553.0,70.0,0.0
11161,4227449,Spondylosis,7787,8421,20,16,374.85,334.75,359.73007589024303,235.1681579210927
11161,197006,Residual hemorrhoidal skin tags,7787,8421,74,31,387.0135135135135,320.9032258064516,314.4887096002551,319.97059893549994
11161,197018,Chronic gastric ulcer with hemorrhage but without obstruction,7787,8421,2,5,451.5,301.6,451.5,323.1405885988326
11161,197023,Bilateral inguinal hernia,7787,8421,4,35,221.25,317.1714285714286,220.38304721552427,313.08579250644345
11161,197036,Vesicoureteric reflux,7787,8421,3,5,339.0,418.8,222.63123470588457,315.26902797452215
11161,4030977,Cellulitis of periorbital region,7787,8421,5,1,390.8,671.0,190.72220636307665,0.0
11161,4227594,Acne vulgaris,7787,8421,13,11,468.53846153846155,323.6363636363636,306.1934067984873,299.7420929967121
