cohort_definition_id,condition_concept_id,concept_name,num_females_COHORT,num_males_COHORT,num_females_this_symptom,num_males_this_symptom,avg_TTD_females_days,avg_TTD_males_days,std_TTD_females_days,std_TTD_males_days
11173,253954,Pulmonary tuberculosis,2005,1429,4,1,337.75,628.0,304.28224972876745,0.0
11173,4341763,Gallstone acute pancreatitis,2005,1429,3,1,175.33333333333334,243.0,129.98034039380298,0.0
11173,81931,Psoriasis with arthropathy,2005,1429,1,1,402.0,0.0,0.0,0.0
11173,4153362,Extravasation injury,2005,1429,1,1,0.0,281.0,0.0,0.0
11173,81942,Enthesopathy of ankle AND/OR tarsus,2005,1429,3,1,338.6666666666667,538.0,407.20701805783693,0.0
11173,73754,Restless legs,2005,1429,8,2,244.25,626.0,276.6196621717263,289.0
11173,24609,Hypoglycemia,2005,1429,33,25,506.93939393939394,460.96,320.4411674261765,392.4746595641558
11173,4153380,Disorder of carotid artery,2005,1429,60,69,284.9,238.05797101449275,306.5139855428025,325.93895063019426
11173,434219,Food anaphylaxis,2005,1429,1,1,237.0,344.0,0.0,0.0
11173,40484908,Imaging of brain abnormal,2005,1429,294,222,98.51700680272108,68.94594594594595,218.14704688468777,186.69736738387385
11173,434228,Passenger in vehicular AND/OR traffic accident,2005,1429,5,1,571.0,871.0,346.53080671132255,0.0
11173,442425,Lumbar post-laminectomy syndrome,2005,1429,3,1,628.3333333333334,640.0,296.53142985000574,0.0
11173,4210746,Localized amyloidosis,2005,1429,5,2,116.2,33.5,205.42093369469433,33.5
11173,4128827,Voice production finding,2005,1429,2,3,273.0,196.66666666666666,130.0,182.55471021647793
11173,81984,Sprain of shoulder and upper arm,2005,1429,6,3,572.5,618.0,356.7902044619499,366.49965893572124
11173,4145220,"Drug abuse, continuous",2005,1429,4,14,519.5,521.4285714285714,270.90634913194634,358.1852502119368
11173,4317258,Disorder of skin,2005,1429,18,10,485.5,627.9,326.6401774974346,413.41273565288236
11173,37109843,Absence of lower limb,2005,1429,2,3,575.0,361.6666666666667,432.0,62.055530687352025
11173,24660,Acute tonsillitis,2005,1429,2,1,45.5,421.0,44.5,0.0
11173,73819,Pain of breast,2005,1429,36,1,481.94444444444446,77.0,329.98248644136356,0.0
11173,4317278,Calcific tendinitis,2005,1429,1,1,7.0,118.0,0.0,0.0
11173,434272,Varicella,2005,1429,5,5,483.2,680.0,380.29325526493363,218.26497657663722
11173,4030563,Para 1,2005,1429,1,1,34.0,902.0,0.0,0.0
11173,4317284,Respiratory tract hemorrhage,2005,1429,1,1,24.0,39.0,0.0,0.0
11173,4096099,Phlebitis of deep veins of lower extremity,2005,1429,1,3,322.0,330.6666666666667,0.0,363.59348484567516
11173,434281,Aspergillosis,2005,1429,3,2,442.6666666666667,165.5,288.0108022665508,135.5
11173,254058,Acute bronchiolitis due to respiratory syncytial virus,2005,1429,5,1,609.6,250.0,329.507875474927,0.0
11173,45768812,Anemia in chronic kidney disease,2005,1429,49,37,398.3469387755102,479.43243243243245,312.8342164476655,334.94078061010265
11173,254061,Pleural effusion,2005,1429,251,268,297.49800796812747,225.40298507462686,347.1564325220694,314.55441404322147
11173,73840,"Localized, primary osteoarthritis of the shoulder region",2005,1429,46,22,347.2391304347826,466.45454545454544,295.7055810138221,331.2533673616462
11173,376946,Senile dementia with delirium,2005,1429,15,3,499.26666666666665,112.66666666666667,348.4339184918075,159.3347280273687
11173,36716659,Recurrent aphthous stomatitis,2005,1429,2,2,650.5,811.5,184.5,196.5
11173,196724,Disorder of diaphragm,2005,1429,10,11,126.2,226.36363636363637,139.38278229394047,364.99844899478
11173,254068,Disorder of upper respiratory system,2005,1429,3,3,621.3333333333334,326.3333333333333,424.86259216624643,382.3238882878698
11173,73843,Synovial cyst of popliteal space,2005,1429,8,4,589.0,136.75,344.1994334684472,217.59638668874996
11173,196726,Gallbladder calculus with acute cholecystitis and no obstruction,2005,1429,11,10,679.0909090909091,426.6,348.6744912184519,265.5858429961959
11173,4243575,Benign neoplasm of rectosigmoid junction,2005,1429,3,1,624.0,735.0,411.1674435879702,0.0
11173,434298,Secondary malignant neoplasm of lymph nodes of upper limb,2005,1429,5,1,424.8,264.0,330.08568584535743,0.0
11173,73851,Effusion of joint of multiple sites,2005,1429,1,1,411.0,622.0,0.0,0.0
11173,434300,Neuroendocrine tumor,2005,1429,3,5,785.6666666666666,722.2,282.3665859992802,355.4374206523562
11173,196733,Urethral syndrome,2005,1429,1,1,490.0,384.0,0.0,0.0
11173,434303,Benign neoplasm of rectum and anal canal,2005,1429,10,9,781.9,405.22222222222223,229.76311714459308,302.18455647640155
