,11190,condition_concept_id,concept_name
8436,0.6254623927177032,435783,Schizophrenia
7711,0.3347990589418135,433450,Paranoid schizophrenia
8517,0.2287904637766938,436073,Psychotic disorder
6957,0.1682910830886544,4286201,Schizoaffective disorder
2033,0.1454077463030778,320128,Essential hypertension
9509,0.1390498932540199,440383,Depressive disorder
11434,0.1192955299174773,77670,Chest pain
8661,0.117491370655009,436665,Bipolar disorder
6880,0.1061430984357908,4273391,Suicidal thoughts
6931,0.0997375229632987,4282096,"Major depression, single episode"
7796,0.0942422856545573,433753,Alcohol abuse
7481,0.091711761901174,432590,Delusional disorder
2043,0.0828441179982481,320536,Electrocardiogram abnormal
8559,0.0825230394625158,436222,Altered mental status
1265,0.0804023966256682,200219,Abdominal pain
7999,0.0801074766294365,434327,Cannabis abuse
1797,0.0800520648493757,312437,Dyspnea
7609,0.0784612457292024,433031,Hallucinations
8727,0.0759002536265165,436944,Chronic paranoid schizophrenia
1555,0.0720307804911084,254761,Cough
6179,0.0694595942489547,4193704,Type 2 diabetes mellitus without complication
7563,0.0694146504490584,432867,Hyperlipidemia
8894,0.0662752943985985,437677,Abnormal findings on diagnostic imaging of lung
8733,0.0662161017472875,436954,Drug abuse
1713,0.0646640869409644,261880,Atelectasis
5757,0.0644242393172423,4164151,Auditory hallucinations
9910,0.0642680266375638,442077,Anxiety disorder
10509,0.0629255778617168,44784632,Episodic mood disorder
11040,0.0622638950007886,73026,Abnormal breath sounds
7404,0.0622570096594542,432303,Cocaine abuse
8243,0.0622570096594542,435243,Alcohol dependence
8804,0.0603973378302024,437264,Tobacco dependence syndrome
8792,0.0602233139302264,437243,Acute exacerbation of chronic paranoid schizophrenia
5084,0.0587607648456424,4113821,Anxiety state
8174,0.0586831273052486,434911,"Recurrent major depressive episodes, severe, with psychosis"
9852,0.0586503569686065,441828,Disorganized schizophrenia
410,0.0564741768970095,138525,Pain in limb
2961,0.0563649527881134,378253,Headache
7486,0.0551193665269725,432597,Schizoaffective schizophrenia
8608,0.0533094721862988,436389,Cocaine dependence
9859,0.0516888859485567,441838,Personality disorder
6934,0.0511093163838067,4282316,Recurrent major depression
10374,0.049935253767983,444243,Neurosis
11728,0.0492995076082434,81902,Urinary tract infectious disease
7674,0.0486264791671598,433316,Dizziness and giddiness
9347,0.0472647494263689,439777,Anemia
9512,0.0465231214849576,440387,Cannabis dependence
1954,0.0460873075208195,317009,Asthma
8892,0.0458694800706089,437663,Fever
770,0.045786976734041,194133,Low back pain
