,11124,condition_concept_id,concept_name
121,0.9346135172002624,133834,Atopic dermatitis
4124,0.2004729726414438,4049417,Vesicular eczema
10663,0.1118136835788173,45766714,Inflammatory dermatosis
501,0.0842735610271595,140214,Eruption
122,0.0821539799560661,133835,Eczema
92,0.0801662422944318,133551,Vesicular eczema of hands and/or feet
1606,0.0532253443556289,257007,Allergic rhinitis
4427,0.0459449135159917,4066820,Ingestion dermatitis due to food
169,0.0402331511745316,134438,Contact dermatitis
552,0.0384500622086843,141095,Acne
1555,0.0366686486912068,254761,Cough
244,0.0355201248940864,135618,Pruritic rash
6862,0.0348271753502658,4271013,Melanocytic nevus
7786,0.0340390622577859,433736,Obesity
6498,0.0332642764331079,4228361,Asteatosis cutis
1265,0.0332376640183453,200219,Abdominal pain
558,0.0327594640108662,141216,Molluscum contagiosum infection
1954,0.0326997473966748,317009,Asthma
4416,0.0322252444921297,4066382,Atopic neurodermatitis
8892,0.0305572072426723,437663,Fever
1587,0.0292509470455975,256439,Allergic rhinitis due to pollen
10716,0.0287237907618812,45768910,Uncomplicated asthma
1609,0.0278433680565362,257011,Acute upper respiratory infection
593,0.0250329694038357,141932,Senile hyperkeratosis
322,0.0249984924576585,137053,Seborrheic dermatitis
225,0.0245226231580463,135287,Non-neoplastic nevus
11263,0.0242201019911169,75860,Constipation
1262,0.0227330435668663,200174,Disorder of skin and/or subcutaneous tissue
1516,0.0226210581305764,25297,Acute pharyngitis
2961,0.0222146034078295,378253,Headache
9412,0.0219005147954573,440029,Viral disease
2033,0.0207265438494103,320128,Essential hypertension
8296,0.0195971311461901,43530807,Allergic disposition
8514,0.0195385951024165,436070,Vitamin D deficiency
259,0.0193170277002345,135777,Neoplasm of uncertain behavior of skin
1797,0.0189196143856156,312437,Dyspnea
524,0.01890618090443,140641,Verruca vulgaris
1746,0.0188226344122864,28060,Streptococcal sore throat
5879,0.0186866180273926,4172432,Hyperpigmentation of skin
11434,0.0186559791586841,77670,Chest pain
7563,0.0185487608876572,432867,Hyperlipidemia
478,0.0181240130862375,139900,Urticaria
991,0.0177185069450684,196523,Diarrhea
410,0.0176292246702036,138525,Pain in limb
513,0.0175122207066376,140480,Impetigo
567,0.0174455488268588,141375,Hypertrophic condition of skin
4423,0.0171429004410877,4066727,Besnier's prurigo
5495,0.0168910870259492,4146581,Mild intermittent asthma
9756,0.0168742412248143,441408,Vomiting
3157,0.0164373852435823,381292,Chronic allergic conjunctivitis
