,11215,condition_concept_id,concept_name
8326,0.249145802704277,43531681,Acute deep vein thrombosis of lower limb
1713,0.2250729568754547,261880,Atelectasis
8894,0.2116813944163023,437677,Abnormal findings on diagnostic imaging of lung
1537,0.205870532608796,254061,Pleural effusion
9275,0.2028235903442518,439314,Thrombophlebitis of the femoral vein
10452,0.1803035841782313,44782747,Acute deep venous thrombosis of femoral vein
3857,0.1558645909107064,40481089,Embolism from thrombosis of vein of lower extremity
1797,0.1468117568796384,312437,Dyspnea
11434,0.1431962373992633,77670,Chest pain
11040,0.1392946587570805,73026,Abnormal breath sounds
74,0.1392047030345842,133299,Swelling of limb
10167,0.1318317973307272,443537,Deep venous thrombosis of lower extremity
2773,0.1289839693773119,376208,Disorder of soft tissue
2033,0.1231112041995174,320128,Essential hypertension
10450,0.1179842993687174,44782743,Acute deep venous thrombosis of popliteal vein
8892,0.1172133838885564,437663,Fever
2043,0.1138928914271242,320536,Electrocardiogram abnormal
9521,0.1138131193346377,440417,Pulmonary embolism
1057,0.1132727589620009,197320,Acute renal failure syndrome
1578,0.1127307190656229,255848,Pneumonia
6014,0.1117893887425129,4180628,Disorder of body system
1630,0.1114855343925859,257907,Disorder of lung
10454,0.1069740777355703,44782752,Acute deep venous thrombosis of internal jugular vein
1265,0.103350327862077,200219,Abdominal pain
7753,0.1023762743191238,433595,Edema
10429,0.0951905346899855,44782421,Acute deep venous thrombosis of upper extremity
7563,0.0947170474623533,432867,Hyperlipidemia
9347,0.0947170474623533,439777,Anemia
8559,0.090804038690642,436222,Altered mental status
410,0.0906038341718344,138525,Pain in limb
6148,0.0852921441496049,4188331,Chronic pulmonary edema
10375,0.084835910390692,444247,Venous thrombosis
1825,0.0846956955891181,313217,Atrial fibrillation
5873,0.0837553157808325,4171917,Localized edema
41,0.0790720377331002,132797,Sepsis
8828,0.0778803010909506,437390,Hypoxemia
1874,0.076528799119741,314658,Cardiomegaly
1284,0.0757786190398008,200528,Ascites
2440,0.072085068881684,372887,Disorder of brain
2021,0.070004441190068,319835,Congestive heart failure
10328,0.0696694917106897,444070,Tachycardia
1555,0.0684021447055032,254761,Cough
6962,0.065209970110861,42872402,Coronary arteriosclerosis in native artery
11728,0.0650654222348474,81902,Urinary tract infectious disease
11263,0.0623380284220407,75860,Constipation
6179,0.0578555103672145,4193704,Type 2 diabetes mellitus without complication
9074,0.0559183940587953,438485,Postoperative state
6749,0.0557501739617756,4256228,Respiratory failure
8088,0.0557131010161957,434610,Hyperkalemia
6536,0.0551809789627107,4233565,Severe protein-calorie malnutrition
