,11142,condition_concept_id,concept_name
1201,0.8681845617611862,198985,Primary malignant neoplasm of kidney
3970,0.2237949874058828,40483287,Disorder of kidney and/or ureter
998,0.1417723651002361,196653,Malignant tumor of kidney
1163,0.1339689931947986,198402,Neoplasm of uncertain behavior of kidney
890,0.1260456955954941,195480,Primary malignant neoplasm of renal pelvis
2033,0.1078982834764803,320128,Essential hypertension
11571,0.0859523650396617,79765,Neoplasm of uncertain behavior of urinary system
7563,0.0690208889363924,432867,Hyperlipidemia
1188,0.0665898504376679,198803,Benign prostatic hyperplasia
8894,0.0656077680549224,437677,Abnormal findings on diagnostic imaging of lung
1713,0.0624080664010304,261880,Atelectasis
1797,0.0567687832925035,312437,Dyspnea
11575,0.0559387282541208,79864,Hematuria syndrome
815,0.0553706884864354,194686,Acquired renal cystic disease
1265,0.0508175775685526,200219,Abdominal pain
11187,0.0484147399574843,75004,Frank hematuria
11572,0.0455025599448322,79768,Neoplasm of urinary system
1537,0.0451290427661027,254061,Pleural effusion
6179,0.0447650885827835,4193704,Type 2 diabetes mellitus without complication
11728,0.0447636897857596,81902,Urinary tract infectious disease
11040,0.043612100152116,73026,Abnormal breath sounds
3566,0.0434438449493181,40304526,Nocturia
11485,0.0430985074936311,78472,Microscopic hematuria
2043,0.0394405079636528,320536,Electrocardiogram abnormal
9347,0.0371650940426728,439777,Anemia
11434,0.0367858583891761,77670,Chest pain
6067,0.0359884917723478,4181357,Malignant tumor of renal pelvis
1630,0.0348896801216928,257907,Disorder of lung
1057,0.0343441965231135,197320,Acute renal failure syndrome
5455,0.0340467745963791,4144111,Gastroesophageal reflux disease without esophagitis
7817,0.0337690993120642,433811,Hydronephrosis
1320,0.0325558990389825,200843,Finding of frequency of urination
972,0.0322170772702982,196360,Primary malignant neoplasm of bladder
676,0.0321205857735552,193016,Cystic disease of kidney
8892,0.0318557948937195,437663,Fever
11263,0.0308711878859447,75860,Constipation
1555,0.0307180879332295,254761,Cough
6873,0.0306038423338239,4272240,Malaise
11337,0.0302351238026622,764123,Atherosclerosis of coronary artery without angina pectoris
1399,0.0291946229887718,201620,Kidney stone
1250,0.0289966680202299,200054,Primary malignant neoplasm of ureter
1420,0.0289417386430732,201826,Type 2 diabetes mellitus
6014,0.0286911021879599,4180628,Disorder of body system
1329,0.0284321550683807,200962,Primary malignant neoplasm of prostate
4670,0.0279244380135882,4092879,Absent kidney
5815,0.0276480991468577,4168222,"Intra-abdominal and pelvic swelling, mass and lump"
1825,0.0276375764293707,313217,Atrial fibrillation
636,0.0274080527813854,192450,Retention of urine
8918,0.0273981792487759,437827,Pure hypercholesterolemia
7786,0.0266263995516273,433736,Obesity
