,11122,condition_concept_id,concept_name
41,0.4765092038928993,132797,Sepsis
8894,0.2285810479226375,437677,Abnormal findings on diagnostic imaging of lung
1537,0.2239722709326375,254061,Pleural effusion
1713,0.2174288133177234,261880,Atelectasis
8892,0.2162909759493041,437663,Fever
1057,0.1702449879223067,197320,Acute renal failure syndrome
1578,0.1675951384503114,255848,Pneumonia
11040,0.1517680980893035,73026,Abnormal breath sounds
8559,0.1310555587144812,436222,Altered mental status
1797,0.117444851761129,312437,Dyspnea
11434,0.114719247402249,77670,Chest pain
2043,0.1133258962192257,320536,Electrocardiogram abnormal
11728,0.1076467291501611,81902,Urinary tract infectious disease
1265,0.1072523141393807,200219,Abdominal pain
6014,0.1042248024838367,4180628,Disorder of body system
1630,0.0992137496219388,257907,Disorder of lung
1284,0.0973560195970013,200528,Ascites
961,0.0954398903360551,196236,Septic shock
8828,0.0935384057066186,437390,Hypoxemia
1952,0.0922660216414295,317002,Low blood pressure
10328,0.0893406934154326,444070,Tachycardia
9347,0.0870665854622487,439777,Anemia
6148,0.080750597735275,4188331,Chronic pulmonary edema
1825,0.079577110393073,313217,Atrial fibrillation
36,0.078735608029771,132736,Bacteremia
2014,0.0782878225812605,319049,Acute respiratory failure
2033,0.0744124347256128,320128,Essential hypertension
8371,0.0713098326753045,435517,Acidosis
2440,0.0704092405321199,372887,Disorder of brain
9049,0.0702625546143447,438398,Leukocytosis
74,0.0673272939637224,133299,Swelling of limb
6536,0.0669555256913373,4233565,Severe protein-calorie malnutrition
1555,0.0666664950646517,254761,Cough
2021,0.066491964240207,319835,Congestive heart failure
6749,0.0663095618336034,4256228,Respiratory failure
1874,0.0660185560680992,314658,Cardiomegaly
2773,0.0654005409507217,376208,Disorder of soft tissue
1436,0.0648759416494885,201965,Shock
9145,0.0633616409642423,438791,Pulmonary congestion and hypostasis
7563,0.0620577180746516,432867,Hyperlipidemia
8445,0.0613289119421164,435796,Dehydration
7753,0.0612562042812485,433595,Edema
11263,0.0612198504508145,75860,Constipation
10322,0.0598505988942109,444044,Acute tubular necrosis
8369,0.059511821919338,435515,Hypo-osmolality and or hyponatremia
8088,0.059511821919338,434610,Hyperkalemia
10917,0.0550396992770387,46271022,Chronic kidney disease
1380,0.0541308535161893,201418,"Flatulence, eructation and gas pain"
7884,0.0537477277155679,434004,Hypervolemia
1090,0.0531575085184816,197676,Large liver
