,11149,condition_concept_id,concept_name
1399,0.9101727388867988,201620,Kidney stone
1265,0.1803786537401892,200219,Abdominal pain
7817,0.0887860986091888,433811,Hydronephrosis
1431,0.0834745961882993,201916,Ureteric stone
2033,0.0782148199625272,320128,Essential hypertension
11728,0.065949390503563,81902,Urinary tract infectious disease
11575,0.0599743066441814,79864,Hematuria syndrome
1188,0.0593539486508307,198803,Benign prostatic hyperplasia
7563,0.0579368613609193,432867,Hyperlipidemia
4260,0.0577228134232748,4056028,Hydronephrosis with renal and ureteral calculous obstruction
1406,0.0554823335329283,201690,Renal colic
11434,0.0553015247699748,77670,Chest pain
1713,0.0544609871784298,261880,Atelectasis
8894,0.0531527118573585,437677,Abnormal findings on diagnostic imaging of lung
1797,0.0472665099054121,312437,Dyspnea
11485,0.0467281303633272,78472,Microscopic hematuria
707,0.0446330014602146,193322,Right lower quadrant pain
8892,0.0429357146124658,437663,Fever
858,0.042390864229709,195083,Left lower quadrant pain
676,0.0408599465502582,193016,Cystic disease of kidney
3970,0.0403136787382584,40483287,Disorder of kidney and/or ureter
6179,0.0391601914540934,4193704,Type 2 diabetes mellitus without complication
770,0.0391510254329261,194133,Low back pain
1537,0.0388813506263972,254061,Pleural effusion
815,0.0373593511595623,194686,Acquired renal cystic disease
2043,0.0365298195144775,320536,Electrocardiogram abnormal
11187,0.0361393143781623,75004,Frank hematuria
1091,0.0349780447876065,197684,Dysuria
1057,0.0345304618412636,197320,Acute renal failure syndrome
1555,0.0341782884025577,254761,Cough
11040,0.034137744762697,73026,Abnormal breath sounds
1320,0.033734203534379,200843,Finding of frequency of urination
199,0.0320551599171587,134736,Backache
5455,0.0313276857436597,4144111,Gastroesophageal reflux disease without esophagitis
11263,0.0310237841154483,75860,Constipation
1152,0.0288765180138651,198263,Right upper quadrant pain
1064,0.0286730838595859,197381,Epigastric pain
6014,0.028669331209276,4180628,Disorder of body system
5770,0.0286019625851807,4164898,Diverticulosis of large intestine without diverticulitis
1742,0.0285775008154967,27674,Nausea and vomiting
9347,0.0284210915423404,439777,Anemia
636,0.0282243626950105,192450,Retention of urine
1630,0.0278129369444301,257907,Disorder of lung
5530,0.0267397610716736,4148260,Calculus of kidney and ureter
8918,0.026526985619991,437827,Pure hypercholesterolemia
3566,0.0263632404555687,40304526,Nocturia
7786,0.0257431400106911,433736,Obesity
838,0.02555274363075,194984,Disease of liver
985,0.0253901007072088,196456,Gallstone
8514,0.0247257740334809,436070,Vitamin D deficiency
