,11123,condition_concept_id,concept_name
6926,0.82403555058125,4281109,Autoimmune thyroiditis
224,0.3654551274086847,135215,Hashimoto thyroiditis
87,0.1791191733015297,133444,Thyroiditis
530,0.1608776284959828,140673,Hypothyroidism
399,0.1352332300743714,138384,Acquired hypothyroidism
8514,0.1200350126501639,436070,Vitamin D deficiency
285,0.0896319132580557,136368,Non-toxic multinodular goiter
212,0.0825695881575989,134898,Non-toxic uninodular goiter
343,0.0786518779167201,137520,Chronic thyroiditis
7563,0.0672176664135608,432867,Hyperlipidemia
25,0.0644646219966077,132579,Subacute thyroiditis
2033,0.0639378903288565,320128,Essential hypertension
8560,0.0462106621470114,436230,Blood chemistry abnormal
6466,0.0450835728263526,4223659,Fatigue
591,0.0437800674847254,141825,Simple goiter
9347,0.0424532629980384,439777,Anemia
400,0.0400925485915851,138387,Thyrotoxicosis
562,0.0394716933874014,141253,Disorder of thyroid gland
7786,0.038629125714489,433736,Obesity
11633,0.0382212581224221,80502,Osteoporosis
5455,0.0381573395360947,4144111,Gastroesophageal reflux disease without esophagitis
8918,0.0366907466463784,437827,Pure hypercholesterolemia
116,0.0358482034944699,133737,Acute thyroiditis
11434,0.0352416510143972,77670,Chest pain
1265,0.0336088332067804,200219,Abdominal pain
1797,0.0334527358682624,312437,Dyspnea
1888,0.0311453913783738,315078,Palpitations
6183,0.0310115121936314,4194160,Thyroid function tests abnormal
9910,0.0304470642174237,442077,Anxiety disorder
2311,0.0301495803041929,37018196,Prediabetes
6873,0.029921942513916,4272240,Malaise
6179,0.0293297407599036,4193704,Type 2 diabetes mellitus without complication
11268,0.0284893681368227,75909,Disorder of bone
10337,0.0276633418518269,444094,Finding related to pregnancy
7674,0.0256142948286038,433316,Dizziness and giddiness
1555,0.0253086760180613,254761,Cough
11263,0.0239528270559376,75860,Constipation
2961,0.0234708711333777,378253,Headache
84,0.0231054875080832,133424,Primary malignant neoplasm of thyroid gland
8794,0.0223685104511242,437246,Vitamin B deficiency
6931,0.0222913592832714,4282096,"Major depression, single episode"
9118,0.0214447516946414,438720,Mixed hyperlipidemia
10716,0.0203911530997425,45768910,Uncomplicated asthma
113,0.0202937591636418,133727,Thyrotoxicosis without goiter or other cause
1477,0.0200058354416939,24134,Neck pain
297,0.0194358646566383,136661,Non-toxic nodular goiter
11728,0.0193014046162822,81902,Urinary tract infectious disease
3710,0.0189647463966216,4042728,Blood glucose abnormal
5259,0.0187886538714075,4129364,Chronic thyroiditis with transient thyrotoxicosis
1320,0.0185696662035027,200843,Finding of frequency of urination
