,11177,condition_concept_id,concept_name
2830,0.311940416343166,376713,Cerebral hemorrhage
8290,0.258070373002174,43530727,Spontaneous cerebral hemorrhage
1713,0.2274886761651976,261880,Atelectasis
2440,0.224964536084439,372887,Disorder of brain
8894,0.2158578581682485,437677,Abnormal findings on diagnostic imaging of lung
8559,0.2108445770793783,436222,Altered mental status
11040,0.2055526236776927,73026,Abnormal breath sounds
7590,0.1957110511872251,432923,Subarachnoid hemorrhage
1537,0.1823658460739423,254061,Pleural effusion
2820,0.1781718482932119,376690,Cerebral edema
5537,0.1732836953589009,4148906,Spontaneous subarachnoid hemorrhage
10149,0.1297640650068671,443454,Cerebral infarction
2961,0.1264231375962164,378253,Headache
11434,0.124398902064566,77670,Chest pain
8892,0.1207184611750818,437663,Fever
5004,0.1122596820039908,4110192,Cerebral infarction due to thrombosis of cerebral arteries
2043,0.1105972487290003,320536,Electrocardiogram abnormal
9368,0.1066190370098443,439847,Intracranial hemorrhage
6014,0.1058087333816293,4180628,Disorder of body system
1578,0.1026843008166093,255848,Pneumonia
9230,0.1014098582059773,439154,Abnormal findings on diagnostic imaging of skull and head
6973,0.0941872311464718,4288310,Carotid artery obstruction
2855,0.0916102434936632,377091,Seizure
1630,0.0912749340592082,257907,Disorder of lung
4013,0.0903506248944037,40484908,Imaging of brain abnormal
9205,0.0891804688615945,439040,Subdural hemorrhage
2033,0.0866536657405524,320128,Essential hypertension
5457,0.0824621782763174,4144154,Non-traumatic intracerebral ventricular hemorrhage
1874,0.0797689074918429,314658,Cardiomegaly
74,0.0760238883607705,133299,Swelling of limb
1265,0.0743449059675809,200219,Abdominal pain
1797,0.0737012230719645,312437,Dyspnea
1057,0.0730278730559125,197320,Acute renal failure syndrome
5040,0.0706398355335843,4111709,Non-traumatic subdural hemorrhage
2702,0.0705388966600087,375415,Injury of head
6148,0.0696993398951788,4188331,Chronic pulmonary edema
2626,0.0662282888034204,374384,Cerebral ischemia
9511,0.0652168255630646,440385,Obstructive hydrocephalus
1825,0.06346606559561,313217,Atrial fibrillation
2773,0.0621673175758025,376208,Disorder of soft tissue
2853,0.0593587829043804,377001,Nonruptured cerebral aneurysm
8757,0.058747294727477,437113,Asthenia
8828,0.0578605455750691,437390,Hypoxemia
5937,0.0574901638964657,4176892,Cortical hemorrhage
6968,0.0570291954540288,42873157,Intracranial hemorrhage following injury
9145,0.0567002030373367,438791,Pulmonary congestion and hypostasis
7563,0.0566787896980567,432867,Hyperlipidemia
2836,0.0557958513403252,376961,Disturbance of consciousness
7753,0.052992020704675,433595,Edema
2887,0.0520219401692634,377550,Compression of brain
