,11160,condition_concept_id,concept_name
1828,0.8676090041895339,313223,Granulomatosis with polyangiitis
8894,0.1183981021312581,437677,Abnormal findings on diagnostic imaging of lung
2033,0.1113538754743915,320128,Essential hypertension
8027,0.1079238157575873,4344493,Granulomatosis with polyangiitis with multisystem involvement
1555,0.0941113119504872,254761,Cough
1797,0.093296490262328,312437,Dyspnea
11040,0.0850037656326981,73026,Abnormal breath sounds
1630,0.0850037656326981,257907,Disorder of lung
1875,0.0739589693021322,314659,Arteritis
9347,0.0728603705423127,439777,Anemia
1537,0.0728603705423127,254061,Pleural effusion
1713,0.0722295408482539,261880,Atelectasis
1578,0.0698245217697163,255848,Pneumonia
1057,0.0679605692969597,197320,Acute renal failure syndrome
7563,0.0637528242245236,432867,Hyperlipidemia
8892,0.0637528242245236,437663,Fever
2043,0.0607169754519272,320536,Electrocardiogram abnormal
1265,0.0516094291341381,200219,Abdominal pain
11434,0.0516094291341381,77670,Chest pain
1657,0.0514877786072747,259070,Acute proliferative glomerulonephritis
11575,0.0511770807397371,79864,Hematuria syndrome
1610,0.0502935141657605,257012,Chronic sinusitis
2007,0.0494258685796071,318800,Gastroesophageal reflux disease
1799,0.0467416286151781,312648,Benign essential hypertension
1571,0.0467416286151781,255573,Chronic obstructive lung disease
10917,0.0463367517933816,46271022,Chronic kidney disease
622,0.0447799456472699,192359,Renal failure syndrome
8514,0.0440068248950405,436070,Vitamin D deficiency
11249,0.0430579433219374,75650,Proteinuria
10202,0.0423126953678801,443597,Chronic kidney disease stage 3
4270,0.0419501935819141,4056473,"Acute nephritic syndrome, diffuse endocapillary proliferative glomerulonephritis"
1709,0.0404470735484398,261687,Hemoptysis
5438,0.0400947315300703,4142875,Solitary nodule of lung
5455,0.0398107440677043,4144111,Gastroesophageal reflux disease without esophagitis
987,0.0395381629497374,196464,Rapidly progressive glomerulonephritis
2961,0.0391243346261375,378253,Headache
11485,0.0390578726472739,78472,Microscopic hematuria
1609,0.0373933028921424,257011,Acute upper respiratory infection
7674,0.0370694014347053,433316,Dizziness and giddiness
8025,0.0365587645360709,4344489,Microscopic polyarteritis nodosa
745,0.0361168457000096,193782,End-stage renal disease
1889,0.0348791237406426,315085,Lymphadenopathy
10135,0.0348791237406426,443410,Infective pneumonia
9286,0.0345767909889604,439407,Disorder of nasal cavity
6179,0.0342771943177972,4193704,Type 2 diabetes mellitus without complication
501,0.0333943364985599,140214,Eruption
10215,0.0331214948630288,443612,Chronic kidney disease stage 4
4324,0.0321122639510483,4058841,"Nephrotic syndrome, diffuse membranous glomerulonephritis"
1825,0.031161085743452,313217,Atrial fibrillation
7753,0.0308911678622544,433595,Edema
