,11153,condition_concept_id,concept_name
1578,0.6375747781696874,255848,Pneumonia
8894,0.2859115713860581,437677,Abnormal findings on diagnostic imaging of lung
1537,0.2075652565320508,254061,Pleural effusion
1713,0.2032179730917331,261880,Atelectasis
1555,0.1832608179077843,254761,Cough
8892,0.1815115568721682,437663,Fever
10135,0.1705592880506263,443410,Infective pneumonia
1797,0.1663731121938644,312437,Dyspnea
11040,0.1393646556846171,73026,Abnormal breath sounds
11434,0.129877487009099,77670,Chest pain
1630,0.1140929786053628,257907,Disorder of lung
2043,0.0925256190132957,320536,Electrocardiogram abnormal
2033,0.0862161584465078,320128,Essential hypertension
1057,0.0840766579009713,197320,Acute renal failure syndrome
8828,0.0826736352161979,437390,Hypoxemia
6014,0.0793212487963443,4180628,Disorder of body system
41,0.0790234256636935,132797,Sepsis
1265,0.078037621730075,200219,Abdominal pain
8559,0.0758679281631928,436222,Altered mental status
7563,0.0672745214756369,432867,Hyperlipidemia
1825,0.0654198207111625,313217,Atrial fibrillation
2021,0.0632120394098059,319835,Congestive heart failure
6148,0.0594418390317117,4188331,Chronic pulmonary edema
9347,0.0592485002533982,439777,Anemia
1874,0.059241062316774,314658,Cardiomegaly
1614,0.0582251252073416,257315,Bacterial pneumonia
1850,0.0575655124083388,313878,Respiratory symptom
6962,0.0545084783352997,42872402,Coronary arteriosclerosis in native artery
10328,0.0530815056718797,444070,Tachycardia
1609,0.0489434047748671,257011,Acute upper respiratory infection
9145,0.048814132723752,438791,Pulmonary congestion and hypostasis
11728,0.0487745594163223,81902,Urinary tract infectious disease
7171,0.0481692960959614,4305080,Abnormal breathing
2440,0.0480562131475281,372887,Disorder of brain
74,0.047137374080968,133299,Swelling of limb
2014,0.0469656010574188,319049,Acute respiratory failure
1284,0.0469656010574188,200528,Ascites
11263,0.0465510362425552,75860,Constipation
6749,0.0453750040422019,4256228,Respiratory failure
7753,0.0440172191551287,433595,Edema
1924,0.0433434905787346,316139,Heart failure
9412,0.0429231758750669,440029,Viral disease
8445,0.0405620140359107,435796,Dehydration
2773,0.0405201327617383,376208,Disorder of soft tissue
6179,0.039606769077633,4193704,Type 2 diabetes mellitus without complication
1571,0.0395222746369341,255573,Chronic obstructive lung disease
5455,0.0377196307414178,4144111,Gastroesophageal reflux disease without esophagitis
1952,0.0372324527392097,317002,Low blood pressure
10917,0.0371277495537788,46271022,Chronic kidney disease
4013,0.0370989056429289,40484908,Imaging of brain abnormal
