,11170,condition_concept_id,concept_name
1537,0.3045610117949605,254061,Pleural effusion
2014,0.2991147847507086,319049,Acute respiratory failure
8894,0.2930399123558979,437677,Abnormal findings on diagnostic imaging of lung
1713,0.281269261059282,261880,Atelectasis
6749,0.2273053575861576,4256228,Respiratory failure
1578,0.1890881742352647,255848,Pneumonia
11040,0.1843749971920118,73026,Abnormal breath sounds
1797,0.1691694619581337,312437,Dyspnea
8828,0.1402222797450736,437390,Hypoxemia
1057,0.1326097781302487,197320,Acute renal failure syndrome
8559,0.1315440279041732,436222,Altered mental status
11434,0.1299864303595538,77670,Chest pain
6014,0.1273862212490846,4180628,Disorder of body system
6148,0.1266653920242943,4188331,Chronic pulmonary edema
41,0.124092921195065,132797,Sepsis
1630,0.1218318859513861,257907,Disorder of lung
10919,0.1203661881527474,46271075,Acute hypoxemic respiratory failure
8892,0.1108344728504627,437663,Fever
2043,0.1100489433432539,320536,Electrocardiogram abnormal
2021,0.0938794189774059,319835,Congestive heart failure
1825,0.0888462313259221,313217,Atrial fibrillation
9145,0.0880231988039898,438791,Pulmonary congestion and hypostasis
1874,0.0858309557071501,314658,Cardiomegaly
1284,0.0826316313672608,200528,Ascites
1265,0.0824805982569255,200219,Abdominal pain
2033,0.0790965502754711,320128,Essential hypertension
2440,0.0727202947844842,372887,Disorder of brain
1850,0.0725980715886371,313878,Respiratory symptom
6962,0.0722426403246877,42872402,Coronary arteriosclerosis in native artery
1924,0.0696788319430092,316139,Heart failure
10328,0.0675418649395324,444070,Tachycardia
1173,0.0673687928267964,198571,Cardiogenic shock
8371,0.0664569290570736,435517,Acidosis
1436,0.0654573954243893,201965,Shock
74,0.0652010763309747,133299,Swelling of limb
2773,0.064668201217937,376208,Disorder of soft tissue
1952,0.0637166385160839,317002,Low blood pressure
1555,0.0633286407478344,254761,Cough
9347,0.0627301420756753,439777,Anemia
7753,0.0609380754266728,433595,Edema
7563,0.0595132117128202,432867,Hyperlipidemia
1380,0.0556093242962954,201418,"Flatulence, eructation and gas pain"
7884,0.0546557115070148,434004,Hypervolemia
4013,0.0537567459107831,40484908,Imaging of brain abnormal
2062,0.0534977411089841,321042,Cardiac arrest
7171,0.0532905650992641,4305080,Abnormal breathing
961,0.0529161144716324,196236,Septic shock
5614,0.0484908060235853,4152351,"Abdominal distension, gaseous"
11263,0.0483774477622118,75860,Constipation
8088,0.0482786024492004,434610,Hyperkalemia
