,11148,condition_concept_id,concept_name
1393,0.7024461242061216,201606,Crohn's disease
903,0.2418391058400651,195585,Crohn's disease of small intestine
813,0.2139811787900409,194684,Crohn's disease of large bowel
1265,0.2119989059888101,200219,Abdominal pain
991,0.1881237789029185,196523,Diarrhea
1397,0.1865508250077383,201618,Disorder of intestine
10844,0.1818596860734239,46269889,Complication due to Crohn's disease
2033,0.0930472063138957,320128,Essential hypertension
11727,0.0916739614498855,81893,Ulcerative colitis
1120,0.0914786065424531,197988,Generalized abdominal pain
10287,0.0820449280552427,443865,Noninfectious colitis
7563,0.077575018671883,432867,Hyperlipidemia
11434,0.074318052239094,77670,Chest pain
3720,0.0735772759395637,4043371,Inflammatory disorder of digestive tract
9347,0.0660275922283584,439777,Anemia
8892,0.0648432407982533,437663,Fever
1064,0.0629105367252086,197381,Epigastric pain
11263,0.0599553396231389,75860,Constipation
8514,0.0588618207516509,436070,Vitamin D deficiency
1713,0.0569437161668636,261880,Atelectasis
10165,0.0557240454504397,443530,Hematochezia
1115,0.0555621240748432,197925,Hemorrhage of rectum and anus
899,0.0552154047484212,195575,Crohn's disease of small AND large intestines
707,0.0550469608454311,193322,Right lower quadrant pain
7736,0.0544205590071545,433516,Duodenitis
3221,0.0542830089524822,4000609,Disorder of upper gastrointestinal tract
8894,0.053591902212255,437677,Abnormal findings on diagnostic imaging of lung
1555,0.053591902212255,254761,Cough
1797,0.0531279001350634,312437,Dyspnea
5455,0.0525666225085075,4144111,Gastroesophageal reflux disease without esophagitis
5482,0.0525240105436673,4145825,Anorectal disorder
8659,0.0506155630989313,436659,Iron deficiency anemia
8445,0.0485065813031425,435796,Dehydration
1370,0.0471904906610465,201340,Gastritis
2043,0.0470779693466771,320536,Electrocardiogram abnormal
6466,0.0469055134114718,4223659,Fatigue
11040,0.0464857936316245,73026,Abnormal breath sounds
1742,0.0464817273012592,27674,Nausea and vomiting
3923,0.0434013829746344,40482241,Chronic ulcerative pancolitis
874,0.0403485690608756,195306,Gastroduodenitis
10839,0.0401768763657746,46269884,Complication due to Crohn's disease of small intestine
11238,0.0401268880368697,75576,Irritable bowel syndrome
2007,0.0400706541199873,318800,Gastroesophageal reflux disease
2017,0.039854357800597,31967,Nausea
4909,0.0393631176029695,4103703,Melena
10829,0.0390489799881611,46269874,Complication due to Crohn's disease of large intestine
6179,0.0385972858169154,4193704,Type 2 diabetes mellitus without complication
1537,0.0384914214784152,254061,Pleural effusion
850,0.0384507595710157,195002,Ulceration of intestine
9756,0.0383214978851894,441408,Vomiting
