,11131,condition_concept_id,concept_name
507,0.8430047039745503,140352,"Acute myeloid leukemia, disease"
9347,0.126741036679663,439777,Anemia
453,0.122663188488559,138994,Myelodysplastic syndrome
7566,0.1188196263138359,432870,Thrombocytopenic disorder
7575,0.1180097161815013,432881,Pancytopenia
8892,0.0992550287250373,437663,Fever
1713,0.0953681132607467,261880,Atelectasis
2027,0.0884636206203043,320073,Neutropenia
8894,0.0870390251896481,437677,Abnormal findings on diagnostic imaging of lung
1537,0.0862755249686863,254061,Pleural effusion
1965,0.0729405488632544,317510,Leukemia
1797,0.0703907502638845,312437,Dyspnea
2033,0.0696338604761007,320128,Essential hypertension
1578,0.0694785201075261,255848,Pneumonia
427,0.0682760671115778,138708,Acute leukemia
158,0.0633743398244653,134305,Acute lymphoid leukemia
9049,0.0619111264420761,438398,Leukocytosis
1555,0.0618435178979078,254761,Cough
1057,0.0582672637587339,197320,Acute renal failure syndrome
11040,0.0580260167930987,73026,Abnormal breath sounds
11434,0.0572625165721369,77670,Chest pain
252,0.0570202264728538,135762,Acute myeloid leukemia in remission
1265,0.0542085156882896,200219,Abdominal pain
3260,0.0511327290574865,4002497,"Acute promyelocytic leukemia, FAB M3"
9726,0.0508907055433667,441258,Anemia in neoplastic disease
1630,0.0496275143625186,257907,Disorder of lung
317,0.0494720805123572,136949,Refractory anemia with excess blasts
7563,0.0473370136996331,432867,Hyperlipidemia
1957,0.0454419859377791,317248,Disorder of hematopoietic structure
11263,0.0435062236065213,75860,Constipation
2043,0.0419925121529004,320536,Electrocardiogram abnormal
10328,0.0415891204159784,444070,Tachycardia
4520,0.039963683594221,4079686,Acute megakaryoblastic leukemia
3970,0.0398723578234348,40483287,Disorder of kidney and/or ureter
6148,0.0391842572418203,4188331,Chronic pulmonary edema
6014,0.0377382759330174,4180628,Disorder of body system
5455,0.0377382759330174,4144111,Gastroesophageal reflux disease without esophagitis
8828,0.0372910488055897,437390,Hypoxemia
2189,0.0368016974966953,36713112,Pancytopenia due to antineoplastic chemotherapy
1090,0.0363646041544374,197676,Large liver
2961,0.0363307098136178,378253,Headache
2440,0.0360495166624746,372887,Disorder of brain
991,0.0360495166624746,196523,Diarrhea
5873,0.0358851220410914,4171917,Localized edema
2773,0.0349603582552403,376208,Disorder of soft tissue
1874,0.0341834614051239,314658,Cardiomegaly
6466,0.0339929995356698,4223659,Fatigue
1283,0.0338555613050498,200527,Splenomegaly
74,0.0334065645550074,133299,Swelling of limb
8514,0.0332024646627472,436070,Vitamin D deficiency
