,11228,condition_concept_id,concept_name
1797,0.2397182609397447,312437,Dyspnea
2033,0.2204943049151102,320128,Essential hypertension
7563,0.1952263416131599,432867,Hyperlipidemia
2021,0.169045394794931,319835,Congestive heart failure
3402,0.1651805358267191,4013643,Pulmonary arterial hypertension
11434,0.157570071054835,77670,Chest pain
7369,0.1551585660045603,4322024,Pulmonary hypertension
6962,0.1514783438021582,42872402,Coronary arteriosclerosis in native artery
8894,0.1510309582033894,437677,Abnormal findings on diagnostic imaging of lung
1713,0.1501703913645286,261880,Atelectasis
1825,0.141970154081272,313217,Atrial fibrillation
1537,0.1400723070109667,254061,Pleural effusion
7851,0.1317839255216504,4339214,Secondary pulmonary hypertension
11337,0.1292027790301685,764123,Atherosclerosis of coronary artery without angina pectoris
2043,0.1269489839780654,320536,Electrocardiogram abnormal
1924,0.1207818754837529,316139,Heart failure
1874,0.1101326946759102,314658,Cardiomegaly
6179,0.1071140973407445,4193704,Type 2 diabetes mellitus without complication
11040,0.106564990813559,73026,Abnormal breath sounds
1910,0.1041811323048912,315831,Chronic pulmonary heart disease
1555,0.1034532750428711,254761,Cough
1966,0.0991784252475886,317576,Coronary arteriosclerosis
8918,0.0979263210159968,437827,Pure hypercholesterolemia
1630,0.0920887478803586,257907,Disorder of lung
1057,0.0909971389759708,197320,Acute renal failure syndrome
3785,0.090186823496146,40479192,Chronic systolic heart failure
6014,0.0870247148123528,4180628,Disorder of body system
9347,0.0866770682791622,439777,Anemia
10659,0.0845492033482691,45766207,Non-rheumatic mitral valve stenosis with regurgitation
2022,0.0837205604257957,319843,Mitral valve disorder
1799,0.0826269074128042,312648,Benign essential hypertension
7753,0.0814981940601736,433595,Edema
1420,0.0794790946577819,201826,Type 2 diabetes mellitus
1850,0.07933669766479,313878,Respiratory symptom
1578,0.0782889648973078,255848,Pneumonia
1265,0.0767556556769688,200219,Abdominal pain
7786,0.0754867844757801,433736,Obesity
10917,0.0741560144151129,46271022,Chronic kidney disease
1571,0.0737393072877295,255573,Chronic obstructive lung disease
10481,0.073711460005694,44783618,Heritable pulmonary arterial hypertension
6148,0.0732764114478818,4188331,Chronic pulmonary edema
1853,0.0705123805866205,314054,Aortic valve disorder
1888,0.0670736071939234,315078,Palpitations
7674,0.0660796168055461,433316,Dizziness and giddiness
1898,0.0656053142527599,315296,Preinfarction syndrome
8828,0.0655289533321666,437390,Hypoxemia
5455,0.065507365044322,4144111,Gastroesophageal reflux disease without esophagitis
7171,0.0645774707977667,4305080,Abnormal breathing
2007,0.0639687401575912,318800,Gastroesophageal reflux disease
5617,0.063913084408889,4152384,Non-rheumatic aortic sclerosis
