,11216,condition_concept_id,concept_name
2656,0.6192117297723394,374925,Acute infective polyneuritis
5769,0.4926973432811319,4164770,Guillain-Barr̩ syndrome
1713,0.1932937134586096,261880,Atelectasis
8894,0.1572434507192978,437677,Abnormal findings on diagnostic imaging of lung
11040,0.138374236632982,73026,Abnormal breath sounds
11434,0.1320844986042101,77670,Chest pain
4635,0.1182490904768232,4090425,Altered sensation of skin
1797,0.1122350594275797,312437,Dyspnea
8757,0.1060297976091092,437113,Asthenia
2033,0.1059997783482697,320128,Essential hypertension
11581,0.0994029352585399,79908,Muscle weakness
596,0.098540908730686,141941,Cervical spondylosis without myelopathy
1265,0.0880563324028067,200219,Abdominal pain
1537,0.0880563324028067,254061,Pleural effusion
8892,0.0880563324028067,437663,Fever
2440,0.0774722645426601,372887,Disorder of brain
7674,0.0768011984036591,433316,Dizziness and giddiness
6873,0.0761360973759103,4272240,Malaise
6014,0.0697914225945844,4180628,Disorder of body system
2043,0.069187118316491,320536,Electrocardiogram abnormal
6555,0.0686218390356773,4236484,Paresthesia
2961,0.0685880918724098,378253,Headache
1856,0.0680251568670734,314131,Degeneration of cervical intervertebral disc
74,0.0640009986697159,133299,Swelling of limb
410,0.0634467478132586,138525,Pain in limb
1555,0.0628973802877191,254761,Cough
9380,0.0601637884517606,439926,Malaise and fatigue
770,0.0576008988027443,194133,Low back pain
11263,0.0576008988027443,75860,Constipation
11130,0.0539473044309756,74132,Degeneration of lumbosacral intervertebral disc
4013,0.0530148988045546,40484908,Imaging of brain abnormal
8828,0.0512007989357727,437390,Hypoxemia
10328,0.0507573982506068,444070,Tachycardia
1578,0.0503179042301753,255848,Pneumonia
1630,0.0503179042301753,257907,Disorder of lung
5681,0.0472038913771036,4155909,Anesthesia of skin
9230,0.0472038913771036,439154,Abnormal findings on diagnostic imaging of skull and head
6749,0.0459857574076534,4256228,Respiratory failure
2014,0.0459857574076534,319049,Acute respiratory failure
1477,0.0455871521938692,24134,Neck pain
6179,0.0451921543165517,4193704,Type 2 diabetes mellitus without complication
1057,0.0448006990688011,197320,Acute renal failure syndrome
7563,0.0440281662014033,432867,Hyperlipidemia
1801,0.0426404164452565,312664,Influenza with respiratory manifestation other than pneumonia
3846,0.0420130524985074,40480668,Chronic inflammatory demyelinating polyneuropathy
2729,0.040600436401683,375801,Demyelinating disease of central nervous system
5908,0.0401091923011737,4174262,Polyneuropathy
9509,0.0390747018804593,440383,Depressive disorder
2515,0.0381332192139475,373474,Diplopia
2730,0.0343109195178386,375806,Idiopathic peripheral neuropathy
