,11163,condition_concept_id,concept_name
1865,0.8285525907793572,314381,Acute febrile mucocutaneous lymph node syndrome
1353,0.2612400726970617,201214,Toxic shock syndrome
8892,0.2594691691487403,437663,Fever
501,0.1232478553456516,140214,Eruption
1555,0.0886519661258196,254761,Cough
9756,0.0783581953221001,441408,Vomiting
1265,0.077840750744622,200219,Abdominal pain
9412,0.0776792469927324,440029,Viral disease
1516,0.0722682003918909,25297,Acute pharyngitis
41,0.0710210258219268,132797,Sepsis
8894,0.069191778439664,437677,Abnormal findings on diagnostic imaging of lung
8445,0.061605110374442,435796,Dehydration
10328,0.0610716079932778,444070,Tachycardia
1537,0.060542806134706,254061,Pleural effusion
991,0.0554851764233803,196523,Diarrhea
3017,0.0542222601592386,379019,Conjunctivitis
11434,0.0540560769059875,77670,Chest pain
11040,0.0540560769059875,73026,Abnormal breath sounds
1746,0.0531427663985263,28060,Streptococcal sore throat
1609,0.0510463623095099,257011,Acute upper respiratory infection
1578,0.0497315907535085,255848,Pneumonia
1713,0.0493010114969582,261880,Atelectasis
1944,0.0488269552525747,316822,Heart murmur
485,0.047596239601498,140020,Viral exanthem
961,0.0467704453740673,196236,Septic shock
1929,0.042750775045815,316427,Aneurysm of coronary vessels
1606,0.0420934008366606,257007,Allergic rhinitis
1057,0.0418034677540856,197320,Acute renal failure syndrome
1797,0.0407269225409654,312437,Dyspnea
1954,0.0406508627204386,317009,Asthma
2399,0.0387484210428122,372328,Otitis media
557,0.0380398076666816,141213,Scarlet fever
121,0.037365267506977,133834,Atopic dermatitis
9347,0.0367581322960715,439777,Anemia
2033,0.0364398780629691,320128,Essential hypertension
1284,0.0338757189336988,200528,Ascites
1090,0.0335820837094714,197676,Large liver
10716,0.0332911058540282,45768910,Uncomplicated asthma
8371,0.0316173376714523,435517,Acidosis
8910,0.0314620248447507,437779,Streptococcal infectious disease
10663,0.0310716987970929,45766714,Inflammatory dermatosis
1436,0.0304007894931438,201965,Shock
1397,0.0296157857766312,201618,Disorder of intestine
1889,0.0293589564092057,315085,Lymphadenopathy
11263,0.028602372673848,75860,Constipation
3114,0.0283084151972579,380733,Otalgia
10135,0.0271005751469591,443410,Infective pneumonia
3720,0.0268656669675772,4043371,Inflammatory disorder of digestive tract
5559,0.0266328846832225,4150062,Knee pain
1952,0.0264021901604751,317002,Low blood pressure
