,11134,condition_concept_id,concept_name
645,0.6884280085324972,192671,Gastrointestinal hemorrhage
1265,0.1558766692283524,200219,Abdominal pain
1729,0.1450036600528481,26727,Hematemesis
1713,0.134797180482758,261880,Atelectasis
1537,0.1314813368491184,254061,Pleural effusion
9347,0.1263833748289007,439777,Anemia
8894,0.1232727539352085,437677,Abnormal findings on diagnostic imaging of lung
2033,0.1129829364902083,320128,Essential hypertension
11434,0.108180482191739,77670,Chest pain
1797,0.1029895001061868,312437,Dyspnea
9145,0.0990922457019886,438791,Pulmonary congestion and hypostasis
1057,0.0964800121265554,197320,Acute renal failure syndrome
11040,0.0934914390826371,73026,Abnormal breath sounds
2021,0.0862601751003977,319835,Congestive heart failure
10165,0.0857148257266732,443530,Hematochezia
1578,0.0851676479874793,255848,Pneumonia
3781,0.0851481651079152,4047791,Abnormal body temperature
1115,0.081009516082878,197925,Hemorrhage of rectum and anus
1630,0.0768726589376335,257907,Disorder of lung
41,0.075002587104048,132797,Sepsis
11728,0.073510964099962,81902,Urinary tract infectious disease
1284,0.0734016634829545,200528,Ascites
1825,0.0703611183711605,313217,Atrial fibrillation
1370,0.070193527464655,201340,Gastritis
1636,0.0664103465013766,25844,Ulcer of esophagus
2043,0.0653518408128477,320536,Electrocardiogram abnormal
3519,0.064347460061572,4027663,Peptic ulcer
7563,0.062673250598835,432867,Hyperlipidemia
1850,0.0610125859585164,313878,Respiratory symptom
1874,0.0608421947675361,314658,Cardiomegaly
1555,0.0598506501582624,254761,Cough
3221,0.0595665931846769,4000609,Disorder of upper gastrointestinal tract
1064,0.0575896884819415,197381,Epigastric pain
991,0.0569688550845489,196523,Diarrhea
11263,0.0569150010783021,75860,Constipation
1742,0.0566556256452455,27674,Nausea and vomiting
2014,0.0565252974116686,319049,Acute respiratory failure
9756,0.0560949790961576,441408,Vomiting
8659,0.0553617080519633,436659,Iron deficiency anemia
1397,0.0526196330309886,201618,Disorder of intestine
8892,0.052016493833408,437663,Fever
10917,0.0504966770638077,46271022,Chronic kidney disease
6014,0.050117481323067,4180628,Disorder of body system
1895,0.0493107080844579,315286,Chronic ischemic heart disease
6179,0.0488093304331034,4193704,Type 2 diabetes mellitus without complication
7569,0.0478975967725603,432875,Anemia due to chronic blood loss
5455,0.0477641387218099,4144111,Gastroesophageal reflux disease without esophagitis
874,0.0477531999327062,195306,Gastroduodenitis
8559,0.0474487058423126,436222,Altered mental status
74,0.0469504797772605,133299,Swelling of limb
