,11125,condition_concept_id,concept_name
5193,0.7238727304557919,4119189,Lichen sclerosus et atrophicus
9875,0.4653556123505968,441928,Localized scleroderma
171,0.4115745864916738,134442,Systemic sclerosis
930,0.0804074149993299,195867,Noninflammatory disorder of the vagina
5368,0.0776154516090659,4135937,CREST syndrome
1797,0.0656147527463794,312437,Dyspnea
2033,0.0607048052619564,320128,Essential hypertension
1882,0.05299788590785,314962,Raynaud's disease
7563,0.0508790655971752,432867,Hyperlipidemia
5455,0.0472357517127067,4144111,Gastroesophageal reflux disease without esophagitis
501,0.0391723779376482,140214,Eruption
1564,0.0358829863460232,255304,Lung disease with systemic sclerosis
530,0.0348004732364637,140673,Hypothyroidism
11434,0.034669805760907,77670,Chest pain
8894,0.0342195485432329,437677,Abnormal findings on diagnostic imaging of lung
1555,0.0333190341078846,254761,Cough
6179,0.0332755794791366,4193704,Type 2 diabetes mellitus without complication
10663,0.0328134186530375,45766714,Inflammatory dermatosis
1265,0.0319682624548623,200219,Abdominal pain
1148,0.0305230883082062,198202,Cystocele
1713,0.0303524026309782,261880,Atelectasis
11728,0.0279720180231042,81902,Urinary tract infectious disease
2007,0.0270312972654291,318800,Gastroesophageal reflux disease
2043,0.027015433060447,320536,Electrocardiogram abnormal
9347,0.0261149186250988,439777,Anemia
2021,0.0258888254579258,319835,Congestive heart failure
5200,0.0256614450138519,4119786,Interstitial lung disease
8918,0.0251986669423492,437827,Pure hypercholesterolemia
11633,0.0251021680139101,80502,Osteoporosis
1622,0.0244553507748531,257628,Systemic lupus erythematosus
11040,0.0238636325367282,73026,Abnormal breath sounds
11263,0.0233660366192692,75860,Constipation
7674,0.0229078790384992,433316,Dizziness and giddiness
259,0.022770748850099,135777,Neoplasm of uncertain behavior of skin
8514,0.0223776144184834,436070,Vitamin D deficiency
11268,0.0220129690966266,75909,Disorder of bone
1320,0.0218041564603899,200843,Finding of frequency of urination
1537,0.0216123464483576,254061,Pleural effusion
1630,0.0211620892306835,257907,Disorder of lung
7649,0.0207392603715778,4331739,Linear scleroderma
593,0.0206319258978828,141932,Senile hyperkeratosis
6466,0.0205128132169431,4223659,Fatigue
5524,0.0204960543900773,4147829,Pain in pelvis
6862,0.0203712046589042,4271013,Melanocytic nevus
1910,0.0199655617870075,315831,Chronic pulmonary heart disease
1888,0.0198729155222621,315078,Palpitations
199,0.0197007759731093,134736,Backache
9910,0.019410754696163,442077,Anxiety disorder
7851,0.0189963430932424,4339214,Secondary pulmonary hypertension
10716,0.0189485938700639,45768910,Uncomplicated asthma
