,11121,condition_concept_id,concept_name
30,0.8287364219316429,132702,Erythema multiforme
581,0.4279747162259718,141651,Stevens-Johnson syndrome
501,0.21947071895219,140214,Eruption
10856,0.1019397235856342,46270026,Erythema multiforme minor
8892,0.0811488372596332,437663,Fever
10663,0.056791498371391,45766714,Inflammatory dermatosis
478,0.0508989823509597,139900,Urticaria
1713,0.0475364177935497,261880,Atelectasis
8296,0.0458769413747871,43530807,Allergic disposition
8894,0.0442630021416181,437677,Abnormal findings on diagnostic imaging of lung
140,0.035151713797059,134116,Dermatitis due to drug AND/OR medicine taken internally
11040,0.0350415433621143,73026,Abnormal breath sounds
1797,0.0347381514645171,312437,Dyspnea
9404,0.0334258548162059,440001,Poisoning by salicylate
1555,0.0331972516062136,254761,Cough
1265,0.0331972516062136,200219,Abdominal pain
2033,0.0329098277032267,320128,Essential hypertension
2043,0.0313529598503128,320536,Electrocardiogram abnormal
6648,0.0301603617157333,4246581,Malposition of eyelashes
11434,0.0295086680944121,77670,Chest pain
7563,0.0295086680944121,432867,Hyperlipidemia
1578,0.0276643763385113,255848,Pneumonia
10328,0.0260456061530079,444070,Tachycardia
1537,0.0258200845826105,254061,Pleural effusion
244,0.025705152358489,135618,Pruritic rash
9756,0.0248247476753883,441408,Vomiting
9412,0.0246096492942694,440029,Viral disease
1057,0.0243964800725929,197320,Acute renal failure syndrome
9347,0.0239757928267098,439777,Anemia
9410,0.0235349744767867,440021,Herpes simplex without complication
9004,0.0232561522421344,438152,Symblepharon
1262,0.0231155173407383,200174,Disorder of skin and/or subcutaneous tissue
1516,0.0231155173407383,25297,Acute pharyngitis
4389,0.0225628429767968,4064036,Generalized skin eruption caused by drug and medicament
8445,0.0225198277593165,435796,Dehydration
6014,0.0223248052740068,4180628,Disorder of body system
1630,0.022131501070809,257907,Disorder of lung
2961,0.0219398851354845,378253,Headache
9641,0.0211892242290101,440933,Effects of accidental exposure to external cause
479,0.0210462298939012,139902,Allergic urticaria
11728,0.0210055557253285,81902,Urinary tract infectious disease
9509,0.0210055557253285,440383,Depressive disorder
1609,0.0208235494028433,257011,Acute upper respiratory infection
991,0.0208235494028433,196523,Diarrhea
9776,0.0206722384804222,441488,Adverse reaction to substance
2399,0.0206566141512742,372328,Otitis media
11263,0.0206431754460401,75860,Constipation
1765,0.0197731941219146,29735,Candidiasis of mouth
169,0.0197731941219146,134438,Contact dermatitis
2977,0.019601519267975,378427,Tear film insufficiency
