,11139,condition_concept_id,concept_name
1073,0.5513037921806024,197494,Viral hepatitis C
1199,0.529402360026482,198964,Chronic hepatitis C
2033,0.1934807279011279,320128,Essential hypertension
11434,0.124106336993909,77670,Chest pain
1797,0.1124746309099946,312437,Dyspnea
1713,0.107602083722558,261880,Atelectasis
8894,0.1071082743363274,437677,Abnormal findings on diagnostic imaging of lung
6179,0.1042642581153795,4193704,Type 2 diabetes mellitus without complication
7563,0.0958444978764841,432867,Hyperlipidemia
1265,0.0915437832281804,200219,Abdominal pain
1057,0.0868983603368519,197320,Acute renal failure syndrome
2043,0.0860142929660755,320536,Electrocardiogram abnormal
4391,0.0850542034387252,4064161,Cirrhosis of liver
1537,0.0845807214166409,254061,Pleural effusion
11040,0.0845807214166409,73026,Abnormal breath sounds
818,0.0758083989731022,194692,Cirrhosis - non-alcoholic
9347,0.0733169449567977,439777,Anemia
1284,0.0708014372575227,200528,Ascites
8804,0.0680660004626911,437264,Tobacco dependence syndrome
9331,0.0673328987167922,439727,Human immunodeficiency virus infection
1555,0.0651251075314572,254761,Cough
1420,0.0641839208243415,201826,Type 2 diabetes mellitus
8559,0.0633503634110383,436222,Altered mental status
6327,0.0628528491461663,4209423,Nicotine dependence
838,0.0626864866720859,194984,Disease of liver
8892,0.062667556303855,437663,Fever
1630,0.0581620457199177,257907,Disorder of lung
8994,0.0563725976500328,438120,Opioid dependence
1578,0.054270922942881,255848,Pneumonia
1571,0.0538138106401959,255573,Chronic obstructive lung disease
6931,0.0529308957447491,4282096,"Major depression, single episode"
2021,0.051439588889847,319835,Congestive heart failure
9509,0.0513155000227876,440383,Depressive disorder
10917,0.0493882767382108,46271022,Chronic kidney disease
5455,0.0487539878634695,4144111,Gastroesophageal reflux disease without esophagitis
11263,0.0483463299715819,75860,Constipation
7753,0.0479295512649303,433595,Edema
770,0.0473043832049529,194133,Low back pain
1825,0.0466666639145448,313217,Atrial fibrillation
7566,0.0466305538433231,432870,Thrombocytopenic disorder
11728,0.0462263595246599,81902,Urinary tract infectious disease
7796,0.0452309551461754,433753,Alcohol abuse
649,0.0451325589224875,192680,Portal hypertension
1090,0.0441058843171067,197676,Large liver
9910,0.0437237211451591,442077,Anxiety disorder
11337,0.0434697417548408,764123,Atherosclerosis of coronary artery without angina pectoris
1799,0.0433033007495326,312648,Benign essential hypertension
608,0.0431900770850066,192242,Acute hepatitis C
6536,0.0428335991925748,4233565,Severe protein-calorie malnutrition
6592,0.0427212137634402,4241530,Asymptomatic human immunodeficiency virus infection
