,11124,condition_concept_id,concept_name
130,0.5727583470176967,133834,Atopic dermatitis
12521,0.1390347433272481,45766714,Inflammatory dermatosis
2288,0.1311606246429178,320128,Essential hypertension
8931,0.1309685729676902,432867,Hyperlipidemia
1777,0.1156044389494846,254761,Cough
280,0.1116673796073194,135777,Neoplasm of uncertain behavior of skin
2036,0.1074635818273381,312437,Dyspnea
650,0.1069061866835577,141932,Senile hyperkeratosis
13524,0.1060872114882072,77670,Chest pain
10910,0.1048175365242027,439297,Nuclear senile cataract
449,0.1030677323721293,138525,Pain in limb
471,0.0986612133794078,138825,Actinic keratosis
856,0.0970927913650493,194133,Low back pain
8178,0.0918967265963923,4272240,Malaise
10499,0.0895067501935603,437827,Pure hypercholesterolemia
1458,0.0877676155789995,200219,Abdominal pain
544,0.0874902076036708,140214,Eruption
13864,0.0842680072748527,81902,Urinary tract infectious disease
9070,0.0840226079120619,433316,Dizziness and giddiness
4794,0.0815366056716161,40483107,Inflamed seborrheic keratosis
2039,0.0811418327836484,312648,Benign essential hypertension
10992,0.0774074946542234,439777,Anemia
570,0.0770233913037682,140648,Onychomycosis due to dermatophyte
1832,0.0762324091693989,257011,Acute upper respiratory infection
9164,0.074580067213373,433595,Edema
1908,0.0740892684877915,260139,Acute bronchitis
13567,0.0736731565247984,78232,Shoulder joint pain
13715,0.0732834214364587,80180,Osteoarthritis
2259,0.0729796365864766,318800,Gastroesophageal reflux disease
2301,0.0727022286111479,320536,Electrocardiogram abnormal
10730,0.0716672834724216,438720,Mixed hyperlipidemia
5510,0.0678475890428954,4079750,Osteoarthritis of knee
3617,0.0670948522888653,378427,Tear film insufficiency
1829,0.0664925577787898,257007,Allergic rhinitis
6699,0.0655856470902152,4150062,Knee pain
3218,0.0651375265146842,374375,Impacted cerumen
1700,0.0644760151889003,24134,Neck pain
3598,0.0624701421365235,378253,Headache
10025,0.0623314381488591,436070,Vitamin D deficiency
12281,0.0623100990738338,44784217,Cardiac arrhythmia
8507,0.0616379182105373,4305080,Abnormal breathing
214,0.0611364499474431,134736,Backache
13287,0.0607986558517485,75860,Constipation
6600,0.0607096684469374,4144111,Gastroesophageal reflux disease without esophagitis
13842,0.0597546711433718,81611,Diverticular disease of colon
13693,0.0595680279330846,79908,Muscle weakness
2297,0.0582586518189971,320420,Vitreous degeneration
2320,0.0570606866176136,321052,Peripheral vascular disease
1123,0.0554815950657424,196523,Diarrhea
2739,0.0550868221777747,37017182,Joint pain of pelvic region
