,11136,condition_concept_id,concept_name
856,0.585142076022548,194133,Low back pain
2288,0.1548694085485303,320128,Essential hypertension
8931,0.1456631576571098,432867,Hyperlipidemia
13524,0.1259326304683544,77670,Chest pain
449,0.1242146427092411,138525,Pain in limb
1777,0.1175035306262096,254761,Cough
2036,0.1168132041447101,312437,Dyspnea
10910,0.1095569476443296,439297,Nuclear senile cataract
1458,0.1066646931898821,200219,Abdominal pain
214,0.1066646931898821,134736,Backache
8178,0.105046340180676,4272240,Malaise
13781,0.0950714783614004,80816,Degeneration of intervertebral disc
2039,0.094425275840574,312648,Benign essential hypertension
13864,0.0941107147015814,81902,Urinary tract infectious disease
10499,0.093450278645054,437827,Pure hypercholesterolemia
2739,0.090801417651094,37017182,Joint pain of pelvic region
9070,0.0899587923375936,433316,Dizziness and giddiness
650,0.0812109070105491,141932,Senile hyperkeratosis
2259,0.0809290372888658,318800,Gastroesophageal reflux disease
6699,0.0803895862857971,4150062,Knee pain
1700,0.0796380556007832,24134,Neck pain
13567,0.0794658298188008,78232,Shoulder joint pain
10992,0.0779357247309411,439777,Anemia
280,0.0776866378561732,135777,Neoplasm of uncertain behavior of skin
13779,0.0770887664563381,80813,Lumbosacral spondylosis without myelopathy
5510,0.0769607275354211,4079750,Osteoarthritis of knee
13715,0.0767398705473609,80180,Osteoarthritis
2301,0.0759529932077888,320536,Electrocardiogram abnormal
471,0.0753324110512243,138825,Actinic keratosis
1832,0.0740865386963745,257011,Acute upper respiratory infection
1908,0.0740129622917396,260139,Acute bronchitis
9164,0.0714423857441352,433595,Edema
8507,0.0705855268949337,4305080,Abnormal breathing
13842,0.0689507334848061,81611,Diverticular disease of colon
10730,0.0667880195699013,438720,Mixed hyperlipidemia
3598,0.066588750070087,378253,Headache
12281,0.0664578015416376,44784217,Cardiac arrhythmia
570,0.0627442720772412,140648,Onychomycosis due to dermatophyte
12521,0.060441286000816,45766714,Inflammatory dermatosis
13287,0.0599110271353414,75860,Constipation
10025,0.0591431875448829,436070,Vitamin D deficiency
13478,0.0591318007163221,77234,Benign neoplasm of colon
3617,0.0589792022591022,378427,Tear film insufficiency
3218,0.0575746519106303,374375,Impacted cerumen
4794,0.0570437410289823,40483107,Inflamed seborrheic keratosis
13693,0.0567861140327938,79908,Muscle weakness
332,0.0566281217865124,136788,Spinal stenosis of lumbar region
1829,0.0560545102977613,257007,Allergic rhinitis
1793,0.0559050581729006,255573,Chronic obstructive lung disease
2956,0.0545556268590736,372409,Sciatica
