,11122,condition_concept_id,concept_name
45,0.5239926106565318,132797,Sepsis
1198,0.195891524918744,197320,Acute renal failure syndrome
10461,0.1605769617174993,437663,Fever
2036,0.1515391112942055,312437,Dyspnea
13864,0.1502247996711316,81902,Urinary tract infectious disease
11875,0.1370103642050316,443410,Infective pneumonia
10069,0.1327678885472953,436222,Altered mental status
1758,0.1284968851954147,254061,Pleural effusion
8178,0.1173751598640386,4272240,Malaise
9947,0.1158733805365882,435796,Dehydration
2268,0.1131917772870296,319049,Acute respiratory failure
13524,0.1128881611136374,77670,Chest pain
1458,0.112034367981749,200219,Abdominal pain
10992,0.1108015640562301,439777,Anemia
1947,0.1080425284939942,261880,Atelectasis
2205,0.0992009810017185,317002,Low blood pressure
1777,0.0982127001688645,254761,Cough
2275,0.0970552908635839,319835,Congestive heart failure
8507,0.0964032292831441,4305080,Abnormal breathing
10306,0.0925499528812328,437113,Asthenia
2288,0.0902167950387217,320128,Essential hypertension
2065,0.0875779833303794,313217,Atrial fibrillation
10656,0.0850675462456863,438398,Leukocytosis
13693,0.0844643892837795,79908,Muscle weakness
2301,0.0843217508130582,320536,Electrocardiogram abnormal
7043,0.082493940695388,4168694,Lung field abnormal
10384,0.0805357182616298,437390,Hypoxemia
9865,0.0805031151826078,435517,Acidosis
12281,0.0797084151314468,44784217,Cardiac arrhythmia
1801,0.0790171600766004,255848,Pneumonia
9863,0.0788749989239472,435515,Hypo-osmolality and or hyponatremia
2998,0.0772144950386946,372887,Disorder of brain
8931,0.0766172357016744,432867,Hyperlipidemia
1087,0.0764989397878754,196236,Septic shock
2125,0.0753192256181115,314658,Cardiomegaly
1854,0.0701169968216653,257907,Disorder of lung
9164,0.0698520968046117,433595,Edema
12092,0.0693604664071798,444070,Tachycardia
10503,0.0686163789000852,437833,Hypokalemia
449,0.0682402820854621,138525,Pain in limb
1981,0.0650891574576148,27674,Nausea and vomiting
4804,0.061399748568161,40483287,Disorder of kidney and/or ureter
1793,0.0612469216352454,255573,Chronic obstructive lung disease
1123,0.0602362261855638,196523,Diarrhea
10463,0.0595064456640545,437677,Abnormal findings on diagnostic imaging of lung
2575,0.0585449414612981,36714126,Difficulty walking
2063,0.0582012092911124,31317,Dysphagia
13287,0.0579627724103859,75860,Constipation
7322,0.0563230998851098,4187218,Pneumonitis due to inhaled substance
81,0.0556819835846797,133299,Swelling of limb
