,11188,condition_concept_id,concept_name
1755,0.6005641270323889,253954,Pulmonary tuberculosis
12670,0.1544345869685807,45771090,Respiratory tuberculosis
2036,0.1422552619711686,312437,Dyspnea
1777,0.1379401377455518,254761,Cough
1854,0.1327619886748116,257907,Disorder of lung
7043,0.1239879027493906,4168694,Lung field abnormal
11875,0.1193851035753993,443410,Infective pneumonia
2288,0.1190974286270249,320128,Essential hypertension
8178,0.1165083540916548,4272240,Malaise
13524,0.1143507919788463,77670,Chest pain
10992,0.1042821687857404,439777,Anemia
8931,0.100254719508498,432867,Hyperlipidemia
8507,0.100254719508498,4305080,Abnormal breathing
1758,0.0957957578086939,254061,Pleural effusion
4676,0.0898673911049546,40480893,Nonspecific tuberculin test reaction
13864,0.088316209150958,81902,Urinary tract infectious disease
1793,0.0878846967283964,255573,Chronic obstructive lung disease
8831,0.0860468764324744,432541,Primary tuberculosis
1947,0.0814120103899711,261880,Atelectasis
449,0.0811243354415966,138525,Pain in limb
1458,0.0775283985869159,200219,Abdominal pain
1198,0.076953048690167,197320,Acute renal failure syndrome
2301,0.0760900238450436,320536,Electrocardiogram abnormal
13693,0.0746516491031714,79908,Muscle weakness
10461,0.0741429320832381,437663,Fever
2039,0.0735009493096735,312648,Benign essential hypertension
12281,0.070624199825929,44784217,Cardiac arrhythmia
9164,0.0704803623517418,433595,Edema
6985,0.0701070600239397,4166126,"Localized swelling, mass and lump, trunk"
10499,0.0688981501356822,437827,Pure hypercholesterolemia
2275,0.0676036128679972,319835,Congestive heart failure
6581,0.0674725567245015,4142875,Solitary nodule of lung
1926,0.0667766453512032,260936,Infiltrative lung tuberculosis
10069,0.0665967505486866,436222,Altered mental status
9947,0.0658775631777505,435796,Dehydration
2259,0.0644391884358782,318800,Gastroesophageal reflux disease
2125,0.0632884886423803,314658,Cardiomegaly
9070,0.0630008136940059,433316,Dizziness and giddiness
13287,0.0625354280388956,75860,Constipation
45,0.0615624389521336,132797,Sepsis
10306,0.0611309265295719,437113,Asthenia
2065,0.0602679016844485,313217,Atrial fibrillation
1912,0.059081907516789,260315,Tuberculosis of lung with cavitation
1908,0.0575349896748912,260139,Acute bronchitis
10384,0.0575349896748912,437390,Hypoxemia
13715,0.0567316760167243,80180,Osteoarthritis
856,0.0563842898813934,194133,Low back pain
2575,0.05552126503627,36714126,Difficulty walking
10910,0.0533637029234616,439297,Nuclear senile cataract
570,0.0533637029234616,140648,Onychomycosis due to dermatophyte
