,11116,condition_concept_id,concept_name
2288,0.2356466462593271,320128,Essential hypertension
8931,0.200201576217376,432867,Hyperlipidemia
2039,0.1786318004978969,312648,Benign essential hypertension
13524,0.1778308175983724,77670,Chest pain
10910,0.1733339608474985,439297,Nuclear senile cataract
2036,0.1501622193289704,312437,Dyspnea
449,0.1499036342984152,138525,Pain in limb
1777,0.1431615026480867,254761,Cough
8178,0.1366779560283135,4272240,Malaise
1458,0.1338209067882772,200219,Abdominal pain
10499,0.1208411996448012,437827,Pure hypercholesterolemia
9070,0.1158397867367465,433316,Dizziness and giddiness
13864,0.114906357845962,81902,Urinary tract infectious disease
856,0.1102455203440044,194133,Low back pain
13842,0.1073912194982038,81611,Diverticular disease of colon
12281,0.1051621170604079,44784217,Cardiac arrhythmia
471,0.104947680693606,138825,Actinic keratosis
1908,0.1023302956282306,260139,Acute bronchitis
8507,0.101478857112988,4305080,Abnormal breathing
280,0.1009238453400892,135777,Neoplasm of uncertain behavior of skin
13478,0.1003057640475427,77234,Benign neoplasm of colon
2301,0.0997129105628552,320536,Electrocardiogram abnormal
2220,0.098751570441417,317576,Coronary arteriosclerosis
10992,0.0958404420564926,439777,Anemia
2259,0.0926743521701831,318800,Gastroesophageal reflux disease
4736,0.0918733692706586,40481919,Coronary atherosclerosis
3326,0.0917093885195748,375545,Cataract
7374,0.0896533221790631,4193704,Type 2 diabetes mellitus without complication
650,0.0882160337418302,141932,Senile hyperkeratosis
1541,0.0867183903259701,201072,Benign prostatic hypertrophy without outflow obstruction
1832,0.085753924621818,257011,Acute upper respiratory infection
6815,0.0855664173058986,4153380,Disorder of carotid artery
1793,0.0850114055329997,255573,Chronic obstructive lung disease
9164,0.0836806386684354,433595,Edema
12521,0.0810127979873419,45766714,Inflammatory dermatosis
7514,0.0806596086773153,4206148,Syncope and collapse
2065,0.0782945016905303,313217,Atrial fibrillation
13567,0.0778593220049619,78232,Shoulder joint pain
13715,0.0772542404245669,80180,Osteoarthritis
570,0.0769069722582831,140648,Onychomycosis due to dermatophyte
3218,0.0760113850792872,374375,Impacted cerumen
2276,0.0759309362980487,319843,Mitral valve disorder
2739,0.0749518171492076,37017182,Joint pain of pelvic region
6699,0.0744535679439915,4150062,Knee pain
3830,0.0735075251492775,381295,Senile cataract
11875,0.0732110984069338,443410,Infective pneumonia
2275,0.0731038802235329,319835,Congestive heart failure
4794,0.0716785090794971,40483107,Inflamed seborrheic keratosis
438,0.0715397561362724,138384,Acquired hypothyroidism
3598,0.0712181015860697,378253,Headache
