,11119,condition_concept_id,concept_name
13863,0.165378200079567,81893,Ulcerative colitis
2288,0.1458275840176952,320128,Essential hypertension
1458,0.142108208679419,200219,Abdominal pain
8931,0.1395116636319432,432867,Hyperlipidemia
2036,0.1327045049939661,312437,Dyspnea
449,0.1309500826645906,138525,Pain in limb
4543,0.1301781368396653,4043371,Inflammatory disorder of digestive tract
13524,0.1283535376171148,77670,Chest pain
8178,0.1261078770355141,4272240,Malaise
1123,0.125756992569639,196523,Diarrhea
1777,0.1197217797565871,254761,Cough
2039,0.1176164729613364,312648,Benign essential hypertension
10992,0.1141076283025853,439777,Anemia
13864,0.1120023215073347,81902,Urinary tract infectious disease
10910,0.109686484032559,439297,Nuclear senile cataract
856,0.1089145382076337,194133,Low back pain
13842,0.1032115903502421,81611,Diverticular disease of colon
9070,0.1021073795696566,433316,Dizziness and giddiness
2259,0.1019670257833066,318800,Gastroesophageal reflux disease
8507,0.0967037587951799,4305080,Abnormal breathing
12281,0.0945282751067543,44784217,Cardiac arrhythmia
9164,0.0931949141364288,433595,Edema
10499,0.0914404918070533,437827,Pure hypercholesterolemia
2301,0.0914404918070533,320536,Electrocardiogram abnormal
1908,0.0891948312254526,260139,Acute bronchitis
2739,0.0884228854005274,37017182,Joint pain of pelvic region
9947,0.0882825316141773,435796,Dehydration
6699,0.0859666941394016,4150062,Knee pain
13715,0.0857264992552422,80180,Osteoarthritis
1198,0.0836508566646259,197320,Acute renal failure syndrome
2220,0.0833904344530762,317576,Coronary arteriosclerosis
1793,0.0831596184124007,255573,Chronic obstructive lung disease
214,0.0827385570533506,134736,Backache
13478,0.0820367881216004,77234,Benign neoplasm of colon
13781,0.0809841347239751,80816,Degeneration of intervertebral disc
13567,0.0799314813263497,78232,Shoulder joint pain
1278,0.0797093626436026,197988,Generalized abdominal pain
11875,0.0788086510355494,443410,Infective pneumonia
1604,0.0785279434628493,201618,Disorder of intestine
2275,0.0783174127833242,319835,Congestive heart failure
13287,0.078293565793805,75860,Constipation
707,0.0772647593856989,192671,Gastrointestinal hemorrhage
4736,0.0767033442402987,40481919,Coronary atherosclerosis
3598,0.0764928135607737,378253,Headache
1947,0.0736155609405978,261880,Atelectasis
2320,0.0736155609405978,321052,Peripheral vascular disease
1832,0.0734090666620034,257011,Acute upper respiratory infection
7514,0.0722120230770973,4206148,Syncope and collapse
6815,0.0720716692907473,4153380,Disorder of carotid artery
2065,0.0715102541453471,313217,Atrial fibrillation
