,11200,condition_concept_id,concept_name
6682,0.3226864075441675,4149353,"Attention deficit hyperactivity disorder, predominantly inattentive type"
10661,0.2961123156819553,438409,Attention deficit hyperactivity disorder
8931,0.1546486772873579,432867,Hyperlipidemia
2288,0.1509013654425571,320128,Essential hypertension
8178,0.1278409848591672,4272240,Malaise
2036,0.1252466920435359,312437,Dyspnea
13524,0.1242378003930126,77670,Chest pain
1777,0.1227965266065507,254761,Cough
856,0.1161666671888261,194133,Low back pain
10910,0.1158784124315338,439297,Nuclear senile cataract
449,0.1150136481596567,138525,Pain in limb
11166,0.1109780815575634,440383,Depressive disorder
1458,0.1063660054408855,200219,Abdominal pain
2259,0.0965653436929448,318800,Gastroesophageal reflux disease
2039,0.0951240699064829,312648,Benign essential hypertension
10499,0.0945475603918982,437827,Pure hypercholesterolemia
13864,0.0936827961200211,81902,Urinary tract infectious disease
6148,0.093337964243426,4113821,Anxiety state
9070,0.0922415223335592,433316,Dizziness and giddiness
1700,0.0876294462168813,24134,Neck pain
13715,0.0867955835721578,80180,Osteoarthritis
10992,0.0867646819450042,439777,Anemia
3598,0.0848910260226037,378253,Headache
13567,0.0830173701002033,78232,Shoulder joint pain
650,0.0821432239837004,141932,Senile hyperkeratosis
214,0.0818643510710338,134736,Backache
2301,0.0805672046632181,320536,Electrocardiogram abnormal
10025,0.0786935487408177,436070,Vitamin D deficiency
8507,0.0785494213621715,4305080,Abnormal breathing
6699,0.078117039226233,4150062,Knee pain
1908,0.0779729118475868,260139,Acute bronchitis
5510,0.0755227464106016,4079750,Osteoarthritis of knee
280,0.0749462368960169,135777,Neoplasm of uncertain behavior of skin
471,0.0743697273814321,138825,Actinic keratosis
13781,0.0737932178668474,80816,Degeneration of intervertebral disc
9164,0.0729284535949703,433595,Edema
1832,0.0728385048067857,257011,Acute upper respiratory infection
13287,0.0712392561982535,75860,Constipation
9548,0.0701224815774493,434613,Generalized anxiety disorder
13842,0.0692038488783034,81611,Diverticular disease of colon
8244,0.0689130764040248,4282096,"Major depression, single episode"
12281,0.0684605048569385,44784217,Cardiac arrhythmia
10281,0.0683315314554676,436962,Insomnia
13478,0.0664427215558919,77234,Benign neoplasm of colon
10855,0.0662886411058361,439147,Amnesia
11742,0.0659953285345713,442588,Obstructive sleep apnea syndrome
10730,0.0657220846626609,438720,Mixed hyperlipidemia
1829,0.0647131930121376,257007,Allergic rhinitis
12521,0.0647131930121376,45766714,Inflammatory dermatosis
1793,0.0645690656334914,255573,Chronic obstructive lung disease
