,11217,condition_concept_id,concept_name
1222,0.3767539908016389,197500,Primary malignant neoplasm of colon
10992,0.1810981665433309,439777,Anemia
1458,0.1641642638339842,200219,Abdominal pain
2288,0.147860977435829,320128,Essential hypertension
13478,0.1452643220368054,77234,Benign neoplasm of colon
2036,0.1379936869195393,312437,Dyspnea
8931,0.1334124448941192,432867,Hyperlipidemia
13524,0.123730629763474,77670,Chest pain
8178,0.1235080593007006,4272240,Malaise
1604,0.122098446369802,201618,Disorder of intestine
10191,0.1178139649614131,436659,Iron deficiency anemia
1777,0.10755717613527,254761,Cough
13842,0.1073553359100066,81611,Diverticular disease of colon
707,0.1034581701125256,192671,Gastrointestinal hemorrhage
13864,0.1017517965645958,81902,Urinary tract infectious disease
449,0.0995817345525546,138525,Pain in limb
2301,0.092737692822271,320536,Electrocardiogram abnormal
7943,0.0919708003616959,4247719,Primary malignant neoplasm of ascending colon
10910,0.0888612572623001,439297,Nuclear senile cataract
2039,0.0882491884896731,312648,Benign essential hypertension
1270,0.088082260642593,197925,Hemorrhage of rectum and anus
10499,0.087470191869966,437827,Pure hypercholesterolemia
13287,0.0865877474017969,75860,Constipation
9070,0.0865428149417433,433316,Dizziness and giddiness
8507,0.0855783429363917,4305080,Abnormal breathing
856,0.0845396807767823,194133,Low back pain
12281,0.0840203496969776,44784217,Cardiac arrhythmia
1123,0.0829816875373681,196523,Diarrhea
9164,0.081831740146372,433595,Edema
1198,0.0812382189123094,197320,Acute renal failure syndrome
2259,0.0801253665984422,318800,Gastroesophageal reflux disease
1758,0.0767497145797115,254061,Pleural effusion
10725,0.0761538880295311,438699,Primary malignant neoplasm of rectosigmoid junction
1947,0.0757110524201021,261880,Atelectasis
10181,0.0719445194584026,436635,Primary malignant neoplasm of sigmoid colon
2065,0.0719273545529534,313217,Atrial fibrillation
2275,0.0716862365516155,319835,Congestive heart failure
800,0.0704788341535369,193518,Intestinal obstruction
13715,0.0704414150751438,80180,Osteoarthritis
1793,0.0699613154651213,255573,Chronic obstructive lung disease
9640,0.0696089122323966,434894,Acute posthemorrhagic anemia
4543,0.0690895811525919,4043371,Inflammatory disorder of digestive tract
1854,0.0689412008440763,257907,Disorder of lung
8920,0.0669539341216153,432837,Primary malignant neoplasm of cecum
9947,0.0667711388320351,435796,Dehydration
7043,0.0667525912934707,4168694,Lung field abnormal
11909,0.066549830922254,443530,Hematochezia
1278,0.0655395158056384,197988,Generalized abdominal pain
280,0.0648792898984608,135777,Neoplasm of uncertain behavior of skin
1981,0.0638743668171423,27674,Nausea and vomiting
