,11171,condition_concept_id,concept_name
2320,0.3520338041567909,321052,Peripheral vascular disease
2288,0.1624590503429883,320128,Essential hypertension
570,0.1589989451132179,140648,Onychomycosis due to dermatophyte
449,0.1543301729881167,138525,Pain in limb
8931,0.1521407175713863,432867,Hyperlipidemia
2036,0.1474737684732766,312437,Dyspnea
2158,0.1386922474554661,315558,Atherosclerosis of arteries of the extremities
13524,0.1378226635805449,77670,Chest pain
8178,0.1252583615554776,4272240,Malaise
1777,0.1229267100334141,254761,Cough
13864,0.1081383150787789,81902,Urinary tract infectious disease
9164,0.1058340089615872,433595,Edema
2039,0.1046472183901538,312648,Benign essential hypertension
856,0.1040766109418302,194133,Low back pain
1458,0.1031486902031826,200219,Abdominal pain
10992,0.1028515368035764,439777,Anemia
9070,0.0985127325639275,433316,Dizziness and giddiness
2301,0.0983267838107997,320536,Electrocardiogram abnormal
10499,0.0976978394987498,437827,Pure hypercholesterolemia
10910,0.0972384366969046,439297,Nuclear senile cataract
13693,0.0900247188917404,79908,Muscle weakness
8507,0.0893301456079983,4305080,Abnormal breathing
12281,0.086491692582312,44784217,Cardiac arrhythmia
13715,0.0834552262326212,80180,Osteoarthritis
2275,0.0813963321412117,319835,Congestive heart failure
2259,0.0788787318660205,318800,Gastroesophageal reflux disease
2220,0.076520546004266,317576,Coronary arteriosclerosis
2575,0.0759454814367789,36714126,Difficulty walking
4736,0.0746493092458585,40481919,Coronary atherosclerosis
2739,0.0745891493551407,37017182,Joint pain of pelvic region
6699,0.0744196078449359,4150062,Knee pain
13567,0.073827124072715,78232,Shoulder joint pain
1793,0.0735937766178095,255573,Chronic obstructive lung disease
2125,0.0731380198699472,314658,Cardiomegaly
214,0.0730359303584261,134736,Backache
2065,0.0729374869008878,313217,Atrial fibrillation
1908,0.0722064530773167,260139,Acute bronchitis
6815,0.0718254404361039,4153380,Disorder of carotid artery
10730,0.071282178392652,438720,Mixed hyperlipidemia
1198,0.0711381592603275,197320,Acute renal failure syndrome
5510,0.0708464749416957,4079750,Osteoarthritis of knee
10069,0.0708209525638154,436222,Altered mental status
280,0.0705930741898842,135777,Neoplasm of uncertain behavior of skin
81,0.0703414964650643,133299,Swelling of limb
3598,0.0697982344216124,378253,Headache
13287,0.069784472369563,75860,Constipation
7374,0.0676470625717025,4193704,Type 2 diabetes mellitus without complication
1832,0.0674968186426805,257011,Acute upper respiratory infection
650,0.0665515983728915,141932,Senile hyperkeratosis
1947,0.0655250591536557,261880,Atelectasis
