,11184,condition_concept_id,concept_name
6519,0.4742051091533138,4137430,Idiopathic thrombocytopenic purpura
8934,0.2593683439474282,432870,Thrombocytopenic disorder
2288,0.1467578634272458,320128,Essential hypertension
10992,0.1422048790396373,439777,Anemia
8931,0.1350718701657174,432867,Hyperlipidemia
2036,0.1298359381199677,312437,Dyspnea
13524,0.1227029292460478,77670,Chest pain
8178,0.1168599326152836,4272240,Malaise
1777,0.1158734526646351,254761,Cough
449,0.1025939148674438,138525,Pain in limb
1458,0.1018350841361757,200219,Abdominal pain
2039,0.0949297244816362,312648,Benign essential hypertension
13864,0.0907561554596618,81902,Urinary tract infectious disease
10499,0.0899973247283937,437827,Pure hypercholesterolemia
10910,0.0886314294121112,439297,Nuclear senile cataract
9164,0.0880243648270967,433595,Edema
1198,0.0876449494614627,197320,Acute renal failure syndrome
2301,0.0872655340958286,320536,Electrocardiogram abnormal
8507,0.0855202234139121,4305080,Abnormal breathing
856,0.0854443403407853,194133,Low back pain
9070,0.0837749127319955,433316,Dizziness and giddiness
12281,0.08081547288005,44784217,Cardiac arrhythmia
2275,0.0772489684430901,319835,Congestive heart failure
2259,0.0771730853699632,318800,Gastroesophageal reflux disease
11405,0.0753272123698898,441264,Primary thrombocytopenia
280,0.0712542056660722,135777,Neoplasm of uncertain behavior of skin
1758,0.0710265564466918,254061,Pleural effusion
2125,0.0693571288379021,314658,Cardiomegaly
650,0.0680492714919396,141932,Senile hyperkeratosis
1947,0.0677635843022391,261880,Atelectasis
471,0.0676877012291123,138825,Actinic keratosis
2065,0.0676877012291123,313217,Atrial fibrillation
11875,0.0657906244009421,443410,Infective pneumonia
81,0.0654112090353081,133299,Swelling of limb
1832,0.0653701663150915,257011,Acute upper respiratory infection
2220,0.0652170745907002,317576,Coronary arteriosclerosis
4736,0.0645006121577864,40481919,Coronary atherosclerosis
10191,0.0641970798652791,436659,Iron deficiency anemia
13715,0.0638392490711784,80180,Osteoarthritis
10461,0.0636096114845914,437663,Fever
1908,0.0629070676221234,260139,Acute bronchitis
1854,0.0629070676221234,257907,Disorder of lung
1793,0.062300003037109,255573,Chronic obstructive lung disease
13693,0.0615411723058409,79908,Muscle weakness
13567,0.0609341077208264,78232,Shoulder joint pain
3598,0.0609341077208264,378253,Headache
7043,0.0607823415745728,4168694,Lung field abnormal
13842,0.0607008687211564,81611,Diverticular disease of colon
2276,0.0606243228589608,319843,Mitral valve disorder
10730,0.0602511600626851,438720,Mixed hyperlipidemia
