,11148,condition_concept_id,concept_name
1599,0.2651978421732294,201606,Crohn's disease
1458,0.1712702618021571,200219,Abdominal pain
4543,0.1589567135680151,4043371,Inflammatory disorder of digestive tract
1123,0.1545323650683017,196523,Diarrhea
907,0.1524291586699488,194684,Crohn's disease of large bowel
2288,0.1390204926174995,320128,Essential hypertension
8931,0.133050287413067,432867,Hyperlipidemia
10992,0.1266003335761354,439777,Anemia
2036,0.1260139741364144,312437,Dyspnea
8178,0.1211098770042019,4272240,Malaise
13524,0.1183913014200407,77670,Chest pain
1604,0.1180181635947637,201618,Disorder of intestine
1777,0.1132739826733843,254761,Cough
13842,0.1065203341353002,81611,Diverticular disease of colon
449,0.1064508910111757,138525,Pain in limb
13864,0.1063442802039537,81902,Urinary tract infectious disease
1010,0.1059375663384892,195585,Crohn's disease of small intestine
2259,0.097388972397305,318800,Gastroesophageal reflux disease
856,0.0959497264998079,194133,Low back pain
10910,0.0947770076203658,439297,Nuclear senile cataract
1278,0.0937228381614478,197988,Generalized abdominal pain
10499,0.0937108995481457,437827,Pure hypercholesterolemia
9070,0.0932311509156467,433316,Dizziness and giddiness
2039,0.0880072213617682,312648,Benign essential hypertension
2301,0.0876340835364912,320536,Electrocardiogram abnormal
1981,0.0872703191830349,27674,Nausea and vomiting
1198,0.0872609457112142,197320,Acute renal failure syndrome
9947,0.0872076403076032,435796,Dehydration
13287,0.0849581665491036,75860,Constipation
8507,0.0845956755306639,4305080,Abnormal breathing
13478,0.0845423701270529,77234,Benign neoplasm of colon
12281,0.0817704891392807,44784217,Cardiac arrhythmia
707,0.0811308242959487,192671,Gastrointestinal hemorrhage
9164,0.0805444648562276,433595,Edema
13715,0.0761934949367593,80180,Osteoarthritis
1270,0.0740412056156851,197925,Hemorrhage of rectum and anus
1908,0.0713226300315238,260139,Acute bronchitis
3598,0.0705230489773588,378253,Headache
214,0.0702032165556928,134736,Backache
1537,0.0697234679231937,201061,Diaphragmatic hernia
1947,0.0691371084834727,261880,Atelectasis
10461,0.0684504721626638,437663,Fever
10191,0.0681776112184746,436659,Iron deficiency anemia
1793,0.0675912517787535,255573,Chronic obstructive lung disease
1832,0.0674288233244151,257011,Acute upper respiratory infection
800,0.0673212813414416,193518,Intestinal obstruction
10503,0.0661383195287325,437833,Hypokalemia
13567,0.0660453950740344,78232,Shoulder joint pain
2270,0.0658694645712987,31967,Nausea
280,0.0658321734595904,135777,Neoplasm of uncertain behavior of skin
