,11121,condition_concept_id,concept_name
32,0.4380026748970614,132702,Erythema multiforme
632,0.2044031440782421,141651,Stevens-Johnson syndrome
544,0.1575491329917929,140214,Eruption
2288,0.1267061810304366,320128,Essential hypertension
2036,0.1236496722775094,312437,Dyspnea
8931,0.1228160789812565,432867,Hyperlipidemia
1777,0.1172587903395707,254761,Cough
12521,0.1147580104508121,45766714,Inflammatory dermatosis
8178,0.1144801460187278,4272240,Malaise
13524,0.1122572305620535,77670,Chest pain
449,0.110867908401632,138525,Pain in limb
13864,0.1064220774882834,81902,Urinary tract infectious disease
1458,0.1011426532786818,200219,Abdominal pain
280,0.0991976022540918,135777,Neoplasm of uncertain behavior of skin
10992,0.0989197378220075,439777,Anemia
10910,0.0897502115632259,439297,Nuclear senile cataract
2301,0.088916618266973,320536,Electrocardiogram abnormal
1198,0.086971567242383,197320,Acute renal failure syndrome
10461,0.0860494586849389,437663,Fever
9164,0.0858601095140458,433595,Edema
9070,0.0836371940573715,433316,Dizziness and giddiness
2039,0.0825257363290344,312648,Benign essential hypertension
856,0.0822478718969501,194133,Low back pain
10499,0.0819700074648658,437827,Pure hypercholesterolemia
8507,0.0778020409836014,4305080,Abnormal breathing
12281,0.07641271882318,44784217,Cardiac arrhythmia
650,0.0756786770193274,141932,Senile hyperkeratosis
13715,0.0751180942265916,80180,Osteoarthritis
2259,0.0747455322306742,318800,Gastroesophageal reflux disease
13567,0.0739119389344213,78232,Shoulder joint pain
13693,0.0730783456381685,79908,Muscle weakness
471,0.0725226167739999,138825,Actinic keratosis
570,0.0702997013173255,140648,Onychomycosis due to dermatophyte
13287,0.0700728490919698,75860,Constipation
1832,0.0692319749028662,257011,Acute upper respiratory infection
9947,0.0689103791569041,435796,Dehydration
1947,0.0680767858606512,261880,Atelectasis
5510,0.0680767858606512,4079750,Osteoarthritis of knee
2275,0.0677989214285669,319835,Congestive heart failure
1908,0.0675210569964826,260139,Acute bronchitis
6699,0.0669653281323141,4150062,Knee pain
1758,0.0666874637002298,254061,Pleural effusion
1793,0.0664095992681455,255573,Chronic obstructive lung disease
1123,0.0664095992681455,196523,Diarrhea
10306,0.0664095992681455,437113,Asthenia
81,0.0658538704039769,133299,Swelling of limb
2065,0.0652981415398083,313217,Atrial fibrillation
10730,0.065020277107724,438720,Mixed hyperlipidemia
45,0.0641866838114711,132797,Sepsis
3598,0.0627973616510497,378253,Headache
