,11118,condition_concept_id,concept_name
13778,0.4902968242146684,80809,Rheumatoid arthritis
2288,0.1345406054296847,320128,Essential hypertension
8931,0.1325682572317346,432867,Hyperlipidemia
449,0.126999981526546,138525,Pain in limb
13715,0.1245183024819023,80180,Osteoarthritis
2036,0.1206860619904251,312437,Dyspnea
8178,0.1170901344831867,4272240,Malaise
13524,0.1140955326460551,77670,Chest pain
1777,0.1118946806934644,254761,Cough
856,0.1075891888955001,194133,Low back pain
10992,0.1029229016954717,439777,Anemia
13567,0.0999764059119486,78232,Shoulder joint pain
13864,0.0973666525036853,81902,Urinary tract infectious disease
5510,0.0970299101284255,4079750,Osteoarthritis of knee
1458,0.0965608761057422,200219,Abdominal pain
10910,0.0937105924294362,439297,Nuclear senile cataract
6699,0.0924838880624184,4150062,Knee pain
9164,0.090487486837664,433595,Edema
10499,0.0901266914356,437827,Pure hypercholesterolemia
2039,0.0893569945778633,312648,Benign essential hypertension
2259,0.0856167489097993,318800,Gastroesophageal reflux disease
9070,0.0844140975695858,433316,Dizziness and giddiness
1700,0.0813473366520414,24134,Neck pain
214,0.0799041550437852,134736,Backache
2739,0.0788698748912016,37017182,Joint pain of pelvic region
2301,0.0779438333592372,320536,Electrocardiogram abnormal
8507,0.0758752730540699,4305080,Abnormal breathing
13076,0.0758391935138635,73553,Arthropathy
13693,0.0752258413303547,79908,Muscle weakness
13781,0.0733617317530237,80816,Degeneration of intervertebral disc
10025,0.0721711069262124,436070,Vitamin D deficiency
81,0.0713653305282693,133299,Swelling of limb
1908,0.0702468647818708,260139,Acute bronchitis
12281,0.0697898572725896,44784217,Cardiac arrhythmia
3598,0.0690802929818636,378253,Headache
570,0.0673605015653583,140648,Onychomycosis due to dermatophyte
13779,0.0661291179685161,80813,Lumbosacral spondylosis without myelopathy
13287,0.0650130147116635,75860,Constipation
1793,0.0646064299962694,255573,Chronic obstructive lung disease
1832,0.0642851212832814,257011,Acute upper respiratory infection
13842,0.0639575692405094,81611,Diverticular disease of colon
13463,0.0637877274405536,77074,Joint pain
280,0.0636322824106965,135777,Neoplasm of uncertain behavior of skin
13754,0.0630355708978921,80502,Osteoporosis
650,0.0629749131121935,141932,Senile hyperkeratosis
2320,0.0624897636374936,321052,Peripheral vascular disease
13517,0.0621984934552526,77646,Disorder of bone and articular cartilage
13016,0.0620043885410174,72990,Localized osteoarthrosis uncertain if primary OR secondary
10730,0.061359271377693,438720,Mixed hyperlipidemia
2575,0.0608060517611947,36714126,Difficulty walking
