,11201,condition_concept_id,concept_name
10975,0.2501731382784843,439727,Human immunodeficiency virus infection
7841,0.1741019772995734,4241530,Asymptomatic human immunodeficiency virus infection
2288,0.1709137527055979,320128,Essential hypertension
8931,0.1681900275628793,432867,Hyperlipidemia
13524,0.1613807147060825,77670,Chest pain
2036,0.1402718448500126,312437,Dyspnea
1777,0.137548119707294,254761,Cough
449,0.1321006694218566,138525,Pain in limb
2039,0.1280150817077785,312648,Benign essential hypertension
1458,0.1280150817077785,200219,Abdominal pain
8178,0.1273341504220989,4272240,Malaise
13864,0.112353662137146,81902,Urinary tract infectious disease
856,0.1069062118517086,194133,Low back pain
10992,0.106225280566029,439777,Anemia
10910,0.1055443492803493,439297,Nuclear senile cataract
10499,0.10418248670899,437827,Pure hypercholesterolemia
8507,0.1007778302805916,4305080,Abnormal breathing
9070,0.0912447922810762,433316,Dizziness and giddiness
12281,0.0905638609953965,44784217,Cardiac arrhythmia
2220,0.0892942408284135,317576,Coronary arteriosclerosis
11875,0.0892019984240371,443410,Infective pneumonia
2259,0.0857973419956388,318800,Gastroesophageal reflux disease
1793,0.0857973419956388,255573,Chronic obstructive lung disease
7374,0.0857973419956388,4193704,Type 2 diabetes mellitus without complication
1541,0.0846119179946096,201072,Benign prostatic hypertrophy without outflow obstruction
1198,0.0837545481385998,197320,Acute renal failure syndrome
2301,0.0837545481385998,320536,Electrocardiogram abnormal
9164,0.0823926855672404,433595,Edema
214,0.0817117542815607,134736,Backache
3598,0.0817117542815607,378253,Headache
1700,0.0817117542815607,24134,Neck pain
13567,0.0803498917102014,78232,Shoulder joint pain
6699,0.078988029138842,4150062,Knee pain
13478,0.0776261665674827,77234,Benign neoplasm of colon
4736,0.076945235281803,40481919,Coronary atherosclerosis
1854,0.076945235281803,257907,Disorder of lung
280,0.0762643039961234,135777,Neoplasm of uncertain behavior of skin
2739,0.0762643039961234,37017182,Joint pain of pelvic region
1123,0.0762643039961234,196523,Diarrhea
1832,0.0755566653163499,257011,Acute upper respiratory infection
13842,0.0748697865407467,81611,Diverticular disease of colon
1908,0.0742215101390843,260139,Acute bronchitis
4543,0.0721787162820453,4043371,Inflammatory disorder of digestive tract
11948,0.0714977849963657,443597,Chronic kidney disease stage 3
2275,0.070816853710686,319835,Congestive heart failure
471,0.0701359224250063,138825,Actinic keratosis
2320,0.0701359224250063,321052,Peripheral vascular disease
570,0.0701359224250063,140648,Onychomycosis due to dermatophyte
4804,0.0694549911393266,40483287,Disorder of kidney and/or ureter
12882,0.0694549911393266,46271022,Chronic kidney disease
