,11199,condition_concept_id,concept_name
10513,0.2339033650382429,437851,Open angle with borderline intraocular pressure
10910,0.22907136307318,439297,Nuclear senile cataract
2288,0.1851632002016137,320128,Essential hypertension
8931,0.1770220987337787,432867,Hyperlipidemia
6052,0.147509727600812,4109420,Open-angle glaucoma - borderline
13524,0.1343363234699954,77670,Chest pain
1777,0.1331220851129309,254761,Cough
2036,0.1283058779382658,312437,Dyspnea
449,0.1274339081113806,138525,Pain in limb
856,0.1161797928690582,194133,Low back pain
10499,0.1152181812842688,437827,Pure hypercholesterolemia
2039,0.1133968237486721,312648,Benign essential hypertension
9736,0.1121636448497758,435262,Primary open angle glaucoma
8178,0.1101534219626878,4272240,Malaise
3827,0.1085343254022932,381290,Ocular hypertension
1458,0.1058343190818545,200219,Abdominal pain
9070,0.1008225298899441,433316,Dizziness and giddiness
650,0.098156033664022,141932,Senile hyperkeratosis
13864,0.096743829905308,81902,Urinary tract infectious disease
3617,0.0957556683669327,378427,Tear film insufficiency
280,0.0950813827587231,135777,Neoplasm of uncertain behavior of skin
2259,0.0901551606993575,318800,Gastroesophageal reflux disease
2301,0.0900125488117828,320536,Electrocardiogram abnormal
471,0.0893117132499872,138825,Actinic keratosis
10992,0.0886149523135509,439777,Anemia
5907,0.0880885107656657,4102183,Borderline glaucoma
2297,0.0879791424386915,320420,Vitreous degeneration
1832,0.0859034840910372,257011,Acute upper respiratory infection
13567,0.0841084166661908,78232,Shoulder joint pain
10730,0.0833586856000839,438720,Mixed hyperlipidemia
1908,0.0832731184675391,260139,Acute bronchitis
5510,0.0832242229632277,4079750,Osteoarthritis of knee
6699,0.082918626061282,4150062,Knee pain
13715,0.0823399280763516,80180,Osteoarthritis
13842,0.0811520760714564,81611,Diverticular disease of colon
9164,0.078501732171826,433595,Edema
8507,0.0773934340741027,4305080,Abnormal breathing
12281,0.0765336881232953,44784217,Cardiac arrhythmia
570,0.0759958375758708,140648,Onychomycosis due to dermatophyte
13478,0.0737955398818613,77234,Benign neoplasm of colon
10025,0.0736773757464423,436070,Vitamin D deficiency
12521,0.0730213610635987,45766714,Inflammatory dermatosis
3598,0.0723368240032402,378253,Headache
214,0.0723286747525217,134736,Backache
1700,0.0721371673606357,24134,Neck pain
7374,0.0716156153146482,4193704,Type 2 diabetes mellitus without complication
3218,0.0705032425915657,374375,Impacted cerumen
4794,0.0698553771594407,40483107,Inflamed seborrheic keratosis
3326,0.067047960286899,375545,Cataract
13781,0.0668075573907017,80816,Degeneration of intervertebral disc
