,11154,condition_concept_id,concept_name
1829,0.5137895225712319,257007,Allergic rhinitis
8931,0.1587560067570756,432867,Hyperlipidemia
2288,0.1587058476737256,320128,Essential hypertension
1777,0.1568951047647888,254761,Cough
2036,0.1240609688038461,312437,Dyspnea
13524,0.1229649928326475,77670,Chest pain
10910,0.1187867411895883,439297,Nuclear senile cataract
449,0.1171741266598842,138525,Pain in limb
8178,0.11045030153681,4272240,Malaise
856,0.1079674269109825,194133,Low back pain
1832,0.1022847497959513,257011,Acute upper respiratory infection
2039,0.1018730982839515,312648,Benign essential hypertension
10499,0.1004887075834901,437827,Pure hypercholesterolemia
1458,0.0992397464080738,200219,Abdominal pain
2259,0.0991920952788913,318800,Gastroesophageal reflux disease
1908,0.0981813897493878,260139,Acute bronchitis
9070,0.0961875661862233,433316,Dizziness and giddiness
650,0.0907157022626999,141932,Senile hyperkeratosis
13864,0.0906474954302103,81902,Urinary tract infectious disease
1902,0.0897821841039923,260123,Acute sinusitis
280,0.0849845349199896,135777,Neoplasm of uncertain behavior of skin
1812,0.0845617321981795,256439,Allergic rhinitis due to pollen
471,0.0827574716192474,138825,Actinic keratosis
13715,0.0810415195014593,80180,Osteoarthritis
8507,0.0779798189301552,4305080,Abnormal breathing
2301,0.0779171200759676,320536,Electrocardiogram abnormal
13567,0.0778870246259576,78232,Shoulder joint pain
10992,0.0776111496675323,439777,Anemia
6699,0.0774431167383096,4150062,Knee pain
5510,0.0749251307541371,4079750,Osteoarthritis of knee
10730,0.0745614773998492,438720,Mixed hyperlipidemia
3218,0.0745389058123417,374375,Impacted cerumen
13842,0.0738238303231593,81611,Diverticular disease of colon
9164,0.0727131151783999,433595,Edema
12521,0.071750060778079,45766714,Inflammatory dermatosis
3598,0.0708823086361231,378253,Headache
1700,0.0698841428774571,24134,Neck pain
214,0.0687931828145935,134736,Backache
3617,0.0685263045119569,378427,Tear film insufficiency
10025,0.0683492749269456,436070,Vitamin D deficiency
12281,0.0675442216391773,44784217,Cardiac arrhythmia
4794,0.0645146130048342,40483107,Inflamed seborrheic keratosis
1793,0.0644519141506467,255573,Chronic obstructive lung disease
13781,0.064268833496419,80816,Degeneration of intervertebral disc
13478,0.0640857528421913,77234,Benign neoplasm of colon
13287,0.0630238600805505,75860,Constipation
2739,0.0629195541543026,37017182,Joint pain of pelvic region
570,0.0628994905209626,140648,Onychomycosis due to dermatophyte
2297,0.0596262587603763,320420,Vitreous degeneration
1833,0.0589887341641858,257012,Chronic sinusitis
