,11127,condition_concept_id,concept_name
437,0.4042775297243213,138379,"Chronic lymphoid leukemia, disease"
5539,0.2039098731084892,4082311,B-cell chronic lymphocytic leukemia
10656,0.1944486324335297,438398,Leukocytosis
10992,0.150102017382976,439777,Anemia
2288,0.1400300743036976,320128,Essential hypertension
8243,0.139896030045295,4281826,Lymphocytosis
8931,0.1361215590789031,432867,Hyperlipidemia
2036,0.1344679564837977,312437,Dyspnea
1777,0.1240953583872275,254761,Cough
8178,0.1225169195464451,4272240,Malaise
13524,0.1221411007748302,77670,Chest pain
449,0.108912280013987,138525,Pain in limb
1458,0.1014710683360128,200219,Abdominal pain
10910,0.0992161557063236,439297,Nuclear senile cataract
856,0.092676909080225,194133,Low back pain
13864,0.0916997802740264,81902,Urinary tract infectious disease
8507,0.0889938851183994,4305080,Abnormal breathing
10499,0.0885429025924615,437827,Pure hypercholesterolemia
2301,0.0868892999973561,320536,Electrocardiogram abnormal
2039,0.0868892999973561,312648,Benign essential hypertension
2139,0.0849945121460595,315085,Lymphadenopathy
9070,0.084559223613344,433316,Dizziness and giddiness
280,0.0838827498244372,135777,Neoplasm of uncertain behavior of skin
650,0.0812034991154592,141932,Senile hyperkeratosis
9164,0.0798990708453197,433595,Edema
471,0.0771931756896927,138825,Actinic keratosis
8934,0.07636637439214,432870,Thrombocytopenic disorder
2259,0.0761408831291711,318800,Gastroesophageal reflux disease
8840,0.0752084641855707,432571,Malignant lymphoma
1908,0.0737356429908359,260139,Acute bronchitis
12281,0.0720068766414076,44784217,Cardiac arrhythmia
13842,0.0715743260177343,81611,Diverticular disease of colon
1758,0.0711049115895319,254061,Pleural effusion
1854,0.0693761452401035,257907,Disorder of lung
11875,0.0692258177314576,443410,Infective pneumonia
13715,0.0689206168963141,80180,Osteoarthritis
1832,0.0687689763750901,257011,Acute upper respiratory infection
1198,0.0674218876277062,197320,Acute renal failure syndrome
1947,0.0669709051017684,261880,Atelectasis
7043,0.0661441038042157,4168694,Lung field abnormal
2275,0.0647159924720792,319835,Congestive heart failure
2065,0.0644905012091103,313217,Atrial fibrillation
1793,0.0642650099461414,255573,Chronic obstructive lung disease
13567,0.0638891911745265,78232,Shoulder joint pain
6699,0.0635133724029117,4150062,Knee pain
10461,0.0630824568291896,437663,Fever
214,0.062536243596713,134736,Backache
570,0.0623107523337441,140648,Onychomycosis due to dermatophyte
5510,0.0617094422991603,4079750,Osteoarthritis of knee
2125,0.0611832960188995,314658,Cardiomegaly
