,11143,condition_concept_id,concept_name
1392,0.6875605245232405,199074,Acute pancreatitis
1458,0.2797920151842696,200219,Abdominal pain
13524,0.1480651175245222,77670,Chest pain
1210,0.1290329786518498,197381,Epigastric pain
12169,0.1268463369028978,444367,Cholelithiasis without obstruction
2288,0.1225446894483434,320128,Essential hypertension
1278,0.1140038687491608,197988,Generalized abdominal pain
1981,0.1085453738951351,27674,Nausea and vomiting
2036,0.1041079088627485,312437,Dyspnea
1198,0.0977077006873741,197320,Acute renal failure syndrome
1316,0.0859847063158968,198263,Right upper quadrant pain
8931,0.0837172958819074,432867,Hyperlipidemia
8178,0.0834439201558236,4272240,Malaise
13864,0.0822860935512332,81902,Urinary tract infectious disease
10992,0.0758698044507951,439777,Anemia
1947,0.071286740807625,261880,Atelectasis
9947,0.0706676251926704,435796,Dehydration
1758,0.0701289142030346,254061,Pleural effusion
8507,0.0692123014744006,4305080,Abnormal breathing
1777,0.0690997349989543,254761,Cough
741,0.0680049867897519,192963,Disorder of pancreas
2301,0.0660523996993728,320536,Electrocardiogram abnormal
2039,0.0658272667484802,312648,Benign essential hypertension
4543,0.0652644343712488,4043371,Inflammatory disorder of digestive tract
1540,0.0650834030004221,201070,Cholelithiasis AND cholecystitis without obstruction
1266,0.0646542453848981,197917,Disorder of biliary tract
12281,0.0645488332059117,44784217,Cardiac arrhythmia
2275,0.0640583649914672,319835,Congestive heart failure
2259,0.0640181626788078,318800,Gastroesophageal reflux disease
13842,0.0621441122905571,81611,Diverticular disease of colon
1123,0.0613326481931607,196523,Diarrhea
449,0.0613085268055651,138525,Pain in limb
45,0.0610029892293538,132797,Sepsis
2270,0.0579833279516043,31967,Nausea
11875,0.0579315325421766,443410,Infective pneumonia
2065,0.057248093226967,313217,Atrial fibrillation
738,0.0567656654750544,192956,Cholecystitis
13287,0.0564422967149552,75860,Constipation
2220,0.0551526968906014,317576,Coronary arteriosclerosis
856,0.0548037926172763,194133,Low back pain
9070,0.0536620469377497,433316,Dizziness and giddiness
10503,0.0530844707572039,437833,Hypokalemia
1793,0.0528499602220301,255573,Chronic obstructive lung disease
2125,0.0521504399817568,314658,Cardiomegaly
11433,0.0515634862169297,441408,Vomiting
10499,0.051410717428824,437827,Pure hypercholesterolemia
4804,0.0506307925632319,40483287,Disorder of kidney and/or ureter
1366,0.0499237763944978,198809,Acute cholecystitis
4736,0.0495292491963647,40481919,Coronary atherosclerosis
7043,0.0488940526563464,4168694,Lung field abnormal
