,11158,condition_concept_id,concept_name
2052,0.6164452823440181,312939,Thromboangiitis obliterans
2288,0.1284454347732236,320128,Essential hypertension
2320,0.1260579731603385,321052,Peripheral vascular disease
2036,0.1231930192248762,312437,Dyspnea
449,0.1217605422571451,138525,Pain in limb
8931,0.1179406036765288,432867,Hyperlipidemia
6815,0.1131656804507584,4153380,Disorder of carotid artery
13524,0.1112557111604502,77670,Chest pain
1777,0.1002733877411783,254761,Cough
570,0.0978859261282931,140648,Onychomycosis due to dermatophyte
8178,0.0935884952250998,4272240,Malaise
1458,0.0931110029025227,200219,Abdominal pain
2039,0.0912010336122145,312648,Benign essential hypertension
10499,0.0902460489670605,437827,Pure hypercholesterolemia
9164,0.0859486180638671,433595,Edema
10992,0.0859486180638671,439777,Anemia
8507,0.0854711257412901,4305080,Abnormal breathing
2158,0.0854711257412901,315558,Atherosclerosis of arteries of the extremities
12281,0.084993633418713,44784217,Cardiac arrhythmia
3866,0.0842910085615261,381591,Cerebrovascular disease
9070,0.0821286794832508,433316,Dizziness and giddiness
856,0.0783087409026345,194133,Low back pain
10910,0.0778312485800574,439297,Nuclear senile cataract
1793,0.0773537562574804,255573,Chronic obstructive lung disease
2301,0.0759212792897493,320536,Electrocardiogram abnormal
4736,0.072101340709133,40481919,Coronary atherosclerosis
13864,0.0716238483865559,81902,Urinary tract infectious disease
2220,0.0698411213795502,317576,Coronary arteriosclerosis
2575,0.0692363867736707,36714126,Difficulty walking
2275,0.0687588944510937,319835,Congestive heart failure
81,0.0682814021285166,133299,Swelling of limb
1198,0.0673264174833626,197320,Acute renal failure syndrome
7043,0.0668489251607855,4168694,Lung field abnormal
2125,0.0654164481930544,314658,Cardiomegaly
2259,0.0639839712253233,318800,Gastroesophageal reflux disease
2065,0.0639839712253233,313217,Atrial fibrillation
13693,0.0635064789027462,79908,Muscle weakness
13715,0.0616528519764305,80180,Osteoarthritis
2276,0.0611711890703646,319843,Mitral valve disorder
13842,0.0611711890703646,81611,Diverticular disease of colon
6650,0.0596865403221299,4147185,Cardiovascular symptoms
6699,0.0582540633543988,4150062,Knee pain
11875,0.0568215863866677,443410,Infective pneumonia
10069,0.0568215863866677,436222,Altered mental status
1908,0.0568215863866677,260139,Acute bronchitis
13781,0.0563440940640906,80816,Degeneration of intervertebral disc
1758,0.0558666017415136,254061,Pleural effusion
2739,0.0558666017415136,37017182,Joint pain of pelvic region
1947,0.0558666017415136,261880,Atelectasis
7514,0.0553891094189366,4206148,Syncope and collapse
