,11182,condition_concept_id,concept_name
8902,0.7883776658819255,432791,Angioedema
11846,0.1885834582183468,443257,Swelling / lump finding
2288,0.1409268573687378,320128,Essential hypertension
1803,0.1396790445418306,255919,Finding of head and neck region
9784,0.134904559910513,43530807,Allergic disposition
2036,0.110443621019892,312437,Dyspnea
8931,0.104665752692333,432867,Hyperlipidemia
13524,0.0951023844260285,77670,Chest pain
1777,0.07458099002125,254761,Cough
10499,0.0709947269213858,437827,Pure hypercholesterolemia
9164,0.0706626655232502,433595,Edema
8507,0.0703970164047417,4305080,Abnormal breathing
2039,0.06767411294003,312648,Benign essential hypertension
10992,0.0664122796271148,439777,Anemia
13864,0.0652168585938268,81902,Urinary tract infectious disease
1458,0.0643534989586743,200219,Abdominal pain
8178,0.0642206743994201,4272240,Malaise
449,0.0620290691717253,138525,Pain in limb
2301,0.0616970077735897,320536,Electrocardiogram abnormal
2063,0.0614989750069067,31317,Dysphagia
1198,0.0568489113608103,197320,Acute renal failure syndrome
2259,0.0556534903275222,318800,Gastroesophageal reflux disease
12281,0.0548565429719968,44784217,Cardiac arrhythmia
856,0.0543252447349799,194133,Low back pain
9070,0.0531298237016919,433316,Dizziness and giddiness
1947,0.0514031044313869,261880,Atelectasis
4537,0.050289711141778,4042836,Disorder of head
13715,0.0494403524565328,80180,Osteoarthritis
10910,0.0469534816963702,439297,Nuclear senile cataract
7374,0.0457580606630821,4193704,Type 2 diabetes mellitus without complication
2275,0.0452267624260652,319835,Congestive heart failure
544,0.0449611133075567,140214,Eruption
2220,0.0448848728263916,317576,Coronary arteriosclerosis
2125,0.0444962273501669,314658,Cardiomegaly
2268,0.0442969905112856,319049,Acute respiratory failure
1793,0.0438985168335229,255573,Chronic obstructive lung disease
3598,0.0431679817576246,378253,Headache
5510,0.041640499326201,4079750,Osteoarthritis of knee
11875,0.0414412624873196,443410,Infective pneumonia
12521,0.0406443151317943,45766714,Inflammatory dermatosis
1758,0.0405779028521672,254061,Pleural effusion
2065,0.0405779028521672,313217,Atrial fibrillation
1908,0.04051149057254,260139,Acute bronchitis
6699,0.0399801923355231,4150062,Knee pain
10730,0.0396481309373875,438720,Mixed hyperlipidemia
7043,0.0395817186577604,4168694,Lung field abnormal
9947,0.0395153063781333,435796,Dehydration
9205,0.0391832449799977,433736,Obesity
1832,0.0390565385937109,257011,Acute upper respiratory infection
4736,0.0390504204207435,40481919,Coronary atherosclerosis
