,11145,condition_concept_id,concept_name
1556,0.7639987722702531,201214,Toxic shock syndrome
45,0.2374707770886079,132797,Sepsis
1198,0.1838483435524706,197320,Acute renal failure syndrome
1087,0.1729830729667646,196236,Septic shock
9865,0.1225655623683137,435517,Acidosis
10461,0.1081815809223712,437663,Fever
2268,0.1034146932482647,319049,Acute respiratory failure
9947,0.1034146932482647,435796,Dehydration
2205,0.0919241717762353,317002,Low blood pressure
12086,0.0772725578016937,444044,Acute tubular necrosis
1758,0.0766034764801961,254061,Pleural effusion
3134,0.0746972360538301,37394658,Severe sepsis
4916,0.073274202081892,40489908,Sepsis due to Streptococcus
10992,0.0727733026561863,439777,Anemia
8507,0.0689431288321765,4305080,Abnormal breathing
12092,0.0656816741314396,444070,Tachycardia
10656,0.0651129550081667,438398,Leukocytosis
9863,0.0651129550081667,435515,Hypo-osmolality and or hyponatremia
98,0.0644453808236596,133566,Necrotizing fasciitis
10069,0.0612827811841568,436222,Altered mental status
2275,0.0612827811841568,319835,Congestive heart failure
2036,0.0612827811841568,312437,Dyspnea
10384,0.0612827811841568,437390,Hypoxemia
1655,0.0600070793867557,201965,Shock
2998,0.0579544183512703,372887,Disorder of brain
1947,0.057452607360147,261880,Atelectasis
2065,0.057452607360147,313217,Atrial fibrillation
8046,0.0550400686712432,4256228,Respiratory failure
8178,0.0536224335361372,4272240,Malaise
12882,0.0536224335361372,46271022,Chronic kidney disease
13524,0.0536224335361372,77670,Chest pain
2301,0.0536224335361372,320536,Electrocardiogram abnormal
12281,0.0536224335361372,44784217,Cardiac arrhythmia
38,0.0506659312839495,132736,Bacteremia
449,0.0497922597121274,138525,Pain in limb
7043,0.0497922597121274,4168694,Lung field abnormal
1458,0.0497922597121274,200219,Abdominal pain
13864,0.0497922597121274,81902,Urinary tract infectious disease
4891,0.0486563508464515,40487616,Sepsis due to Streptococcus pyogenes
6298,0.0477016999181832,4120302,Streptococcus pyogenes infection
10463,0.0463635346810162,437677,Abnormal findings on diagnostic imaging of lung
10306,0.0459620858881176,437113,Asthenia
544,0.0459620858881176,140214,Eruption
13693,0.0459620858881176,79908,Muscle weakness
1854,0.0459620858881176,257907,Disorder of lung
12884,0.0432457682416911,46271075,Acute hypoxemic respiratory failure
817,0.0424999067909315,193688,Clostridioides difficile infection
4736,0.0421319120641078,40481919,Coronary atherosclerosis
13386,0.0421319120641078,764123,Atherosclerosis of coronary artery without angina pectoris
11608,0.038301738240098,442068,Cellulitis and abscess of forearm
