,11158,condition_concept_id,concept_name
2132,0.5263817158021248,312939,Thromboangiitis obliterans
2406,0.1361442985466371,321052,Peripheral vascular disease
8163,0.1251729631326224,4209423,Nicotine dependence
2115,0.1191885983613417,312437,Dyspnea
1854,0.1091624700401196,254761,Cough
14626,0.0957498363404921,77670,Chest pain
9724,0.0947524422119453,432867,Hyperlipidemia
900,0.0892667745049379,194133,Low back pain
7103,0.0885373028896822,4144111,Gastroesophageal reflux disease without esophagitis
11897,0.0867732891835709,439777,Anemia
2387,0.0867732891835709,320536,Electrocardiogram abnormal
2374,0.0862745921192975,320128,Essential hypertension
1524,0.0855189857457158,200219,Abdominal pain
3776,0.0852771979907507,378253,Headache
464,0.0852771979907507,138525,Pain in limb
1870,0.0837811067979305,255573,Chronic obstructive lung disease
8875,0.0830037214590771,4272240,Malaise
10904,0.0817863185408369,436096,Chronic pain
14978,0.0812876214765636,81902,Urinary tract infectious disease
9866,0.0799854043151106,433316,Dizziness and giddiness
12544,0.0797915302837434,442077,Anxiety disorder
224,0.0753032567052828,134736,Backache
2241,0.0733084684481892,315558,Atherosclerosis of arteries of the extremities
8950,0.071812377255369,4282096,"Major depression, single episode"
154,0.0708149831268222,134057,Disorder of cardiovascular system
11378,0.0699243471685558,437833,Hypokalemia
14669,0.0699243471685558,78232,Shoulder joint pain
3562,0.0694212943112281,376208,Disorder of soft tissue
14482,0.0689182414539004,764123,Atherosclerosis of coronary artery without angina pectoris
11332,0.0688201948697286,437663,Fever
9963,0.0678228007411819,433595,Edema
1989,0.0674090828819171,260139,Acute bronchitis
2345,0.0673241036769085,318800,Gastroesophageal reflux disease
10930,0.0669060300245894,436222,Altered mental status
11374,0.0668254066126351,437827,Pure hypercholesterolemia
14384,0.0668254066126351,75860,Constipation
2060,0.0664029771672617,27674,Nausea and vomiting
1180,0.0658280124840883,196523,Diarrhea
9250,0.0658280124840883,4305080,Abnormal breathing
2119,0.0648938185952784,312648,Benign essential hypertension
1910,0.0643319212912681,257011,Acute upper respiratory infection
1259,0.0633846600232952,197320,Acute renal failure syndrome
11537,0.0633846600232952,438398,Leukocytosis
2028,0.0623785543086397,261880,Atelectasis
1777,0.0618384359699011,24134,Neck pain
14819,0.0608410418413543,80180,Osteoarthritis
11170,0.0608410418413543,437113,Asthenia
2356,0.0603663428793288,31967,Nausea
11226,0.0603663428793288,437264,Tobacco dependence syndrome
2207,0.059863290022001,314658,Cardiomegaly
