,11150,condition_concept_id,concept_name
7979,0.239583085998309,4193704,Type 2 diabetes mellitus without complication
2374,0.2332354378455725,320128,Essential hypertension
14626,0.1704079280451924,77670,Chest pain
9724,0.164430796149894,432867,Hyperlipidemia
1524,0.1585879903101331,200219,Abdominal pain
1854,0.1548126317217891,254761,Cough
2115,0.1466505620046101,312437,Dyspnea
464,0.1423202953149188,138525,Pain in limb
900,0.1411144126488394,194133,Low back pain
3776,0.130086439501838,378253,Headache
8875,0.1241167766217825,4272240,Malaise
14978,0.1204336954085182,81902,Urinary tract infectious disease
10009,0.1198051816343976,433736,Obesity
2345,0.1192607727776096,318800,Gastroesophageal reflux disease
2119,0.1185116359784744,312648,Benign essential hypertension
1910,0.1162545902594381,257011,Acute upper respiratory infection
224,0.114702058947596,134736,Backache
12078,0.1144829053135972,440383,Depressive disorder
11226,0.1119698211879822,437264,Tobacco dependence syndrome
1989,0.1050978201620078,260139,Acute bronchitis
11897,0.0990153553121314,439777,Anemia
6636,0.0938531444758622,4113821,Anxiety state
1907,0.0927574948414121,257007,Allergic rhinitis
1870,0.0919153091151493,255573,Chronic obstructive lung disease
9866,0.0899058138898712,433316,Dizziness and giddiness
14384,0.089619472182557,75860,Constipation
7222,0.0890792018211812,4150062,Knee pain
2060,0.0885999731877382,27674,Nausea and vomiting
1777,0.087366824261568,24134,Neck pain
9250,0.0865416868293591,4305080,Abnormal breathing
1813,0.0865030440295036,25297,Acute pharyngitis
10904,0.0848811829885089,436096,Chronic pain
14669,0.083535971097026,78232,Shoulder joint pain
11374,0.0825376108325657,437827,Pure hypercholesterolemia
14819,0.0802826898057028,80180,Osteoarthritis
1983,0.0800197169851369,260123,Acute sinusitis
9963,0.0764365946671424,433595,Edema
1180,0.0756591924582844,196523,Diarrhea
2292,0.0754455205061421,317009,Asthma
11332,0.0734145004078538,437663,Fever
2356,0.0725389350874921,31967,Nausea
10887,0.0708822604643808,436070,Vitamin D deficiency
8950,0.0690876433769732,4282096,"Major depression, single episode"
11378,0.0685789932216736,437833,Hypokalemia
7103,0.0683141563452972,4144111,Gastroesophageal reflux disease without esophagitis
10124,0.0676726349704993,434005,Morbid obesity
1893,0.0662218303739253,256451,Bronchitis
8163,0.0658621061419748,4209423,Nicotine dependence
4827,0.0655866804626157,4043371,Inflammatory disorder of digestive tract
7201,0.0644134941361277,4149084,Vaginitis
