,11210,condition_concept_id,concept_name
13061,0.5433665533984507,444044,Acute tubular necrosis
1259,0.3162683471215037,197320,Acute renal failure syndrome
47,0.1813630346179976,132797,Sepsis
10716,0.1647688569014955,435517,Acidosis
2115,0.1169247905844201,312437,Dyspnea
10930,0.1089928904878238,436222,Altered mental status
2290,0.1075285883316954,317002,Low blood pressure
10804,0.1032104078164928,435796,Dehydration
11897,0.1005076237125313,439777,Anemia
10714,0.0992378489810446,435515,Hypo-osmolality and or hyponatremia
1141,0.098847368406077,196236,Septic shock
13959,0.0976968452834047,46271075,Acute hypoxemic respiratory failure
1835,0.0969856128075709,254061,Pleural effusion
10366,0.0963510818732486,434610,Hyperkalemia
14626,0.0892333503786153,77670,Chest pain
2028,0.0888343308051228,261880,Atelectasis
14978,0.0884798888253371,81902,Urinary tract infectious disease
1524,0.0860451838410687,200219,Abdominal pain
1879,0.0835000872363694,255848,Pneumonia
11334,0.083067769456941,437677,Abnormal findings on diagnostic imaging of lung
11378,0.0790444249612929,437833,Hypokalemia
3156,0.0781180643449324,372887,Disorder of brain
11170,0.0774613776700568,437113,Asthenia
5101,0.0773569910480402,40483287,Disorder of kidney and/or ureter
2361,0.076366843875801,319835,Congestive heart failure
13957,0.0739429195909868,46271022,Chronic kidney disease
1854,0.0737938558014611,254761,Cough
11332,0.0723806965539144,437663,Fever
3159,0.0716109161065828,372892,Metabolic encephalopathy
2354,0.0712278405945314,319049,Acute respiratory failure
12901,0.0712170244159857,443597,Chronic kidney disease stage 3
2387,0.0707562610950117,320536,Electrocardiogram abnormal
13068,0.0706839569365408,444070,Tachycardia
2060,0.0695473795486888,27674,Nausea and vomiting
2207,0.0688849571447259,314658,Cardiomegaly
8727,0.068320154884505,4256228,Respiratory failure
11537,0.0651893374173542,438398,Leukocytosis
2261,0.065126581610663,316139,Heart failure
10932,0.0645687522178522,436230,Blood chemistry abnormal
1715,0.064248000316986,201826,Type 2 diabetes mellitus
11255,0.0623792718510697,437390,Hypoxemia
9250,0.0621847718650572,4305080,Abnormal breathing
8875,0.0619957641435123,4272240,Malaise
2374,0.0616386850512133,320128,Essential hypertension
12476,0.0611311285846555,441829,Hyperosmolality and or hypernatremia
10468,0.0599317953901123,434894,Acute posthemorrhagic anemia
708,0.0593251559254305,192359,Renal failure syndrome
13264,0.0575749662054866,44784217,Cardiac arrhythmia
14797,0.0569683267408048,79908,Muscle weakness
12826,0.0561594741212291,443410,Infective pneumonia
