,11199,condition_concept_id,concept_name
6522,0.2215661346958367,4109420,Open-angle glaucoma - borderline
11799,0.1591702499864156,439297,Nuclear senile cataract
1854,0.1464495465569439,254761,Cough
14626,0.1348642286105177,77670,Chest pain
11388,0.134411123578672,437851,Open angle with borderline intraocular pressure
2374,0.1339878394055698,320128,Essential hypertension
2115,0.1321301042046622,312437,Dyspnea
9724,0.1283254205304872,432867,Hyperlipidemia
1524,0.1246925381944266,200219,Abdominal pain
7103,0.1213151729060359,4144111,Gastroesophageal reflux disease without esophagitis
3776,0.118165603160552,378253,Headache
900,0.1156046574598659,194133,Low back pain
6364,0.1114267634823153,4102183,Borderline glaucoma
14978,0.1054081052130767,81902,Urinary tract infectious disease
3863,0.105222397864174,379805,Myopia
464,0.0982867869429311,138525,Pain in limb
3264,0.0981765151073588,373478,Presbyopia
10570,0.0978849050565906,435262,Primary open angle glaucoma
1910,0.097704276752816,257011,Acute upper respiratory infection
14384,0.0948861869141512,75860,Constipation
8875,0.0947356257069607,4272240,Malaise
11897,0.0945608208620148,439777,Anemia
9866,0.0942591948669055,433316,Dizziness and giddiness
12544,0.0933328264071776,442077,Anxiety disorder
8163,0.0931491520229071,4209423,Nicotine dependence
3935,0.0928087276427377,380706,Regular astigmatism
8950,0.0925718896723426,4282096,"Major depression, single episode"
224,0.0906826674341315,134736,Backache
10904,0.0902785837887364,436096,Chronic pain
10009,0.0895333905725531,433736,Obesity
14669,0.0880232445381841,78232,Shoulder joint pain
10887,0.0864634044354601,436070,Vitamin D deficiency
14819,0.086363695483999,80180,Osteoarthritis
1989,0.0851858342018558,260139,Acute bronchitis
7979,0.0851724359060159,4193704,Type 2 diabetes mellitus without complication
1777,0.0840598939212916,24134,Neck pain
1715,0.0830366017456071,201826,Type 2 diabetes mellitus
1907,0.0828948735410614,257007,Allergic rhinitis
2060,0.0824278290055367,27674,Nausea and vomiting
11332,0.0799770747509354,437663,Fever
11374,0.0781718179455337,437827,Pure hypercholesterolemia
2345,0.0760831778044004,318800,Gastroesophageal reflux disease
1813,0.0758680163828263,25297,Acute pharyngitis
1180,0.0757630595918146,196523,Diarrhea
3795,0.0740273094502058,378427,Tear film insufficiency
3586,0.0736691716111307,376415,Hypermetropia
2356,0.073545040676509,31967,Nausea
12078,0.073216832764471,440383,Depressive disorder
11616,0.0731653790142744,438720,Mixed hyperlipidemia
2387,0.070646416029993,320536,Electrocardiogram abnormal
