,11197,condition_concept_id,concept_name
11161,0.5041536021095875,437082,Ankylosing spondylitis
900,0.1459423875912303,194133,Low back pain
10904,0.1313859577408097,436096,Chronic pain
7103,0.1204243497662988,4144111,Gastroesophageal reflux disease without esophagitis
12544,0.1190035401407765,442077,Anxiety disorder
224,0.1176802283361928,134736,Backache
1777,0.116829527890389,24134,Neck pain
1854,0.1102221285271903,254761,Cough
8163,0.1095513129651787,4209423,Nicotine dependence
14626,0.1089841793346428,77670,Chest pain
2115,0.1087006125193749,312437,Dyspnea
8950,0.1015169198659205,4282096,"Major depression, single episode"
1524,0.0976362107368883,200219,Abdominal pain
14819,0.095278449930026,80180,Osteoarthritis
3776,0.0947113162994901,378253,Headache
14669,0.0902944253592121,78232,Shoulder joint pain
10887,0.0887564131788635,436070,Vitamin D deficiency
2374,0.086298834113208,320128,Essential hypertension
7646,0.0842193441345765,4170554,Hip pain
10399,0.0823307571097762,4346975,Lumbar spondylosis
8333,0.0809110646231173,4223659,Fatigue
9724,0.0798713196338015,432867,Hyperlipidemia
1910,0.0798713196338015,257011,Acute upper respiratory infection
14978,0.0774137405681461,81902,Urinary tract infectious disease
2135,0.0765630401223423,312998,Pain in thoracic spine
9866,0.0761829417761462,433316,Dizziness and giddiness
12964,0.0761829417761462,443769,Degeneration of lumbar intervertebral disc
14563,0.0754201588797643,77074,Joint pain
2356,0.0754201588797643,31967,Nausea
14384,0.0745780724154668,75860,Constipation
12164,0.0743890278719548,440704,Chronic pain syndrome
10009,0.0729711937956151,433736,Obesity
2060,0.0717015922599023,27674,Nausea and vomiting
1989,0.070366722191234,260139,Acute bronchitis
1180,0.0698519588276678,196523,Diarrhea
8875,0.0696992871568998,4272240,Malaise
14888,0.069222547846661,80813,Lumbosacral spondylosis without myelopathy
6928,0.0658838418460242,4134121,Lumbar radiculopathy
464,0.0657875011421608,138525,Pain in limb
14459,0.0657875011421608,762289,Pain in left knee
14462,0.0653148897833809,762297,Pain in right knee
12707,0.0652179376406558,442752,Muscle pain
678,0.0641691111581307,141941,Cervical spondylosis without myelopathy
10367,0.0638970557070412,434613,Generalized anxiety disorder
11897,0.0638970557070412,439777,Anemia
1337,0.063310980399701,197988,Generalized abdominal pain
8157,0.0627727101235242,4208390,Inflammation of sacroiliac joint
11332,0.0619120880001657,437663,Fever
5913,0.0614394766413858,4079750,Osteoarthritis of knee
11170,0.0613449543696298,437113,Asthenia
