,11185,condition_concept_id,concept_name
9727,0.3707727476229546,432870,Thrombocytopenic disorder
2115,0.1442686036418307,312437,Dyspnea
11897,0.1433992754425405,439777,Anemia
1854,0.127672488004133,254761,Cough
14626,0.1261722212180752,77670,Chest pain
1524,0.1237746134373223,200219,Abdominal pain
1259,0.1188831630005402,197320,Acute renal failure syndrome
11378,0.1056569384642414,437833,Hypokalemia
14978,0.1050491410729378,81902,Urinary tract infectious disease
11332,0.1045187711164902,437663,Fever
2374,0.1035696880365312,320128,Essential hypertension
10930,0.1023101565864431,436222,Altered mental status
47,0.1001202894476047,132797,Sepsis
10804,0.0982939026802887,435796,Dehydration
8875,0.0958780601650496,4272240,Malaise
2060,0.0949850486543871,27674,Nausea and vomiting
7103,0.0925312782872514,4144111,Gastroesophageal reflux disease without esophagitis
3776,0.0910840614678272,378253,Headache
2028,0.0896068667185503,261880,Atelectasis
8163,0.0891699443317755,4209423,Nicotine dependence
9724,0.0881291431390474,432867,Hyperlipidemia
900,0.0870245380417842,194133,Low back pain
11170,0.0855690114695783,437113,Asthenia
14384,0.0851423228580001,75860,Constipation
10716,0.0842487976545752,435517,Acidosis
2387,0.0840696197130044,320536,Electrocardiogram abnormal
1835,0.0839953754691169,254061,Pleural effusion
10714,0.0839913528947445,435515,Hypo-osmolality and or hyponatremia
2290,0.0823420974020795,317002,Low blood pressure
11334,0.0809181060742663,437677,Abnormal findings on diagnostic imaging of lung
1180,0.0803051893454361,196523,Diarrhea
9866,0.0795826113826449,433316,Dizziness and giddiness
464,0.0784907658102204,138525,Pain in limb
9250,0.0780840159188094,4305080,Abnormal breathing
8950,0.0779484326216724,4282096,"Major depression, single episode"
13068,0.0777362497457346,444070,Tachycardia
12544,0.0776413763310974,442077,Anxiety disorder
10904,0.0774419891294254,436096,Chronic pain
9963,0.0773941362010241,433595,Edema
2207,0.0770322992305727,314658,Cardiomegaly
224,0.07662450160257,134736,Backache
10932,0.0757370302826748,436230,Blood chemistry abnormal
2356,0.075648533646483,31967,Nausea
1879,0.0722615260249612,255848,Pneumonia
1870,0.0707904320816457,255573,Chronic obstructive lung disease
13264,0.070495615875498,44784217,Cardiac arrhythmia
14797,0.0685728253255129,79908,Muscle weakness
2361,0.0683716966068952,319835,Congestive heart failure
1337,0.0680941389752028,197988,Generalized abdominal pain
1715,0.0676315429223822,201826,Type 2 diabetes mellitus
