,11121,condition_concept_id,concept_name
34,0.6061849861440131,132702,Erythema multiforme
563,0.2194457640600793,140214,Eruption
11332,0.1763281002623372,437663,Fever
1813,0.1716134451751089,25297,Acute pharyngitis
1854,0.1656759807087024,254761,Cough
1910,0.1340676464804547,257011,Acute upper respiratory infection
657,0.1337724534219448,141651,Stevens-Johnson syndrome
2064,0.1173520511711908,28060,Streptococcal sore throat
11960,0.1144859073373288,440029,Viral disease
1907,0.1143518161156819,257007,Allergic rhinitis
1524,0.1079142087288416,200219,Abdominal pain
13545,0.1045796219348815,45766714,Inflammatory dermatosis
539,0.1033313136466072,139900,Urticaria
3110,0.1028652019031621,372328,Otitis media
1983,0.09580844813426,260123,Acute sinusitis
1180,0.0918929137001582,196523,Diarrhea
2060,0.090793204459362,27674,Nausea and vomiting
3776,0.0906928196779546,378253,Headache
12358,0.0883783526351335,441408,Vomiting
1989,0.0862103093771275,260139,Acute bronchitis
14384,0.0848637915701088,75860,Constipation
3480,0.0811950657022294,375281,Acute suppurative otitis media without spontaneous rupture of ear drum
14978,0.078863321459091,81902,Urinary tract infectious disease
10618,0.078777600457505,43530807,Allergic disposition
14004,0.0734127910342841,46273463,Upper respiratory tract infection due to Influenza
2115,0.073205735354417,312437,Dyspnea
1303,0.0709769893131819,197684,Dysuria
3586,0.070719826308424,376415,Hypermetropia
14626,0.0688339642735327,77670,Chest pain
3951,0.0653194032085079,380733,Otalgia
464,0.0642907511894763,138525,Pain in limb
2213,0.0604423332543752,314754,Wheezing
3863,0.0594046966319825,379805,Myopia
13858,0.0586206683814782,46270026,Erythema multiforme minor
3841,0.0582805902910571,379019,Conjunctivitis
1337,0.0577617719798607,197988,Generalized abdominal pain
3489,0.0566376656389353,375415,Injury of head
10804,0.0565758610467391,435796,Dehydration
4827,0.054821801549748,4043371,Inflammatory disorder of digestive tract
3935,0.0547353318312153,380706,Regular astigmatism
13652,0.0533184629864724,45768910,Uncomplicated asthma
12544,0.0530612999817144,442077,Anxiety disorder
1893,0.0528329980234954,256451,Bronchitis
2356,0.0526600585864299,31967,Nausea
7103,0.0525735888678972,4144111,Gastroesophageal reflux disease without esophagitis
10009,0.0505753909357214,433736,Obesity
8875,0.0503253761860463,4272240,Malaise
1995,0.0501524367489809,260427,Common cold
11897,0.0498039019214476,439777,Anemia
3623,0.0493742092821863,376707,Acute conjunctivitis
